month,date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,day,nat_region,flag_ind,pcp_ideam,pcp_ideam_flag,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3_era5,chirpsv3_imerg,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,pentad_id,factor,pcp_ideam_flag_scale
01,2001-01-01,26255020,42,Definitivo,SANTA ISABEL [26255020],Climática Ordinaria,Convencional,Activa,Antioquia,Santa Rosa De Osos,6.78,-75.56,2652,5/15/1970,,0,Magdalena Cauca,Nechí,Río Porce,2001,01,Andes,Definitivo,42,42,0,0.139241009950638,0.139241009950638,0,0.217081695795059,0.640367031097412,2.57818174362183,3.98545455932617,4,5,0,0,0,0,1,1.08000004291534,45.3600018024445
01,2001-01-02,26255020,51,Definitivo,SANTA ISABEL [26255020],Climática Ordinaria,Convencional,Activa,Antioquia,Santa Rosa De Osos,6.78,-75.56,2652,5/15/1970,,0,Magdalena Cauca,Nechí,Río Porce,2001,02,Andes,Definitivo,51,51,0,0,0,0,0.0409185327589512,0.452208131551743,2.57818174362183,3.98545455932617,4,5,0,0,0,0,1,1.08000004291534,55.0800021886826
01,2001-01-03,26255020,0.3,Definitivo,SANTA ISABEL [26255020],Climática Ordinaria,Convencional,Activa,Antioquia,Santa Rosa De Osos,6.78,-75.56,2652,5/15/1970,,0,Magdalena Cauca,Nechí,Río Porce,2001,03,Andes,Definitivo,0.3,0.3,0,1.17721951007843,1.17721951007843,3.20145869255066,0.194150507450104,0.223162308335304,2.57818174362183,3.98545455932617,4,5,0,0,0,0,1,1.08000004291534,0.324000012874603
01,2001-01-04,26255020,12.3,Definitivo,SANTA ISABEL [26255020],Climática Ordinaria,Convencional,Activa,Antioquia,Santa Rosa De Osos,6.78,-75.56,2652,5/15/1970,,0,Magdalena Cauca,Nechí,Río Porce,2001,04,Andes,Definitivo,12.3,12.3,0,1.24051070213318,1.24051070213318,3.20145869255066,0.0991626232862473,0.544195353984833,2.57818174362183,3.98545455932617,4,5,0,0,0,0,1,1.08000004291534,13.2840005278587
01,2001-01-05,26255020,16.6,Definitivo,SANTA ISABEL [26255020],Climática Ordinaria,Convencional,Activa,Antioquia,Santa Rosa De Osos,6.78,-75.56,2652,5/15/1970,,0,Magdalena Cauca,Nechí,Río Porce,2001,05,Andes,Definitivo,16.6,16.6,0,1.77215826511383,1.77215826511383,0,1.45854663848877,0.14992718398571,2.57818174362183,3.98545455932617,4,5,0,0,0,0,1,1.08000004291534,17.9280007123947
01,2001-01-06,26255020,,"",SANTA ISABEL [26255020],Climática Ordinaria,Convencional,Activa,Antioquia,Santa Rosa De Osos,6.78,-75.56,2652,5/15/1970,,0,Magdalena Cauca,Nechí,Río Porce,2001,06,Andes,Preliminar,0,0,0,1.47549211978912,1.47549211978912,0,0.441318720579147,0,2.57818174362183,3.98545455932617,4,5,0,0,0,0,2,1.08000004291534,0
01,2001-01-07,26255020,,"",SANTA ISABEL [26255020],Climática Ordinaria,Convencional,Activa,Antioquia,Santa Rosa De Osos,6.78,-75.56,2652,5/15/1970,,0,Magdalena Cauca,Nechí,Río Porce,2001,07,Andes,Preliminar,0,0,0,0.00905209872871637,0.00905209872871637,0,0.586359202861786,0,2.57818174362183,3.98545455932617,4,5,0,0,0,0,2,1.08000004291534,0
01,2001-01-08,26255020,0,Definitivo,SANTA ISABEL [26255020],Climática Ordinaria,Convencional,Activa,Antioquia,Santa Rosa De Osos,6.78,-75.56,2652,5/15/1970,,0,Magdalena Cauca,Nechí,Río Porce,2001,08,Andes,Definitivo,0,0,0,0.0181041974574327,0.0181041974574327,0,0.455045580863953,0.211375653743744,2.57818174362183,3.98545455932617,4,5,0,0,0,0,2,1.08000004291534,0
01,2001-01-09,26255020,0,Definitivo,SANTA ISABEL [26255020],Climática Ordinaria,Convencional,Activa,Antioquia,Santa Rosa De Osos,6.78,-75.56,2652,5/15/1970,,0,Magdalena Cauca,Nechí,Río Porce,2001,09,Andes,Definitivo,0,0,0,1.37591886520386,1.37591886520386,0,0.449916154146194,0.751799404621124,2.57818174362183,3.98545455932617,4,5,0,0,0,0,2,1.08000004291534,0
01,2001-01-10,26255020,5.5,Definitivo,SANTA ISABEL [26255020],Climática Ordinaria,Convencional,Activa,Antioquia,Santa Rosa De Osos,6.78,-75.56,2652,5/15/1970,,0,Magdalena Cauca,Nechí,Río Porce,2001,10,Andes,Definitivo,5.5,5.5,0,0.425448596477509,0.425448596477509,0,0.681387722492218,1.65085220336914,2.57818174362183,3.98545455932617,4,5,0,0,0,0,2,1.08000004291534,5.94000023603439
