month,date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,day,nat_region,flag_ind,pcp_ideam,pcp_ideam_flag,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3_era5,chirpsv3_imerg,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,pentad_id,factor,pcp_ideam_flag_scale
01,2001-01-01,26230010,,"",OLAYA [26230010],Pluviométrica,Convencional,Activa,Antioquia,Olaya,6.6287,-75.8109,575,10/15/1970,,Quebrada Curiti,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,2001,01,Andes,Preliminar,0,0,0,1.38288974761963,1.38288974761963,0,0,0,5.07999992370606,6.563636302948,8,8,0.778985500335693,0.963768124580383,1,1,1,1.08000004291534,0
01,2001-01-02,26230010,,"",OLAYA [26230010],Pluviométrica,Convencional,Activa,Antioquia,Olaya,6.6287,-75.8109,575,10/15/1970,,Quebrada Curiti,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,2001,02,Andes,Preliminar,0,0,0,0.755865216255188,0.755865216255188,0,0,0,5.07999992370606,6.563636302948,8,8,0.778985500335693,0.963768124580383,1,1,1,1.08000004291534,0
01,2001-01-03,26230010,,"",OLAYA [26230010],Pluviométrica,Convencional,Activa,Antioquia,Olaya,6.6287,-75.8109,575,10/15/1970,,Quebrada Curiti,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,2001,03,Andes,Preliminar,0,0,0,0.884705901145935,0.884705901145935,0,0,0,5.07999992370606,6.563636302948,8,8,0.778985500335693,0.963768124580383,1,1,1,1.08000004291534,0
01,2001-01-04,26230010,,"",OLAYA [26230010],Pluviométrica,Convencional,Activa,Antioquia,Olaya,6.6287,-75.8109,575,10/15/1970,,Quebrada Curiti,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,2001,04,Andes,Preliminar,0,0,0,1.24545979499817,1.24545979499817,4.80316686630249,0,0,5.07999992370606,6.563636302948,8,8,0.778985500335693,0.963768124580383,1,1,1,1.08000004291534,0
01,2001-01-05,26230010,,"",OLAYA [26230010],Pluviométrica,Convencional,Activa,Antioquia,Olaya,6.6287,-75.8109,575,10/15/1970,,Quebrada Curiti,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,2001,05,Andes,Preliminar,0,0,0,1.33994281291962,1.33994281291962,0,0,0,5.07999992370606,6.563636302948,8,8,0.778985500335693,0.963768124580383,1,1,1,1.08000004291534,0
01,2001-01-06,26230010,,"",OLAYA [26230010],Pluviométrica,Convencional,Activa,Antioquia,Olaya,6.6287,-75.8109,575,10/15/1970,,Quebrada Curiti,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,2001,06,Andes,Preliminar,0,0,0,0.452980279922485,0.452980279922485,0,0,0,5.07999992370606,6.563636302948,8,8,0.778985500335693,0.963768124580383,1,1,2,1.08000004291534,0
01,2001-01-07,26230010,,"",OLAYA [26230010],Pluviométrica,Convencional,Activa,Antioquia,Olaya,6.6287,-75.8109,575,10/15/1970,,Quebrada Curiti,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,2001,07,Andes,Preliminar,0,0,0,0.502465486526489,0.502465486526489,0,0,0,5.07999992370606,6.563636302948,8,8,0.778985500335693,0.963768124580383,1,1,2,1.08000004291534,0
01,2001-01-08,26230010,,"",OLAYA [26230010],Pluviométrica,Convencional,Activa,Antioquia,Olaya,6.6287,-75.8109,575,10/15/1970,,Quebrada Curiti,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,2001,08,Andes,Preliminar,0,0,0,0.70421290397644,0.70421290397644,0,0,0,5.07999992370606,6.563636302948,8,8,0.778985500335693,0.963768124580383,1,1,2,1.08000004291534,0
01,2001-01-09,26230010,,"",OLAYA [26230010],Pluviométrica,Convencional,Activa,Antioquia,Olaya,6.6287,-75.8109,575,10/15/1970,,Quebrada Curiti,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,2001,09,Andes,Preliminar,0,0,0,1.28661608695984,1.28661608695984,0,0,0,5.07999992370606,6.563636302948,8,8,0.778985500335693,0.963768124580383,1,1,2,1.08000004291534,0
01,2001-01-10,26230010,,"",OLAYA [26230010],Pluviométrica,Convencional,Activa,Antioquia,Olaya,6.6287,-75.8109,575,10/15/1970,,Quebrada Curiti,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,2001,10,Andes,Preliminar,0,0,0,2.42096996307373,2.42096996307373,0,0,0,5.07999992370606,6.563636302948,8,8,0.778985500335693,0.963768124580383,1,1,2,1.08000004291534,0
