month,date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,day,nat_region,flag_ind,pcp_ideam,pcp_ideam_flag,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3_era5,chirpsv3_imerg,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,pentad_id,factor,pcp_ideam_flag_scale
01,2001-01-01,16010340,,"",TASAJERO [16010340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,7.993,-72.4617,953,3/15/1984,,Anchicaya,Caribe,Catatumbo,Río Pamplonita,2001,01,Andes,Preliminar,0,0,0,0.597657442092896,0.597657442092896,0,0,3.64097547531128,1.5963636636734,1.91272723674774,2,2,0.695652186870575,0.945652186870575,1,1,1,1.08000004291534,0
01,2001-01-02,16010340,,"",TASAJERO [16010340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,7.993,-72.4617,953,3/15/1984,,Anchicaya,Caribe,Catatumbo,Río Pamplonita,2001,02,Andes,Preliminar,0,0,0,0.597657442092896,0.597657442092896,0,0,0,1.5963636636734,1.91272723674774,2,2,0.695652186870575,0.945652186870575,1,1,1,1.08000004291534,0
01,2001-01-03,16010340,,"",TASAJERO [16010340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,7.993,-72.4617,953,3/15/1984,,Anchicaya,Caribe,Catatumbo,Río Pamplonita,2001,03,Andes,Preliminar,0,0,0,0.597657442092896,0.597657442092896,0,0,0,1.5963636636734,1.91272723674774,2,2,0.695652186870575,0.945652186870575,1,1,1,1.08000004291534,0
01,2001-01-04,16010340,,"",TASAJERO [16010340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,7.993,-72.4617,953,3/15/1984,,Anchicaya,Caribe,Catatumbo,Río Pamplonita,2001,04,Andes,Preliminar,0,0,0,0.597657442092896,0.597657442092896,0,2.06606769561768,0,1.5963636636734,1.91272723674774,2,2,0.695652186870575,0.945652186870575,1,1,1,1.08000004291534,0
01,2001-01-05,16010340,,"",TASAJERO [16010340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,7.993,-72.4617,953,3/15/1984,,Anchicaya,Caribe,Catatumbo,Río Pamplonita,2001,05,Andes,Preliminar,0,0,0,0.597657442092896,0.597657442092896,0,1.5749077796936,0,1.5963636636734,1.91272723674774,2,2,0.695652186870575,0.945652186870575,1,1,1,1.08000004291534,0
01,2001-01-06,16010340,,"",TASAJERO [16010340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,7.993,-72.4617,953,3/15/1984,,Anchicaya,Caribe,Catatumbo,Río Pamplonita,2001,06,Andes,Preliminar,0,0,0,0.563618957996368,0.563618957996368,0,0.792872905731201,1.39031958580017,1.5963636636734,1.91272723674774,2,2,0.695652186870575,0.945652186870575,1,1,2,1.08000004291534,0
01,2001-01-07,16010340,,"",TASAJERO [16010340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,7.993,-72.4617,953,3/15/1984,,Anchicaya,Caribe,Catatumbo,Río Pamplonita,2001,07,Andes,Preliminar,0,0,0,0.563618957996368,0.563618957996368,0,0.381874710321426,1.39031958580017,1.5963636636734,1.91272723674774,2,2,0.695652186870575,0.945652186870575,1,1,2,1.08000004291534,0
01,2001-01-08,16010340,,"",TASAJERO [16010340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,7.993,-72.4617,953,3/15/1984,,Anchicaya,Caribe,Catatumbo,Río Pamplonita,2001,08,Andes,Preliminar,0,0,0,0.563618957996368,0.563618957996368,0,0.0202695392072201,1.39031958580017,1.5963636636734,1.91272723674774,2,2,0.695652186870575,0.945652186870575,1,1,2,1.08000004291534,0
01,2001-01-09,16010340,,"",TASAJERO [16010340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,7.993,-72.4617,953,3/15/1984,,Anchicaya,Caribe,Catatumbo,Río Pamplonita,2001,09,Andes,Preliminar,0,0,0,0.563618957996368,0.563618957996368,0,0.44761911034584,1.39031958580017,1.5963636636734,1.91272723674774,2,2,0.695652186870575,0.945652186870575,1,1,2,1.08000004291534,0
01,2001-01-10,16010340,50,Preliminar,TASAJERO [16010340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,7.993,-72.4617,953,3/15/1984,,Anchicaya,Caribe,Catatumbo,Río Pamplonita,2001,10,Andes,Preliminar,50,,1,0.563618957996368,0.563618957996368,0,5.30896091461182,1.39031958580017,1.5963636636734,1.91272723674774,2,2,0.695652186870575,0.945652186870575,1,1,2,1.08000004291534,
01,2001-01-11,16010340,,"",TASAJERO [16010340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,7.993,-72.4617,953,3/15/1984,,Anchicaya,Caribe,Catatumbo,Río Pamplonita,2001,11,Andes,Preliminar,0,0,0,0.593547463417053,0.593547463417053,0,0.91393917798996,1.18757688999176,1.5963636636734,1.91272723674774,2,2,0.695652186870575,0.945652186870575,1,1,3,1.08000004291534,0
01,2001-01-12,16010340,,"",TASAJERO [16010340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,7.993,-72.4617,953,3/15/1984,,Anchicaya,Caribe,Catatumbo,Río Pamplonita,2001,12,Andes,Preliminar,0,0,0,0.593547463417053,0.593547463417053,0,0.32316854596138,0.197929471731186,1.5963636636734,1.91272723674774,2,2,0.695652186870575,0.945652186870575,1,1,3,1.08000004291534,0
