month,date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,day,nat_region,flag_ind,pcp_ideam,pcp_ideam_flag,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3_era5,chirpsv3_imerg,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,pentad_id,factor,pcp_ideam_flag_scale
01,2001-01-01,21020050,0,Preliminar,PUENTE SALADOBLANC [21020050],Pluviométrica,Convencional,Activa,Huila,Elías,1.98,-76.01,1046,2/15/1979,,0,Magdalena Cauca,Alto Magdalena,Río Timaná y otros directos al Magdalena,2001,01,Andes,Preliminar,0,0,0,5.72248077392578,5.72248077392578,9.05606746673584,4.79806566238403,2.71670293807983,5.16727256774902,6.29454565048218,7,7,0.789855062961578,0.916666686534882,1,1,1,1.04999995231628,0
01,2001-01-02,21020050,0,Preliminar,PUENTE SALADOBLANC [21020050],Pluviométrica,Convencional,Activa,Huila,Elías,1.98,-76.01,1046,2/15/1979,,0,Magdalena Cauca,Alto Magdalena,Río Timaná y otros directos al Magdalena,2001,02,Andes,Preliminar,0,0,0,0.528228938579559,0.528228938579559,0,2.15476560592651,1.30003607273102,5.16727256774902,6.29454565048218,7,7,0.789855062961578,0.916666686534882,1,1,1,1.04999995231628,0
01,2001-01-03,21020050,0,Preliminar,PUENTE SALADOBLANC [21020050],Pluviométrica,Convencional,Activa,Huila,Elías,1.98,-76.01,1046,2/15/1979,,0,Magdalena Cauca,Alto Magdalena,Río Timaná y otros directos al Magdalena,2001,03,Andes,Preliminar,0,0,0,0.0880381539463997,0.0880381539463997,0,0.920888185501099,0,5.16727256774902,6.29454565048218,7,7,0.789855062961578,0.916666686534882,1,1,1,1.04999995231628,0
01,2001-01-04,21020050,0,Preliminar,PUENTE SALADOBLANC [21020050],Pluviométrica,Convencional,Activa,Huila,Elías,1.98,-76.01,1046,2/15/1979,,0,Magdalena Cauca,Alto Magdalena,Río Timaná y otros directos al Magdalena,2001,04,Andes,Preliminar,0,0,0,0,0,0,0.340463280677795,0,5.16727256774902,6.29454565048218,7,7,0.789855062961578,0.916666686534882,1,1,1,1.04999995231628,0
01,2001-01-05,21020050,26,Preliminar,PUENTE SALADOBLANC [21020050],Pluviométrica,Convencional,Activa,Huila,Elías,1.98,-76.01,1046,2/15/1979,,0,Magdalena Cauca,Alto Magdalena,Río Timaná y otros directos al Magdalena,2001,05,Andes,Preliminar,26,26,0,0,0,0,2.52057194709778,6.71801424026489,5.16727256774902,6.29454565048218,7,7,0.789855062961578,0.916666686534882,1,1,1,1.04999995231628,27.2999987602234
01,2001-01-06,21020050,24,Preliminar,PUENTE SALADOBLANC [21020050],Pluviométrica,Convencional,Activa,Huila,Elías,1.98,-76.01,1046,2/15/1979,,0,Magdalena Cauca,Alto Magdalena,Río Timaná y otros directos al Magdalena,2001,06,Andes,Preliminar,24,24,0,0,0,0,2.6704888343811,7.96020269393921,5.16727256774902,6.29454565048218,7,7,0.789855062961578,0.916666686534882,1,1,2,1.04999995231628,25.1999988555908
01,2001-01-07,21020050,0,Preliminar,PUENTE SALADOBLANC [21020050],Pluviométrica,Convencional,Activa,Huila,Elías,1.98,-76.01,1046,2/15/1979,,0,Magdalena Cauca,Alto Magdalena,Río Timaná y otros directos al Magdalena,2001,07,Andes,Preliminar,0,0,0,0,0,0,0.220244243741035,0,5.16727256774902,6.29454565048218,7,7,0.789855062961578,0.916666686534882,1,1,2,1.04999995231628,0
01,2001-01-08,21020050,0,Preliminar,PUENTE SALADOBLANC [21020050],Pluviométrica,Convencional,Activa,Huila,Elías,1.98,-76.01,1046,2/15/1979,,0,Magdalena Cauca,Alto Magdalena,Río Timaná y otros directos al Magdalena,2001,08,Andes,Preliminar,0,0,0,0,0,0,0.370572924613953,0,5.16727256774902,6.29454565048218,7,7,0.789855062961578,0.916666686534882,1,1,2,1.04999995231628,0
01,2001-01-09,21020050,0,Preliminar,PUENTE SALADOBLANC [21020050],Pluviométrica,Convencional,Activa,Huila,Elías,1.98,-76.01,1046,2/15/1979,,0,Magdalena Cauca,Alto Magdalena,Río Timaná y otros directos al Magdalena,2001,09,Andes,Preliminar,0,0,0,4.16286945343018,4.16286945343018,6.5879168510437,3.41937923431397,0.972477972507477,5.16727256774902,6.29454565048218,7,7,0.789855062961578,0.916666686534882,1,1,2,1.04999995231628,0
01,2001-01-10,21020050,0,Preliminar,PUENTE SALADOBLANC [21020050],Pluviométrica,Convencional,Activa,Huila,Elías,1.98,-76.01,1046,2/15/1979,,0,Magdalena Cauca,Alto Magdalena,Río Timaná y otros directos al Magdalena,2001,10,Andes,Preliminar,0,0,0,1.38762319087982,1.38762319087982,0,7.32308387756348,5.07108974456787,5.16727256774902,6.29454565048218,7,7,0.789855062961578,0.916666686534882,1,1,2,1.04999995231628,0
01,2001-01-11,21020050,0,Preliminar,PUENTE SALADOBLANC [21020050],Pluviométrica,Convencional,Activa,Huila,Elías,1.98,-76.01,1046,2/15/1979,,0,Magdalena Cauca,Alto Magdalena,Río Timaná y otros directos al Magdalena,2001,11,Andes,Preliminar,0,0,0,0.507861614227295,0.507861614227295,0,0,0,5.16727256774902,6.29454565048218,7,7,0.789855062961578,0.916666686534882,1,1,3,1.04999995231628,0
01,2001-01-12,21020050,0,Preliminar,PUENTE SALADOBLANC [21020050],Pluviométrica,Convencional,Activa,Huila,Elías,1.98,-76.01,1046,2/15/1979,,0,Magdalena Cauca,Alto Magdalena,Río Timaná y otros directos al Magdalena,2001,12,Andes,Preliminar,0,0,0,0,0,0,0,0,5.16727256774902,6.29454565048218,7,7,0.789855062961578,0.916666686534882,1,1,3,1.04999995231628,0
