month,date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,day,nat_region,flag_ind,pcp_ideam,pcp_ideam_flag,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3_era5,chirpsv3_imerg,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,pentad_id,factor,pcp_ideam_flag_scale
01,2001-01-01,21205980,,"",PROVIDENCIA GRANJA [21205980],Climática Ordinaria,Convencional,Activa,Cundinamarca,Tenjo,4.7924,-74.2009,2560,2/15/1977,,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,2001,01,Andes,Preliminar,0,0,0,0,0,0,0.00893683638423681,0.330483168363571,11.0327272415161,19.2399997711182,23,29,1.39492750167847,1.43115937709808,2,2,1,1.10000002384186,0
01,2001-01-02,21205980,,"",PROVIDENCIA GRANJA [21205980],Climática Ordinaria,Convencional,Activa,Cundinamarca,Tenjo,4.7924,-74.2009,2560,2/15/1977,,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,2001,02,Andes,Preliminar,0,0,0,0,0,0,0.0377468317747116,0.0641514584422112,11.0327272415161,19.2399997711182,23,29,1.39492750167847,1.43115937709808,2,2,1,1.10000002384186,0
01,2001-01-03,21205980,,"",PROVIDENCIA GRANJA [21205980],Climática Ordinaria,Convencional,Activa,Cundinamarca,Tenjo,4.7924,-74.2009,2560,2/15/1977,,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,2001,03,Andes,Preliminar,0,0,0,0,0,0,0.135636255145073,0.491742610931397,11.0327272415161,19.2399997711182,23,29,1.39492750167847,1.43115937709808,2,2,1,1.10000002384186,0
01,2001-01-04,21205980,0.7,Definitivo,PROVIDENCIA GRANJA [21205980],Climática Ordinaria,Convencional,Activa,Cundinamarca,Tenjo,4.7924,-74.2009,2560,2/15/1977,,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,2001,04,Andes,Definitivo,0.7,0.7,0,0,0,0,0.205556735396385,0.0487772151827812,11.0327272415161,19.2399997711182,23,29,1.39492750167847,1.43115937709808,2,2,1,1.10000002384186,0.770000016689301
01,2001-01-05,21205980,,"",PROVIDENCIA GRANJA [21205980],Climática Ordinaria,Convencional,Activa,Cundinamarca,Tenjo,4.7924,-74.2009,2560,2/15/1977,,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,2001,05,Andes,Preliminar,0,0,0,2.46919059753418,2.46919059753418,0,0.547277688980103,0,11.0327272415161,19.2399997711182,23,29,1.39492750167847,1.43115937709808,2,2,1,1.10000002384186,0
01,2001-01-06,21205980,,"",PROVIDENCIA GRANJA [21205980],Climática Ordinaria,Convencional,Activa,Cundinamarca,Tenjo,4.7924,-74.2009,2560,2/15/1977,,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,2001,06,Andes,Preliminar,0,0,0,3.53329586982727,3.53329586982727,0,0.460817098617554,0.0790864452719688,11.0327272415161,19.2399997711182,23,29,1.39492750167847,1.43115937709808,2,2,2,1.10000002384186,0
01,2001-01-07,21205980,1,Definitivo,PROVIDENCIA GRANJA [21205980],Climática Ordinaria,Convencional,Activa,Cundinamarca,Tenjo,4.7924,-74.2009,2560,2/15/1977,,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,2001,07,Andes,Definitivo,1,1,0,0,0,0,0.156541526317596,0.0743412598967552,11.0327272415161,19.2399997711182,23,29,1.39492750167847,1.43115937709808,2,2,2,1.10000002384186,1.10000002384186
01,2001-01-08,21205980,0.5,Definitivo,PROVIDENCIA GRANJA [21205980],Climática Ordinaria,Convencional,Activa,Cundinamarca,Tenjo,4.7924,-74.2009,2560,2/15/1977,,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,2001,08,Andes,Definitivo,0.5,0.5,0,0,0,0,0.0685234367847443,0.417277544736862,11.0327272415161,19.2399997711182,23,29,1.39492750167847,1.43115937709808,2,2,2,1.10000002384186,0.550000011920929
01,2001-01-09,21205980,5.6,Definitivo,PROVIDENCIA GRANJA [21205980],Climática Ordinaria,Convencional,Activa,Cundinamarca,Tenjo,4.7924,-74.2009,2560,2/15/1977,,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,2001,09,Andes,Definitivo,5.6,5.6,0,0,0,0,0.180322051048279,0.532769501209259,11.0327272415161,19.2399997711182,23,29,1.39492750167847,1.43115937709808,2,2,2,1.10000002384186,6.1600001335144
01,2001-01-10,21205980,,"",PROVIDENCIA GRANJA [21205980],Climática Ordinaria,Convencional,Activa,Cundinamarca,Tenjo,4.7924,-74.2009,2560,2/15/1977,,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,2001,10,Andes,Preliminar,0,0,0,0.0981471017003059,0.0981471017003059,0,0.316929191350937,0.0796585083007813,11.0327272415161,19.2399997711182,23,29,1.39492750167847,1.43115937709808,2,2,2,1.10000002384186,0
