month,date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,day,nat_region,flag_ind,pcp_ideam,pcp_ideam_flag,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3_era5,chirpsv3_imerg,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,pentad_id,factor,pcp_ideam_flag_scale
01,2001-01-01,21050140,0,Preliminar,HATILLO EL [21050140],Pluviométrica,Convencional,Activa,Huila,Tesalia,2.5108,-75.6157,900,11/15/1975,,Napi,Magdalena Cauca,Alto Magdalena,Río Yaguará y Río Iquira,2001,01,Andes,Preliminar,0,0,0,7.72840452194214,7.72840452194214,43.5469169616699,15.2885522842407,18.0920352935791,4.58545446395874,6.37454557418823,7,8,0.898550748825073,0.963768124580383,1,1,1,1.07000005245209,0
01,2001-01-02,21050140,0,Preliminar,HATILLO EL [21050140],Pluviométrica,Convencional,Activa,Huila,Tesalia,2.5108,-75.6157,900,11/15/1975,,Napi,Magdalena Cauca,Alto Magdalena,Río Yaguará y Río Iquira,2001,02,Andes,Preliminar,0,0,0,0,0,0,3.94619202613831,1.15481078624725,4.58545446395874,6.37454557418823,7,8,0.898550748825073,0.963768124580383,1,1,1,1.07000005245209,0
01,2001-01-03,21050140,0,Preliminar,HATILLO EL [21050140],Pluviométrica,Convencional,Activa,Huila,Tesalia,2.5108,-75.6157,900,11/15/1975,,Napi,Magdalena Cauca,Alto Magdalena,Río Yaguará y Río Iquira,2001,03,Andes,Preliminar,0,0,0,0.198164209723473,0.198164209723473,0,0.742198586463928,0.230962187051773,4.58545446395874,6.37454557418823,7,8,0.898550748825073,0.963768124580383,1,1,1,1.07000005245209,0
01,2001-01-04,21050140,3,Preliminar,HATILLO EL [21050140],Pluviométrica,Convencional,Activa,Huila,Tesalia,2.5108,-75.6157,900,11/15/1975,,Napi,Magdalena Cauca,Alto Magdalena,Río Yaguará y Río Iquira,2001,04,Andes,Preliminar,3,3,0,0,0,0,0.401964396238327,0.0769873932003975,4.58545446395874,6.37454557418823,7,8,0.898550748825073,0.963768124580383,1,1,1,1.07000005245209,3.21000015735626
01,2001-01-05,21050140,46,Preliminar,HATILLO EL [21050140],Pluviométrica,Convencional,Activa,Huila,Tesalia,2.5108,-75.6157,900,11/15/1975,,Napi,Magdalena Cauca,Alto Magdalena,Río Yaguará y Río Iquira,2001,05,Andes,Preliminar,46,46,0,0,0,0,5.48885631561279,6.31296682357788,4.58545446395874,6.37454557418823,7,8,0.898550748825073,0.963768124580383,1,1,1,1.07000005245209,49.220002412796
01,2001-01-06,21050140,0,Preliminar,HATILLO EL [21050140],Pluviométrica,Convencional,Activa,Huila,Tesalia,2.5108,-75.6157,900,11/15/1975,,Napi,Magdalena Cauca,Alto Magdalena,Río Yaguará y Río Iquira,2001,06,Andes,Preliminar,0,0,0,1.65474510192871,1.65474510192871,0,17.2145080566406,7.06283235549927,4.58545446395874,6.37454557418823,7,8,0.898550748825073,0.963768124580383,1,1,2,1.07000005245209,0
01,2001-01-07,21050140,0,Preliminar,HATILLO EL [21050140],Pluviométrica,Convencional,Activa,Huila,Tesalia,2.5108,-75.6157,900,11/15/1975,,Napi,Magdalena Cauca,Alto Magdalena,Río Yaguará y Río Iquira,2001,07,Andes,Preliminar,0,0,0,1.65474510192871,1.65474510192871,0,1.33959424495697,0,4.58545446395874,6.37454557418823,7,8,0.898550748825073,0.963768124580383,1,1,2,1.07000005245209,0
01,2001-01-08,21050140,0,Preliminar,HATILLO EL [21050140],Pluviométrica,Convencional,Activa,Huila,Tesalia,2.5108,-75.6157,900,11/15/1975,,Napi,Magdalena Cauca,Alto Magdalena,Río Yaguará y Río Iquira,2001,08,Andes,Preliminar,0,0,0,1.65474510192871,1.65474510192871,0,0.201685681939125,0,4.58545446395874,6.37454557418823,7,8,0.898550748825073,0.963768124580383,1,1,2,1.07000005245209,0
01,2001-01-09,21050140,0,Preliminar,HATILLO EL [21050140],Pluviométrica,Convencional,Activa,Huila,Tesalia,2.5108,-75.6157,900,11/15/1975,,Napi,Magdalena Cauca,Alto Magdalena,Río Yaguará y Río Iquira,2001,09,Andes,Preliminar,0,0,0,1.65474510192871,1.65474510192871,0,2.10211277008057,0,4.58545446395874,6.37454557418823,7,8,0.898550748825073,0.963768124580383,1,1,2,1.07000005245209,0
01,2001-01-10,21050140,49,Preliminar,HATILLO EL [21050140],Pluviométrica,Convencional,Activa,Huila,Tesalia,2.5108,-75.6157,900,11/15/1975,,Napi,Magdalena Cauca,Alto Magdalena,Río Yaguará y Río Iquira,2001,10,Andes,Preliminar,49,49,0,1.65474510192871,1.65474510192871,0,10.4677495956421,24.2628154754639,4.58545446395874,6.37454557418823,7,8,0.898550748825073,0.963768124580383,1,1,2,1.07000005245209,52.4300025701523
