month,date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,day,nat_region,flag_ind,pcp_ideam,pcp_ideam_flag,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3_era5,chirpsv3_imerg,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,pentad_id,factor,pcp_ideam_flag_scale
01,2001-01-01,24030370,,"",SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,6.1885,-72.8348,380,11/15/1959,,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,2001,01,Andes,Preliminar,0,0,0,2.55893683433533,2.55893683433533,0,0.902962028980255,0.372470289468765,3.25454545021057,4.73454523086548,6,6,0.525362312793732,0.807971000671387,1,1,1,1.08000004291534,0
01,2001-01-02,24030370,,"",SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,6.1885,-72.8348,380,11/15/1959,,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,2001,02,Andes,Preliminar,0,0,0,0.170595794916153,0.170595794916153,0,0.776223003864288,0.995371878147125,3.25454545021057,4.73454523086548,6,6,0.525362312793732,0.807971000671387,1,1,1,1.08000004291534,0
01,2001-01-03,24030370,,"",SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,6.1885,-72.8348,380,11/15/1959,,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,2001,03,Andes,Preliminar,0,0,0,0.170595794916153,0.170595794916153,0,0.275341033935547,0.39291450381279,3.25454545021057,4.73454523086548,6,6,0.525362312793732,0.807971000671387,1,1,1,1.08000004291534,0
01,2001-01-04,24030370,,"",SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,6.1885,-72.8348,380,11/15/1959,,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,2001,04,Andes,Preliminar,0,0,0,0,0,0,1.35106122493744,0,3.25454545021057,4.73454523086548,6,6,0.525362312793732,0.807971000671387,1,1,1,1.08000004291534,0
01,2001-01-05,24030370,9.9,Definitivo,SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,6.1885,-72.8348,380,11/15/1959,,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,2001,05,Andes,Definitivo,9.9,9.9,0,0,0,0,0.722251176834106,2.26708173751831,3.25454545021057,4.73454523086548,6,6,0.525362312793732,0.807971000671387,1,1,1,1.08000004291534,10.6920004248619
01,2001-01-06,24030370,,"",SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,6.1885,-72.8348,380,11/15/1959,,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,2001,06,Andes,Preliminar,0,0,0,0,0,0,0.372408330440521,0.525868237018585,3.25454545021057,4.73454523086548,6,6,0.525362312793732,0.807971000671387,1,1,2,1.08000004291534,0
01,2001-01-07,24030370,,"",SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,6.1885,-72.8348,380,11/15/1959,,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,2001,07,Andes,Preliminar,0,0,0,0.0241797994822264,0.0241797994822264,0,0.298271328210831,0.0991252660751343,3.25454545021057,4.73454523086548,6,6,0.525362312793732,0.807971000671387,1,1,2,1.08000004291534,0
01,2001-01-08,24030370,,"",SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,6.1885,-72.8348,380,11/15/1959,,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,2001,08,Andes,Preliminar,0,0,0,1.92229402065277,1.92229402065277,0,0.324203759431839,0.387544184923172,3.25454545021057,4.73454523086548,6,6,0.525362312793732,0.807971000671387,1,1,2,1.08000004291534,0
01,2001-01-09,24030370,,"",SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,6.1885,-72.8348,380,11/15/1959,,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,2001,09,Andes,Preliminar,0,0,0,1.08809101581573,1.08809101581573,0,0.232863858342171,0.0991252660751343,3.25454545021057,4.73454523086548,6,6,0.525362312793732,0.807971000671387,1,1,2,1.08000004291534,0
01,2001-01-10,24030370,,"",SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,6.1885,-72.8348,380,11/15/1959,,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,2001,10,Andes,Preliminar,0,0,0,0.628674864768982,0.628674864768982,0,0.754758179187775,0.870842337608337,3.25454545021057,4.73454523086548,6,6,0.525362312793732,0.807971000671387,1,1,2,1.08000004291534,0
01,2001-01-11,24030370,,"",SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,6.1885,-72.8348,380,11/15/1959,,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,2001,11,Andes,Preliminar,0,0,0,2.96619749069214,2.96619749069214,0,1.05876004695892,0.813326060771942,3.25454545021057,4.73454523086548,6,6,0.525362312793732,0.807971000671387,1,1,3,1.08000004291534,0
01,2001-01-12,24030370,,"",SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,6.1885,-72.8348,380,11/15/1959,,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,2001,12,Andes,Preliminar,0,0,0,0.341244012117386,0.341244012117386,0,0.334687501192093,0.280982434749603,3.25454545021057,4.73454523086548,6,6,0.525362312793732,0.807971000671387,1,1,3,1.08000004291534,0
01,2001-01-13,24030370,,"",SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,6.1885,-72.8348,380,11/15/1959,,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,2001,13,Andes,Preliminar,0,0,0,0.104998148977757,0.104998148977757,0,0.180430576205254,0.604440629482269,3.25454545021057,4.73454523086548,6,6,0.525362312793732,0.807971000671387,1,1,3,1.08000004291534,0
