month,date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,day,nat_region,flag_ind,pcp_ideam,pcp_ideam_flag,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3_era5,chirpsv3_imerg,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,pentad_id,factor,pcp_ideam_flag_scale
01,2001-01-01,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,01,Andes,Preliminar,0,0,0,2.28889060020447,2.28889060020447,0,0.0405896082520485,2.83336448669434,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,1,1.07000005245209,0
01,2001-01-02,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,02,Andes,Preliminar,0,0,0,0.326984405517578,0.326984405517578,0,0.00458030821755529,0,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,1,1.07000005245209,0
01,2001-01-03,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,03,Andes,Preliminar,0,0,0,0,0,0,0.203304067254066,0,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,1,1.07000005245209,0
01,2001-01-04,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,04,Andes,Preliminar,0,0,0,0,0,0,1.63642036914825,0,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,1,1.07000005245209,0
01,2001-01-05,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,05,Andes,Preliminar,0,0,0,0,0,0,0.948470592498779,0,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,1,1.07000005245209,0
01,2001-01-06,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,06,Andes,Preliminar,0,0,0,0.978632748126984,0.978632748126984,0,1.35655391216278,0,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,2,1.07000005245209,0
01,2001-01-07,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,07,Andes,Preliminar,0,0,0,0.978632748126984,0.978632748126984,0,0.0759249851107597,0,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,2,1.07000005245209,0
01,2001-01-08,21130180,0.8,Definitivo,ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,08,Andes,Definitivo,0.8,0.8,0,0.978632748126984,0.978632748126984,0,2.64079904556274,0,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,2,1.07000005245209,0.85600004196167
01,2001-01-09,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,09,Andes,Preliminar,0,0,0,0.978632748126984,0.978632748126984,0,0.473965972661972,0,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,2,1.07000005245209,0
01,2001-01-10,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,10,Andes,Preliminar,0,0,0,0.978632748126984,0.978632748126984,0,0.160522148013115,4.70776605606079,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,2,1.07000005245209,0
01,2001-01-11,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,11,Andes,Preliminar,0,0,0,2.33517909049988,2.33517909049988,0,3.94208073616028,0,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,3,1.07000005245209,0
01,2001-01-12,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,12,Andes,Preliminar,0,0,0,2.33517909049988,2.33517909049988,11.7359228134155,0.700595021247864,3.36035394668579,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,3,1.07000005245209,0
01,2001-01-13,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,13,Andes,Preliminar,0,0,0,2.33517909049988,2.33517909049988,0,1.34103345870972,1.64698052406311,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,3,1.07000005245209,0
01,2001-01-14,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,14,Andes,Preliminar,0,0,0,2.33517909049988,2.33517909049988,0,2.74617886543274,2.32800436019897,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,3,1.07000005245209,0
01,2001-01-15,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,15,Andes,Preliminar,0,0,0,2.33517909049988,2.33517909049988,0,1.51958453655243,2.91413283348084,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,3,1.07000005245209,0
01,2001-01-16,21130180,11.2,Definitivo,ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,16,Andes,Definitivo,11.2,11.2,0,0,0,0,0.209490850567818,0.0652692243456841,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,4,1.07000005245209,11.9840005874634
01,2001-01-17,21130180,5.1,Definitivo,ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,17,Andes,Definitivo,5.1,5.1,0,11.5061016082764,11.5061016082764,37.5849761962891,10.2333278656006,30.2551708221436,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,4,1.07000005245209,5.45700026750565
01,2001-01-18,21130180,,"",ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Convencional,Activa,Tolima,Natagaima,3.4536,-75.1509,500,11/15/1979,,Quebrada Mucuya,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",2001,18,Andes,Preliminar,0,0,0,0,0,0,11.4288749694824,0.288169801235199,4.90181827545166,7.08727264404297,9,9,0.597826063632965,0.818840563297272,1,1,4,1.07000005245209,0
