gauge_code,category,tecnology,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,nat_region,hidrographic_area,hidrographic_zone,hidrographic_subzone,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,year,pcp_ideam,pcp_ideam_flag,pcp_ideam_flag_scale,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3
44157030,Limnimétrica,Convencional,Amazonas,Mirití-Paraná (Campoamor),-1.42,-70.61,114,4/15/1984,,Amazonia,Amazonas,Caquetá,Río Caqueta Bajo,0.509090900421143,0.509090900421143,1,1,0,0,0,0,2001,3841,3393,3510.69988775253,6,3233.17034912109,3727.47383117676,3594.40367126465,3880.85687255859
44157030,Limnimétrica,Convencional,Amazonas,Mirití-Paraná (Campoamor),-1.42,-70.61,114,4/15/1984,,Amazonia,Amazonas,Caquetá,Río Caqueta Bajo,0.509090900421143,0.509090900421143,1,1,0,0,0,0,2002,3766,3313,3427.64989066124,4,3388.83068847656,3902.02812194824,3966.05058288574,4309.75213623047
44157030,Limnimétrica,Convencional,Amazonas,Mirití-Paraná (Campoamor),-1.42,-70.61,114,4/15/1984,,Amazonia,Amazonas,Caquetá,Río Caqueta Bajo,0.509090900421143,0.509090900421143,1,1,0,0,0,0,2003,2925,2587,2673.01991796494,127,3524.58036804199,4404.01898193359,3670.41096496582,4096.19058227539
44157030,Limnimétrica,Convencional,Amazonas,Mirití-Paraná (Campoamor),-1.42,-70.61,114,4/15/1984,,Amazonia,Amazonas,Caquetá,Río Caqueta Bajo,0.509090900421143,0.509090900421143,1,1,0,0,0,0,2004,2275,1842,1905.26993966103,126,3329.53913879395,3915.85626220703,3617.15362548828,3948.7991027832
44157030,Limnimétrica,Convencional,Amazonas,Mirití-Paraná (Campoamor),-1.42,-70.61,114,4/15/1984,,Amazonia,Amazonas,Caquetá,Río Caqueta Bajo,0.509090900421143,0.509090900421143,1,1,0,0,0,0,2005,3901,3005,3108.32990145683,10,3299.08380126953,4017.82807922363,3524.91607666016,3961.52828979492
44157030,Limnimétrica,Convencional,Amazonas,Mirití-Paraná (Campoamor),-1.42,-70.61,114,4/15/1984,,Amazonia,Amazonas,Caquetá,Río Caqueta Bajo,0.509090900421143,0.509090900421143,1,1,0,0,0,0,2006,3912,3487,3609.09988355637,5,3436.76449584961,4082.02897644043,3774.78916931152,4129.97023010254
44157030,Limnimétrica,Convencional,Amazonas,Mirití-Paraná (Campoamor),-1.42,-70.61,114,4/15/1984,,Amazonia,Amazonas,Caquetá,Río Caqueta Bajo,0.509090900421143,0.509090900421143,1,1,0,0,0,0,2007,3922,3408,3524.92988848686,5,3151.537109375,3637.72782897949,3506.56741333008,3886.42549133301
44157030,Limnimétrica,Convencional,Amazonas,Mirití-Paraná (Campoamor),-1.42,-70.61,114,4/15/1984,,Amazonia,Amazonas,Caquetá,Río Caqueta Bajo,0.509090900421143,0.509090900421143,1,1,0,0,0,0,2008,3159,2841,2940.97990465164,11,3440.88046264648,4103.50038146973,3604.08444213867,3980.72869873047
44157030,Limnimétrica,Convencional,Amazonas,Mirití-Paraná (Campoamor),-1.42,-70.61,114,4/15/1984,,Amazonia,Amazonas,Caquetá,Río Caqueta Bajo,0.509090900421143,0.509090900421143,1,1,0,0,0,0,2009,3920,3474,3591.44988799095,37,3648.42652893066,4567.36767578125,3760.85247802734,4278.23048400879
44157030,Limnimétrica,Convencional,Amazonas,Mirití-Paraná (Campoamor),-1.42,-70.61,114,4/15/1984,,Amazonia,Amazonas,Caquetá,Río Caqueta Bajo,0.509090900421143,0.509090900421143,1,1,0,0,0,0,2010,4014,3204,3310.0598988533,9,3351.00738525391,3859.27914428711,3498.51441955566,3894.0016784668
