gauge_code,category,tecnology,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,nat_region,hidrographic_area,hidrographic_zone,hidrographic_subzone,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,year,pcp_ideam,pcp_ideam_flag,pcp_ideam_flag_scale,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2001,1339.3,1339.3,1438.34101682901,0,1576.1579208374,1612.72833251953,1360.90528488159,1465.63945388794
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2002,1285.8,1285.8,1381.17002145052,0,1749.28606033325,1781.88185119629,1440.98722076416,1540.88746261597
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2003,857.8,857.8,921.937019395828,0,1674.66445922852,1758.490234375,1308.02061080933,1416.06262397766
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2004,1121.6,1121.6,1200.86700381041,15,1619.96253204346,1569.42106437683,1378.58123016357,1433.95161437988
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2005,1443.1,1443.1,1550.54803433418,0,1787.61094665527,1841.50397491455,1593.7039642334,1721.58322906494
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2006,2862.9,2862.9,3058.4869807601,1,1700.06042480469,1721.23751831055,1774.25465774536,1866.08588790894
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2007,3363.3,3363.3,3617.68308501244,0,1628.83142471313,1542.81253051758,1779.14420318604,1902.87845230103
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2008,4495.6,4495.6,4818.39604098797,31,1852.40696716309,1916.23112487793,2262.02917480469,2459.35846710205
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2009,1823.3,1823.3,1956.56203848124,29,1700.78003692627,1762.0991859436,1488.41728210449,1612.38687896729
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2010,2717.1,2717.1,2915.9319870472,31,2154.9450378418,2466.12107849121,2261.51532745361,2610.03881454468
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2011,1873.9,1873.9,2001.25799918175,59,2026.29853820801,2172.8044052124,2071.3486366272,2318.9948348999
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2012,1851.2,1851.2,1983.06802283525,0,1664.44399642944,1660.46593856812,1490.33821868897,1685.58352661133
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2013,1927.5,1927.5,2069.77504119873,0,1765.04359436035,1942.59028625488,1860.02397537231,1931.86221313477
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2014,2240.3,2240.3,2399.94802058935,1,1465.45478057861,1389.59191131592,1670.78975296021,1773.53829193115
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2015,1323.8,1323.8,1422.83303130865,92,1402.15393829346,1347.41352081299,1346.74963378906,1356.2714099884
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2016,1449.9,1449.9,1557.08502603769,1,1740.09677124023,1764.75161361694,1690.15225601196,1689.28847503662
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2017,1062.8,1062.8,1139.72302076817,61,1830.58345603943,1830.23783493042,1992.96926307678,1956.83724975586
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2018,1320.6,1320.6,1416.7740188241,0,1646.24593353271,1623.01756858826,1731.01310348511,1832.95133972168
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2019,1370.6,1370.6,1468.12300937176,0,1641.31594276428,1603.03307151794,1648.85918235779,1716.57643127441
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2020,1405.3,1405.3,1508.95401409864,0,1370.80121612549,1420.59270477295,1469.66809844971,1651.37155914307
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2021,1960.6,1960.6,2102.40802521706,1,1756.59764099121,1806.3267364502,1883.5994644165,2169.77878570557
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2022,1461.3,1461.3,1568.32602344751,3,1803.92631530762,1913.7971572876,2375.6828918457,2545.26986694336
22070030,Pluviométrica,Convencional,Tolima,Roncesvalles,4.1246,-75.4995,2606,3/15/1975,,Andes,Magdalena Cauca,Saldaña,Rïo Cucuana,1.0509090423584,1.62545454502106,2,2,0.510869562625885,0.786231875419617,1,1,2023,1137.3,1137.3,1218.62201597691,7,1884.1428604126,1998.8129119873,1808.19208145142,1896.31771087646
