gauge_code,category,tecnology,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,nat_region,hidrographic_area,hidrographic_zone,hidrographic_subzone,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,year,pcp_ideam,pcp_ideam_flag,pcp_ideam_flag_scale,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2001,2769,2179,2254.09992837906,7,3128.92679214478,3642.87590408325,4125.63816833496,4331.38223266602
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2002,4287.5,3345.5,3470.87488043308,10,4209.48059082031,4957.16925048828,4758.01759338379,5078.63060760498
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2003,5145,4642,4807.82984185219,4,4244.68580627441,5257.19854736328,5184.22471618652,5553.63037109375
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2004,3691,3270,3385.78988957405,56,3507.45901489258,4083.58462524414,4602.70180511475,4661.55888366699
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2005,3921,3257,3368.51989364624,9,3528.98602294922,3858.622215271,4376.23809051514,4391.84187316895
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2006,5210,4639,4800.11984634399,7,4302.83126831055,5616.22979736328,4948.58406066895,5296.51220703125
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2007,5587,5042,5214.18983578682,5,3288.01400756836,3511.49426269531,5003.84505462647,5484.82580566406
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2008,6432.6,5102.6,5283.86782712936,11,4297.29667663574,5501.07069396973,5905.25576782227,6498.14503479004
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2009,4456,3914,4051.79986858368,5,3806.85964202881,4991.82759094238,4338.51066589356,4815.70210266113
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2010,5964,4743,4910.72984004021,11,4188.08536529541,5111.97616577149,5428.95530700684,5745.72540283203
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2011,4571,3992,4136.09986257553,4,3854.83459472656,4904.78007888794,4519.95223999024,4518.2215423584
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2012,5289,4570,4726.15985107422,7,4038.5464630127,4862.58964538574,5109.15950775147,5019.40898132324
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2013,4784,3940,4077.04986929894,7,4076.19458007813,4632.95631408691,4770.01477050781,4917.41525268555
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2014,6102,5524,5715.61981725693,5,4876.23434448242,6002.12927246094,5359.86717224121,6140.16427612305
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2015,5899,4926,5107.23982715607,10,5353.69520568848,6691.12432861328,4635.95291900635,5892.40475463867
53020020,Pluviométrica,Convencional,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,,Pacifico,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,2016,5293,4482,4642.85984659195,8,3728.83560180664,4212.61036682129,3226.54377746582,4791.52261352539
