gauge_code,category,tecnology,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,nat_region,hidrographic_area,hidrographic_zone,hidrographic_subzone,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,year,pcp_ideam,pcp_ideam_flag,pcp_ideam_flag_scale,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3
21010160,Pluviométrica,Convencional,Huila,San Agustín,1.8994,-76.3942,1724,11/15/1975,,Andes,Magdalena Cauca,Alto Magdalena,Alto Magdalena,5.00363636016846,6.29818201065064,7,7,1.53623187541962,1.86956524848938,2,2,2001,1602,1602,1677.01992845535,0,1490.34846496582,1541.99279785156,1508.73990631104,1579.8866481781
21010160,Pluviométrica,Convencional,Huila,San Agustín,1.8994,-76.3942,1724,11/15/1975,,Andes,Magdalena Cauca,Alto Magdalena,Alto Magdalena,5.00363636016846,6.29818201065064,7,7,1.53623187541962,1.86956524848938,2,2,2002,1508,1508,1577.60993361473,0,1638.43811798096,1845.55963897705,1594.66403961182,1828.94493865967
21010160,Pluviométrica,Convencional,Huila,San Agustín,1.8994,-76.3942,1724,11/15/1975,,Andes,Magdalena Cauca,Alto Magdalena,Alto Magdalena,5.00363636016846,6.29818201065064,7,7,1.53623187541962,1.86956524848938,2,2,2003,1708,1708,1788.67992305756,0,1637.2926864624,1853.96123123169,1440.84618759155,1606.91052246094
21010160,Pluviométrica,Convencional,Huila,San Agustín,1.8994,-76.3942,1724,11/15/1975,,Andes,Magdalena Cauca,Alto Magdalena,Alto Magdalena,5.00363636016846,6.29818201065064,7,7,1.53623187541962,1.86956524848938,2,2,2004,1931.1,1931.1,2022.35491297245,0,1554.26613616943,1684.1907157898,1651.41163635254,1852.31609344482
21010160,Pluviométrica,Convencional,Huila,San Agustín,1.8994,-76.3942,1724,11/15/1975,,Andes,Magdalena Cauca,Alto Magdalena,Alto Magdalena,5.00363636016846,6.29818201065064,7,7,1.53623187541962,1.86956524848938,2,2,2005,1898.1,1898.1,1987.18291504383,0,1721.91421508789,2027.9224319458,1894.07774353027,2109.83631896973
21010160,Pluviométrica,Convencional,Huila,San Agustín,1.8994,-76.3942,1724,11/15/1975,,Andes,Magdalena Cauca,Alto Magdalena,Alto Magdalena,5.00363636016846,6.29818201065064,7,7,1.53623187541962,1.86956524848938,2,2,2006,1605.6,1605.6,1679.33792967796,0,1648.1395111084,1832.29001617432,1761.3924407959,1952.20573425293
21010160,Pluviométrica,Convencional,Huila,San Agustín,1.8994,-76.3942,1724,11/15/1975,,Andes,Magdalena Cauca,Alto Magdalena,Alto Magdalena,5.00363636016846,6.29818201065064,7,7,1.53623187541962,1.86956524848938,2,2,2007,2040.7,2040.7,2134.64291040897,0,1560.83205795288,1696.59784317017,1750.41487884522,1930.29655456543
21010160,Pluviométrica,Convencional,Huila,San Agustín,1.8994,-76.3942,1724,11/15/1975,,Andes,Magdalena Cauca,Alto Magdalena,Alto Magdalena,5.00363636016846,6.29818201065064,7,7,1.53623187541962,1.86956524848938,2,2,2008,1866.8,1866.8,1953.82791700363,0,1755.67725372314,2215.30809020996,1852.06172180176,2122.70774078369
21010160,Pluviométrica,Convencional,Huila,San Agustín,1.8994,-76.3942,1724,11/15/1975,,Andes,Magdalena Cauca,Alto Magdalena,Alto Magdalena,5.00363636016846,6.29818201065064,7,7,1.53623187541962,1.86956524848938,2,2,2009,1513.8,1513.8,1586.7529304266,31,1638.8712387085,1881.79758453369,1628.71379089355,1854.27816009522
21010160,Pluviométrica,Convencional,Huila,San Agustín,1.8994,-76.3942,1724,11/15/1975,,Andes,Magdalena Cauca,Alto Magdalena,Alto Magdalena,5.00363636016846,6.29818201065064,7,7,1.53623187541962,1.86956524848938,2,2,2010,1130,1088,1137.91995239258,62,2100.46517944336,2784.25149536133,1659.29680633545,1945.12380218506
