gauge_code,category,tecnology,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,nat_region,hidrographic_area,hidrographic_zone,hidrographic_subzone,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,year,pcp_ideam,pcp_ideam_flag,pcp_ideam_flag_scale,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2001,1671.1,1671.1,1793.97302325964,0,861.707267045975,1263.33574724197,1079.13751518726,1377.45346260071
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2002,1903,1903,2040.97001075745,0,873.933728814125,1279.42589044571,1030.33373308182,1294.732203722
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2003,2487,2487,2658.83003628254,31,1035.48874568939,1595.73340034485,1172.1405274868,1558.00738477707
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2004,357,357,381.660005092621,153,951.108578920364,1454.67623806,972.334320664406,1323.19641208649
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2005,1385.3,1385.3,1481.27800955772,0,1023.89606428146,1555.08260321617,1181.06270933151,1582.23260164261
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2006,1164,1164,1250.92000055313,0,984.030750632286,1510.99616384506,1121.02529120445,1472.81647729874
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2007,1407,1407,1506.84000337124,0,970.552247524262,1443.15258026123,1231.20230937004,1612.80430030823
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2008,1120.3,1120.3,1197.05101088285,32,961.676754593849,1478.55789995193,1164.91076922417,1575.30103874207
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2009,1000.2,1000.2,1076.28401317596,0,907.648727416992,1340.10408115387,1029.28938531876,1360.34164524078
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2010,1895.1,1845.1,1988.45801707506,2,1076.34537887573,1710.68058264256,1556.40400505066,2183.46773082018
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2011,1652,1602,1734.33000874519,3,1014.30149412155,1608.95487976074,1372.8117814064,1888.09065961838
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2012,1133,1081,1154.32000112534,3,994.028171539307,1476.05475044251,1076.92218959332,1426.4966545105
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2013,1140.2,1140.2,1226.94201681614,0,868.455083370209,1396.61735343933,1159.8041164875,1573.88123321533
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2014,1082,1082,1156.51000225544,0,797.208138227463,1211.33023738861,892.481069684029,1252.00201845169
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2015,906.5,855.5,914.044994652271,1,841.820499777794,1353.13781642914,827.205731153488,1141.84628295898
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2016,1235,1235,1321.06001210213,1,897.576645493508,1470.23251342773,1000.08353891969,1435.54452514648
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2017,1126,1126,1206.80001330376,0,904.010524630547,1455.16861450672,1077.67789119482,1576.66969466209
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2018,1381,1321,1418.40999758244,1,840.825690150261,1316.86571514606,970.798395961523,1465.94066923857
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2019,1049,1049,1120.52999818325,0,812.353971838951,1267.76013231277,836.667973399162,1182.46572589874
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2020,1325,1325,1417.1300188303,0,811.451669812202,1259.05073869228,979.690156817436,1383.65659737587
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2021,1728,1728,1858.76001286507,0,891.526680409908,1432.35594511032,1019.57982039452,1520.24702548981
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2022,1591,1493,1617.4200117588,2,943.174247741699,1566.96481227875,1270.05455684662,1855.31410884857
13090050,Pluviométrica,Convencional,Sucre,Tolú Viejo,9.438,-75.44,60,3/31/2014 19:00,,Caribe,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,3.79272723197937,4.93090915679932,7,7,0,0,0,0,2023,1150,1150,1241.31001019478,0,827.247497439385,1273.40317726135,862.83791333437,1205.22403144836
