gauge_code,category,tecnology,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,nat_region,hidrographic_area,hidrographic_zone,hidrographic_subzone,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,year,pcp_ideam,pcp_ideam_flag,pcp_ideam_flag_scale,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3
24015250,Climática Ordinaria,Convencional,Santander,Guadalupe (Santander),6.2372,-73.4154,1400,11/15/1973,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.26545453071594,5.67636346817017,6,7,0.851449251174927,0.91304349899292,1,1,2001,3398.7,2960.3,3112.43687993288,7,2755.852394104,3473.57057189941,3060.83432006836,3599.20132446289
24015250,Climática Ordinaria,Convencional,Santander,Guadalupe (Santander),6.2372,-73.4154,1400,11/15/1973,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.26545453071594,5.67636346817017,6,7,0.851449251174927,0.91304349899292,1,1,2002,3188.9,2908.9,3059.49587697983,6,2746.19197463989,3359.45449829102,2843.66773605347,3367.50872802734
24015250,Climática Ordinaria,Convencional,Santander,Guadalupe (Santander),6.2372,-73.4154,1400,11/15/1973,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.26545453071594,5.67636346817017,6,7,0.851449251174927,0.91304349899292,1,1,2003,3221.3,2822.3,2962.89087828398,10,2889.92127990723,3629.35514068604,3005.33342933655,3545.68185424805
24015250,Climática Ordinaria,Convencional,Santander,Guadalupe (Santander),6.2372,-73.4154,1400,11/15/1973,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.26545453071594,5.67636346817017,6,7,0.851449251174927,0.91304349899292,1,1,2004,3171.4,2581.4,2713.39090592861,8,2674.15007400513,3180.65093612671,2887.43288421631,3350.95487213135
24015250,Climática Ordinaria,Convencional,Santander,Guadalupe (Santander),6.2372,-73.4154,1400,11/15/1973,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.26545453071594,5.67636346817017,6,7,0.851449251174927,0.91304349899292,1,1,2005,3618.1,2978.6,3135.07888772488,8,2593.38677215576,3050.70426940918,3076.24611663818,3557.80583190918
24015250,Climática Ordinaria,Convencional,Santander,Guadalupe (Santander),6.2372,-73.4154,1400,11/15/1973,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.26545453071594,5.67636346817017,6,7,0.851449251174927,0.91304349899292,1,1,2006,3488.4,3083.8,3245.84989056587,5,2704.16915893555,3324.30764770508,3000.59158325195,3444.26673126221
24015250,Climática Ordinaria,Convencional,Santander,Guadalupe (Santander),6.2372,-73.4154,1400,11/15/1973,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.26545453071594,5.67636346817017,6,7,0.851449251174927,0.91304349899292,1,1,2007,3931,3315.8,3486.52185211182,8,2511.83208847046,2920.09473419189,3165.58995437622,3542.15258789063
24015250,Climática Ordinaria,Convencional,Santander,Guadalupe (Santander),6.2372,-73.4154,1400,11/15/1973,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.26545453071594,5.67636346817017,6,7,0.851449251174927,0.91304349899292,1,1,2008,3793.9,3469.5,3648.79686458111,4,2549.03990936279,2969.33053588867,3096.23554229736,3430.04864501953
24015250,Climática Ordinaria,Convencional,Santander,Guadalupe (Santander),6.2372,-73.4154,1400,11/15/1973,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.26545453071594,5.67636346817017,6,7,0.851449251174927,0.91304349899292,1,1,2009,3538,3144.9,3313.93089276552,5,2800.95648956299,3585.70481872559,2958.85460662842,3359.13984680176
24015250,Climática Ordinaria,Convencional,Santander,Guadalupe (Santander),6.2372,-73.4154,1400,11/15/1973,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.26545453071594,5.67636346817017,6,7,0.851449251174927,0.91304349899292,1,1,2010,3927.5,3572.7,3756.62384181023,5,2623.86432266235,3156.11074829102,3454.98480987549,3962.9610786438
