gauge_code,category,tecnology,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,nat_region,hidrographic_area,hidrographic_zone,hidrographic_subzone,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,year,pcp_ideam,pcp_ideam_flag,pcp_ideam_flag_scale,na_count_ideam,chirpv2,chirpv3,chirpsv2,chirpsv3
13070110,Pluviométrica,Convencional,Córdoba,San Carlos (Córdoba),8.6819,-75.7535,40,8/15/1965,,Caribe,Caribe,Sinú,Bajo Sinú,2.64727282524109,3.75999999046326,6,6,0.557971000671387,0.782608687877655,1,1,2001,1419,1419,1504.1299649477,0,1272.98550415039,1503.68154287338,1318.86424922943,1452.9365568161
13070110,Pluviométrica,Convencional,Córdoba,San Carlos (Córdoba),8.6819,-75.7535,40,8/15/1965,,Caribe,Caribe,Sinú,Bajo Sinú,2.64727282524109,3.75999999046326,6,6,0.557971000671387,0.782608687877655,1,1,2002,1265,1265,1341.58996200562,0,1197.19659900665,1361.74186182022,1142.96167087555,1290.22029542923
13070110,Pluviométrica,Convencional,Córdoba,San Carlos (Córdoba),8.6819,-75.7535,40,8/15/1965,,Caribe,Caribe,Sinú,Bajo Sinú,2.64727282524109,3.75999999046326,6,6,0.557971000671387,0.782608687877655,1,1,2003,1987,1987,2109.00994598866,0,1365.68283176422,1623.78963851929,1464.76435136795,1666.78731250763
13070110,Pluviométrica,Convencional,Córdoba,San Carlos (Córdoba),8.6819,-75.7535,40,8/15/1965,,Caribe,Caribe,Sinú,Bajo Sinú,2.64727282524109,3.75999999046326,6,6,0.557971000671387,0.782608687877655,1,1,2004,1323,1323,1404.17995893955,91,1210.38660812378,1361.61178874969,1411.06450223923,1535.52558994293
13070110,Pluviométrica,Convencional,Córdoba,San Carlos (Córdoba),8.6819,-75.7535,40,8/15/1965,,Caribe,Caribe,Sinú,Bajo Sinú,2.64727282524109,3.75999999046326,6,6,0.557971000671387,0.782608687877655,1,1,2005,1716,1662,1763.10995936394,1,1357.36160850525,1528.45062685013,1482.2743473053,1638.2054567337
13070110,Pluviométrica,Convencional,Córdoba,San Carlos (Córdoba),8.6819,-75.7535,40,8/15/1965,,Caribe,Caribe,Sinú,Bajo Sinú,2.64727282524109,3.75999999046326,6,6,0.557971000671387,0.782608687877655,1,1,2006,1634,1634,1735.84995222092,1,1388.0845489502,1684.18865776062,1494.58738899231,1708.97747421265
13070110,Pluviométrica,Convencional,Córdoba,San Carlos (Córdoba),8.6819,-75.7535,40,8/15/1965,,Caribe,Caribe,Sinú,Bajo Sinú,2.64727282524109,3.75999999046326,6,6,0.557971000671387,0.782608687877655,1,1,2007,1430,1430,1518.83996248245,1,1372.6665096283,1559.81606721878,1553.18061685562,1705.078748703
13070110,Pluviométrica,Convencional,Córdoba,San Carlos (Córdoba),8.6819,-75.7535,40,8/15/1965,,Caribe,Caribe,Sinú,Bajo Sinú,2.64727282524109,3.75999999046326,6,6,0.557971000671387,0.782608687877655,1,1,2008,1481,1423,1517.39997410774,13,1334.38944625855,1555.12658119202,1484.07948303223,1645.12889766693
13070110,Pluviométrica,Convencional,Córdoba,San Carlos (Córdoba),8.6819,-75.7535,40,8/15/1965,,Caribe,Caribe,Sinú,Bajo Sinú,2.64727282524109,3.75999999046326,6,6,0.557971000671387,0.782608687877655,1,1,2009,1166.1,1166.1,1236.75595741272,0,1253.95918655396,1426.07280731201,1309.59015083313,1437.72440624237
13070110,Pluviométrica,Convencional,Córdoba,San Carlos (Córdoba),8.6819,-75.7535,40,8/15/1965,,Caribe,Caribe,Sinú,Bajo Sinú,2.64727282524109,3.75999999046326,6,6,0.557971000671387,0.782608687877655,1,1,2010,2112,2037,2166.34995603561,1,1469.4618844986,1784.65343856812,1615.45739173889,1880.66733169556
13070110,Pluviométrica,Convencional,Córdoba,San Carlos (Córdoba),8.6819,-75.7535,40,8/15/1965,,Caribe,Caribe,Sinú,Bajo Sinú,2.64727282524109,3.75999999046326,6,6,0.557971000671387,0.782608687877655,1,1,2011,1881,1881,2003.65994977951,3,1371.3634929657,1619.80807209015,1560.19321537018,1740.68786382675
