gauge_code,category,tecnology,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,nat_region,hidrographic_area,hidrographic_zone,hidrographic_subzone,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,factor,year,month,pentad_id,pcp_ideam,pcp_ideam_flag,pcp_ideam_flag_scale,na_count_ideam,chirpv2,date,chirpv3,chirpsv2,chirpsv3
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,01,1,1,1,1.07000005245209,0,14.821249961853,2001-01-01,11.7814846038818,13.94713306427,12.3751621246338
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,01,2,3,3,3.21000015735626,0,14.6160535812378,2001-01-01,10.521333694458,16.2792987823486,11.3991603851318
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,01,3,10,10,10.7000005245209,0,9.84256362915039,2001-01-01,0,11.4507646560669,0
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,01,4,21,21,22.4700011014938,0,23.278392791748,2001-01-01,25.5905780792236,27.4648456573486,22.5692462921143
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,01,5,25,25,26.7500013113022,0,8.78283500671387,2001-01-01,0.374210149049759,13.7277317047119,1.23316657543182
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,01,6,2,2,2.14000010490417,0,12.5016813278198,2001-01-01,0,8.94069576263428,0
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.08000004291534,2001,02,7,10,10,10.8000004291534,0,22.4287452697754,2001-02-01,24.5157737731934,24.5952281951904,21.7934970855713
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.08000004291534,2001,02,8,7,7,7.56000030040741,0,28.3484554290772,2001-02-01,33.4988250732422,12.684531211853,12.8376655578613
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.08000004291534,2001,02,9,0,0,0,0,27.6925354003906,2001-02-01,31.8444519042969,13.6547718048096,12.6818408966064
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.08000004291534,2001,02,10,14,14,15.1200006008148,0,28.0364646911621,2001-02-01,32.4964904785156,27.5500183105469,28.1303672790527
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.08000004291534,2001,02,11,16,16,17.2800006866455,0,12.5433654785156,2001-02-01,6.72418451309204,18.4434242248535,13.2183952331543
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.08000004291534,2001,02,12,12,12,12.9600005149841,0,3.20356106758118,2001-02-01,0,7.13057851791382,0
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,03,13,27,27,28.8900014162064,0,27.5998020172119,2001-03-01,33.8681945800781,26.5478744506836,28.0975036621094
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,03,14,3,3,3.21000015735626,0,20.4724922180176,2001-03-01,18.8021812438965,16.7310886383057,19.7140789031982
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,03,15,3,3,3.21000015735626,0,19.1510105133057,2001-03-01,13.2920751571655,20.5197601318359,15.9621171951294
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,03,16,32,32,34.2400016784668,0,13.963433265686,2001-03-01,4.02287769317627,31.1239719390869,13.0045108795166
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,03,17,37,37,39.5900019407272,0,26.9001350402832,2001-03-01,32.0891532897949,24.8718032836914,27.1306457519531
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,03,18,2,2,2.14000010490417,0,32.0574645996094,2001-03-01,26.3012390136719,15.9398527145386,13.0859451293945
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.05999994277954,2001,04,19,4,4,4.23999977111816,0,24.2085227966309,2001-04-01,11.7890405654907,16.8691062927246,9.08870124816895
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.05999994277954,2001,04,20,15,15,15.8999991416931,0,30.7874126434326,2001-04-01,22.8608226776123,21.5963916778564,15.8406143188477
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.05999994277954,2001,04,21,31,31,32.8599982261658,0,36.1956214904785,2001-04-01,31.8749332427979,35.4914588928223,29.4098854064941
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.05999994277954,2001,04,22,27,27,28.6199984550476,0,39.6508941650391,2001-04-01,39.6752471923828,28.5542507171631,25.5132274627686
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.05999994277954,2001,04,23,6,6,6.35999965667725,0,35.6571083068848,2001-04-01,31.5628986358643,29.8885192871094,32.3193206787109
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.05999994277954,2001,04,24,9,9,9.53999948501587,0,35.6117248535156,2001-04-01,30.6673412322998,13.5133008956909,13.9420614242554
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.04999995231628,2001,05,25,49,49,51.4499976634979,0,24.0937347412109,2001-05-01,28.1626739501953,37.0585060119629,38.6767501831055
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.04999995231628,2001,05,26,27,27,28.3499987125397,0,36.8147926330566,2001-05-01,42.0930786132813,41.0037841796875,38.8304557800293
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.04999995231628,2001,05,27,27,27,28.3499987125397,0,10.7723779678345,2001-05-01,9.33855724334717,17.8440742492676,21.7606620788574
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.04999995231628,2001,05,28,17,17,17.8499991893768,0,59.1896591186524,2001-05-01,74.5912475585938,26.671293258667,30.5569705963135
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.04999995231628,2001,05,29,44,44,46.1999979019165,0,46.3918418884277,2001-05-01,56.8687019348145,45.0072059631348,54.2433013916016
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.04999995231628,2001,05,30,52,52,54.5999975204468,0,43.4121932983398,2001-05-01,38.7541618347168,37.7215728759766,44.4889144897461
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,06,31,63,63,67.4100033044815,0,33.1045608520508,2001-06-01,47.083869934082,50.3557281494141,64.8636169433594
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,06,32,25,25,26.7500013113022,0,12.8645153045654,2001-06-01,12.4155807495117,8.78264331817627,11.3723735809326
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,06,33,34,34,36.380001783371,0,27.7470359802246,2001-06-01,38.1245498657227,18.4518775939941,23.9977207183838
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,06,34,32,32,34.2400016784668,0,31.9668369293213,2001-06-01,43.0110282897949,17.1239414215088,23.7888774871826
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,06,35,0,0,0,0,13.6333322525024,2001-06-01,14.8674783706665,4.43670749664307,5.30945444107056
23020090,Pluviométrica,Convencional,Caldas,Marulanda,5.2782,-75.2671,1700,8/15/1974,,Andes,Magdalena Cauca,Medio Magdalena,Río Guarinó,2.92000007629395,3.88727283477783,5,5,0.590579688549042,0.818840563297272,1,1,1.07000005245209,2001,06,36,1,1,1.07000005245209,0,8.61178207397461,2001-06-01,7.35100936889648,2.86596989631653,2.904616355896
