gauge_code,category,tecnology,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,nat_region,hidrographic_area,hidrographic_zone,hidrographic_subzone,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,factor,year,month,pentad_id,pcp_ideam,pcp_ideam_flag,pcp_ideam_flag_scale,na_count_ideam,chirpv2,date,chirpv3,chirpsv2,chirpsv3
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.07000005245209,2001,01,1,0,0,0,0,5.11010885238648,2001-01-01,5.00234889984131,2.60277962684631,2.3631603717804
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.07000005245209,2001,01,2,2,2,2.14000010490417,0,3.54692244529724,2001-01-01,2.56858921051025,2.68551850318909,2.04331064224243
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.07000005245209,2001,01,3,0,0,0,0,6.27443552017212,2001-01-01,6.34212970733643,4.59934425354004,5.46872711181641
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.07000005245209,2001,01,4,34,34,36.380001783371,0,17.3093585968018,2001-01-01,34.5155754089356,29.9631805419922,43.9813957214356
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.07000005245209,2001,01,5,4,4,4.28000020980835,0,17.2919445037842,2001-01-01,35.8146858215332,22.2824535369873,30.6825046539307
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.07000005245209,2001,01,6,20,20,21.4000010490417,0,4.59790754318237,2001-01-01,0.795293688774109,6.71037149429321,2.41828584671021
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.07000005245209,2001,02,7,85,85,90.9500044584274,0,18.1611080169678,2001-02-01,25.2721366882324,55.6477661132813,67.427001953125
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.07000005245209,2001,02,8,0,0,0,0,18.2900390625,2001-02-01,26.1529788970947,6.93999338150024,7.48456525802612
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.07000005245209,2001,02,9,0,0,0,0,6.30719327926636,2001-02-01,1.71336960792542,3.61466264724731,1.44193363189697
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.07000005245209,2001,02,10,6,6,6.42000031471252,0,6.66070890426636,2001-02-01,0.233621060848236,10.9582357406616,0.847865045070648
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.07000005245209,2001,02,11,0,0,0,0,16.3512725830078,2001-02-01,13.1595182418823,23.251651763916,17.2108173370361
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.07000005245209,2001,02,12,16,16,17.1200008392334,0,6.82758188247681,2001-02-01,8.97772407531738,15.7885322570801,27.2953071594238
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.05999994277954,2001,03,13,0,0,0,5,26.3563232421875,2001-03-01,25.0528888702393,46.0878868103027,49.403133392334
22050090,Pluviométrica,Convencional,Tolima,Saldaña,3.9231,-75.0212,324,1/15/1980,,Andes,Magdalena Cauca,Saldaña,Bajo Saldaña,4.51636362075806,6.09454536437988,7,7,0.789855062961578,0.960144937038422,1,1,1.05999994277954,2001,03,14,0,0,0,5,33.6939735412598,2001-03-01,34.6436309814453,27.4146366119385,25.952470779419
