gauge_code,category,tecnology,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,nat_region,hidrographic_area,hidrographic_zone,hidrographic_subzone,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,factor,year,month,pentad_id,pcp_ideam,pcp_ideam_flag,pcp_ideam_flag_scale,na_count_ideam,chirpv2,date,chirpv3,chirpsv2,chirpsv3
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.07000005245209,2001,01,1,0,0,0,0,5.15086221694946,2001-01-01,0.517660677433014,2.99731397628784,0.478878617286682
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.07000005245209,2001,01,2,1.8,1.8,1.92600009441376,0,5.17971229553223,2001-01-01,0,4.79307842254639,0
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.07000005245209,2001,01,3,0,0,0,0,5.09424591064453,2001-01-01,0.588978171348572,4.51129102706909,1.37510621547699
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.07000005245209,2001,01,4,51.2,51.2,54.7840026855469,0,23.891149520874,2001-01-01,23.1352157592773,31.2587928771973,30.8666839599609
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.07000005245209,2001,01,5,29.8,29.8,31.8860015630722,0,10.6211156845093,2001-01-01,8.9269380569458,17.2652282714844,17.2187671661377
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.07000005245209,2001,01,6,0,0,0,0,6.23761224746704,2001-01-01,0,2.96308541297913,0
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.08000004291534,2001,02,7,0,0,0,0,8.84923458099365,2001-02-01,4.11700916290283,5.09144020080566,3.58345723152161
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.08000004291534,2001,02,8,2.5,2.5,2.70000010728836,0,17.5238246917725,2001-02-01,22.7748794555664,8.18436241149902,9.83407497406006
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.08000004291534,2001,02,9,5.9,5.9,6.37200025320053,0,15.6659889221191,2001-02-01,18.4693241119385,10.9710130691528,11.2490262985229
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.08000004291534,2001,02,10,0.5,0.5,0.540000021457672,0,14.9446258544922,2001-02-01,14.9117584228516,10.8795499801636,10.9508647918701
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.08000004291534,2001,02,11,16.5,16.5,17.8200007081032,0,10.8634796142578,2001-02-01,6.95605659484863,22.6103858947754,21.3220119476318
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.08000004291534,2001,02,12,7.9,7.9,8.53200033903122,0,3.17173385620117,2001-02-01,1.23338937759399,5.76062774658203,4.58194255828857
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.05999994277954,2001,03,13,79.3,79.3,84.0579954624176,0,38.7194938659668,2001-03-01,54.7580146789551,53.7189483642578,54.4027290344238
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.05999994277954,2001,03,14,99.4,99.4,105.363994312286,0,22.4611968994141,2001-03-01,20.3874607086182,48.1082344055176,51.3482055664063
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.05999994277954,2001,03,15,8.8,8.8,9.32799949645996,0,16.9522552490234,2001-03-01,12.2997484207153,19.2073554992676,19.247257232666
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.05999994277954,2001,03,16,14.7,14.7,15.5819991588593,0,25.2478847503662,2001-03-01,26.6986846923828,45.0888328552246,46.5531311035156
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.05999994277954,2001,03,17,67.5,67.5,71.549996137619,0,33.0842895507813,2001-03-01,38.9614868164063,55.2060890197754,53.6427040100098
24010640,Pluviométrica,Convencional,Santander,Bolivar (Santander),5.9861,-73.7708,2165,3/15/1974,,Andes,Magdalena Cauca,Sogamoso,Río Suárez,3.58545446395874,4.3854546546936,5,5,0.876811623573303,0.963768124580383,1,1,1.05999994277954,2001,03,18,9.8,9.8,10.3879994392395,0,44.7671203613281,2001-03-01,35.8751411437988,27.1843872070313,22.3869762420654
