gauge_code,category,tecnology,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,nat_region,hidrographic_area,hidrographic_zone,hidrographic_subzone,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,factor,year,month,pcp_ideam,pcp_ideam_flag,pcp_ideam_flag_scale,na_count_ideam,chirpv2,date,chirpv3,chirpsv2,chirpsv3
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.08000004291534,2001,01,171,171,184.680007338524,0,80.0339431762695,2001-01-01,95.36376953125,119.180374145508,130.298980712891
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.0900000333786,2001,02,30,30,32.700001001358,0,116.622261047363,2001-02-01,194.240539550781,108.085929870605,126.34114074707
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.07000005245209,2001,03,151,151,161.570007920265,0,165.64404296875,2001-03-01,237.550689697266,206.64323425293,250.487106323242
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.05999994277954,2001,04,146,146,154.759991645813,0,228.043212890625,2001-04-01,292.215942382813,145.945770263672,184.434860229492
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.04999995231628,2001,05,466,466,489.299977779388,0,272.407592773438,2001-05-01,348.029113769531,273.081970214844,340.598052978516
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.07000005245209,2001,06,334,334,357.380017518997,0,146.364013671875,2001-06-01,197.013763427734,150.661209106445,193.501693725586
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.05999994277954,2001,07,196,196,207.75998878479,0,155.5556640625,2001-07-01,227.445663452148,164.087921142578,206.222885131836
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.05999994277954,2001,08,17,17,18.0199990272522,0,75.6756591796875,2001-08-01,78.5025100708008,53.5784072875977,56.925895690918
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.04999995231628,2001,09,230,230,241.499989032745,0,209.305221557617,2001-09-01,289.492126464844,226.207000732422,301.554840087891
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.04999995231628,2001,10,376,376,394.799982070923,0,265.025634765625,2001-10-01,329.446441650391,292.2373046875,366.684478759766
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.04999995231628,2001,11,292,292,306.599986076355,0,201.713989257813,2001-11-01,240.125289916992,242.232574462891,284.534637451172
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.08000004291534,2001,12,179,179,193.320007681847,0,167.049774169922,2001-12-01,304.759155273438,220.722732543945,297.224426269531
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.08000004291534,2002,01,126,126,136.080005407333,0,100.694129943848,2002-01-01,140.365325927734,95.9318466186524,117.607818603516
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.0900000333786,2002,02,228,228,248.520007610321,0,79.0867385864258,2002-02-01,115.394668579102,129.752868652344,163.002105712891
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.07000005245209,2002,03,285,285,304.950014948845,1,170.036773681641,2002-03-01,256.843475341797,201.525131225586,258.344818115234
26180190,Pluviométrica,Convencional,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Andes,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,3.47272729873657,5.02181816101074,5,6,0.601449251174927,1.65942025184631,1,2,1.05999994277954,2002,04,299,299,316.939982891083,0,275.337982177734,2002-04-01,396.923980712891,301.67333984375,414.318756103516
