gauge_code,v2_R10mm_KGE,v2_R10mm_r,v2_R10mm_B,v2_R10mm_G,v3_era_R10mm_KGE,v3_era_R10mm_r,v3_era_R10mm_B,v3_era_R10mm_G,v3_imerg_R10mm_KGE,v3_imerg_R10mm_r,v3_imerg_R10mm_B,v3_imerg_R10mm_G,v2_R20mm_KGE,v2_R20mm_r,v2_R20mm_Beta,v2_R20mm_Gamma,v3_era_R20mm_KGE,v3_era_R20mm_r,v3_era_R20mm_Beta,v3_era_R20mm_Gamma,v3_imerg_R20mm_KGE,v3_imerg_R20mm_r,v3_imerg_R20mm_Beta,v3_imerg_R20mm_Gamma,v2_Rx1_KGE,v2_Rx1_r,v2_Rx1_Beta,v2_Rx1_Gamma,v3_era_Rx1_KGE,v3_era_Rx1_r,v3_era_Rx1_Beta,v3_era_Rx1_Gamma,v3_imerg_Rx1_KGE,v3_imerg_Rx1_r,v3_imerg_Rx1_Beta,v3_imerg_Rx1_Gamma,v2_Rx5_KGE,v2_Rx5_r,v2_Rx5_Beta,v2_Rx5_Gamma,v3_era_Rx5_KGE,v3_era_Rx5_r,v3_era_Rx5_Beta,v3_era_Rx5_Gamma,v3_imerg_Rx5_KGE,v3_imerg_Rx5_r,v3_imerg_Rx5_Beta,v3_imerg_Rx5_Gamma,v2_CDD_KGE,v2_CDD_r,v2_CDD_Beta,v2_CDD_Gamma,v3_era_CDD_KGE,v3_era_CDD_r,v3_era_CDD_Beta,v3_era_CDD_Gamma,v3_imerg_CDD_KGE,v3_imerg_CDD_r,v3_imerg_CDD_Beta,v3_imerg_CDD_Gamma,v2_CWD_KGE,v2_CWD_r,v2_CWD_Beta,v2_CWD_Gamma,v3_era_CWD_KGE,v3_era_CWD_r,v3_era_CWD_Beta,v3_era_CWD_Gamma,v3_imerg_CWD_KGE,v3_imerg_CWD_r,v3_imerg_CWD_Beta,v3_imerg_CWD_Gamma,v2_r95_KGE,v2_r95_r,v2_r95_Beta,v2_r95_Gamma,v3_era_r95_KGE,v3_era_r95_r,v3_era_r95_Beta,v3_era_r95_Gamma,v3_imerg_r95_KGE,v3_imerg_r95_r,v3_imerg_r95_Beta,v3_imerg_r95_Gamma,v2_r99_KGE,v2_r99_r,v2_r99_Beta,v2_r99_Gamma,v3_era_r99_KGE,v3_era_r99_r,v3_era_r99_Beta,v3_era_r99_Gamma,v3_imerg_r99_KGE,v3_imerg_r99_r,v3_imerg_r99_Beta,v3_imerg_r99_Gamma,v2_rtotal_KGE,v2_rtotal_r,v2_rtotal_Beta,v2_rtotal_Gamma,v3_era_rtotal_KGE,v3_era_rtotal_r,v3_era_rtotal_Beta,v3_era_rtotal_Gamma,v3_imerg_rtotal_KGE,v3_imerg_rtotal_r,v3_imerg_rtotal_Beta,v3_imerg_rtotal_Gamma,v2_SDII_KGE,v2_SDII_r,v2_SDII_Beta,v2_SDII_Gamma,v3_era_SDII_KGE,v3_era_SDII_r,v3_era_SDII_Beta,v3_era_SDII_Gamma,v3_imerg_SDII_KGE,v3_imerg_SDII_r,v3_imerg_SDII_Beta,v3_imerg_SDII_Gamma,municipality,latitude,longitude,elevation,p_sd_q,p_def,p_rev,mean_gauges_v2,mean_gauges_v3,nat_region,map
12010120,0.00723382207878298,0.14457959098901,1.49238578680203,0.893243993952954,-0.134366190460044,-0.0562560516528081,1.40926395939086,0.939893270348766,0.0351287353730706,0.141101974913023,1.32804568527919,0.707328224500262,-0.0751960305601969,-0.0702531318301951,0.946484784889822,1.08798215553039,-0.314354028328741,-0.0919334367186208,0.622245540398741,1.62650574603208,0.143934455075106,0.144628619133153,1.02728226652676,1.02106409111881,0.0280270165556257,0.405859113011546,0.543826791904117,1.61938202360889,-0.632397553527531,0.0250868219173191,0.482829552208817,2.20283032714297,0.174232678566868,0.313093450652427,0.647490282506751,1.29289581882145,0.128867608306546,0.190069213530794,0.736245522848811,1.18253038314109,-0.0271916541128552,0.0992297567768124,0.626122529866358,1.32241479576659,0.0871102310597958,0.149412876577384,0.738266477821966,1.20338347787276,0.138823945191443,0.153333860192945,0.865,0.919033061810072,0.365123240534486,0.613518958849744,0.566666666666667,1.25675499364777,0.452035207920978,0.570944841816312,0.671666666666667,1.09151123874365,-0.392205466963733,-0.11536000206227,1.80379746835443,1.21935760280958,-12.3888849041774,-0.262698445490781,14.3037974683544,1.8226813077194,-0.981809280121035,0.0317225698446905,2.68987341772152,1.36651694790811,0.106245623795666,0.157645379728105,0.703033625319201,0.967649559509466,0.481456798456657,0.535867814791115,0.770341043572571,0.97307175734087,0.523203953180944,0.585465688927871,0.894029446737766,0.789605092629287,0.244811691658745,0.323869480868176,0.76329680861617,1.2390156926701,0.525456173851483,0.578418146154867,0.886430455501861,0.814089962598412,0.219805501604017,0.274750131596548,1.00628198432028,0.712464575432636,0.209215704510515,0.283190046222394,1.0270901858135,0.667149562129269,0.236100919299635,0.338811998540999,1.0513067797441,0.620869617975813,0.234198963172384,0.336029117688017,1.04830510401243,0.621502295417204,0.511807255604436,0.650871532712996,0.745373908524293,0.77282820916737,0.322348720618822,0.708605504357623,0.485429932245301,0.669064734838976,0.295387445211403,0.743552564156255,0.631993570874893,0.456598828546102,Turbo,7.9238,-76.6491,130,6.152,38.383,0,7.71272707,11.05818176,Caribe,2800.993393
12015020,0.199046763806945,0.52412194859121,1.62569145666872,0.846454020543417,0.32600825435407,0.610147099811961,1.51444376152428,1.19397733280612,0.415496654360163,0.594162069974209,1.41548862937923,0.934357525388539,0.49277862324435,0.577351384299803,1.1137487636004,1.25632575263517,0.021120932372423,0.507082469452305,0.72700296735905,1.80044310059331,0.448760474258954,0.455903020608572,1.08803165182987,0.991402324009305,-0.915830609268064,0.202435785043136,0.697796084220845,2.71550897395392,-0.8412990311628,-0.324903821220528,0.562344799477896,2.2014449267995,0.118118994513814,0.251108986353026,0.740841282768129,1.38692779274545,0.223993915006863,0.354972120702791,0.65311683136715,0.743491625487677,0.0671901579736708,0.221310233281625,0.555720516422242,0.742333182071987,-0.0678630905197721,0.132207804663967,0.668981665652857,0.473032118498337,0.0624132701565315,0.122533468354982,1.07615230460922,0.678562310355279,0.252380555913053,0.339205390522456,0.749498997995992,1.24399705993574,0.406688220667632,0.430513334129325,0.837675350701403,0.963196289315757,-0.222409127514925,0.00911182419012751,1.71573604060914,1.01210860211329,-9.19148545594697,-0.459812640277793,11.0862944162437,1.04458478345687,-0.25457688536665,0.206009638440014,1.96446700507614,0.884475703137462,0.249313279321645,0.309487910185855,0.707381101219422,1.03313286132779,0.474513271543551,0.549719970869063,0.764068760930513,0.866881077299878,0.309004162365075,0.377146559809247,0.850528583371034,0.740795186614395,0.254029510403695,0.31899790138675,0.737432151906343,1.1541630246861,0.22025734192144,0.318416349436037,0.803341559111604,0.67632145925523,0.373023191735479,0.410312009288806,0.866419358847296,0.834095798661416,0.705735108117842,0.788421622473416,1.08680091132471,0.814818957366483,0.667530625595411,0.814302108154011,1.06609663690812,0.732262418643981,0.668131516100646,0.813792111966741,1.06487205371951,0.733063809710893,0.337093972510638,0.473240869877899,0.940603059875129,1.39804676059294,0.306431614481631,0.447524566621185,0.59570476794217,1.11114569824673,0.346476424239679,0.429603044177265,0.78067298044164,0.768405450508094,Apartadó,7.8259,-76.6513,43,0.645,63.35,0,7.71272707,11.05818176,Caribe,2927.05802
12020010,0.181191924285146,0.499807614255537,1.62932604735883,0.84442696822768,0.308061159158864,0.665233228594749,0.937158469945355,1.6022968622929,0.492677096133372,0.539291186308053,1.2103825136612,0.970621168848622,0.344750398717775,0.517917439226902,0.891752577319588,1.43038464199134,-1.96918382923985,0.627920733701674,0.225085910652921,3.8420270557371,0.410703491244756,0.480262408809346,0.821305841924399,1.21263021752354,-0.0133759843117407,0.132307586834579,0.494652426532909,1.13661841642282,0.0901699681727778,0.527975489429132,0.360732986550388,1.44308152043419,0.268505081109412,0.481533146756296,0.520687490782253,0.808854879848562,-0.2692526616915,-0.182761764012772,0.621391253982669,1.26216854548084,-0.333441861932126,0.228941373857974,0.450566303973154,1.93896667026858,-0.0626079785204925,0.0735070531701989,0.570325228835875,1.29347253110827,0.256714742982423,0.320886151597816,0.806451612903226,0.768016431486413,0.411777363366229,0.465799057038632,0.772791023842917,1.09492788811103,0.457304778047746,0.487018708826669,0.856942496493689,0.895583289045816,-0.596959060413276,-0.160970756089148,2.08461538461538,1.16135244527885,-9.37347281401296,-0.185271462323241,11.3,1.33774218520659,-0.824153257077116,-0.283896384378587,2.13846153846154,1.61891074067949,0.383566093916237,0.405409650757336,0.841646597081477,1.03711168200575,0.626093183438487,0.738059938866083,0.733485438254832,0.987205461239047,0.520524229538419,0.610533715050514,0.878353925382899,0.748176133224781,0.131967058879832,0.252751344670172,0.767213874183625,1.37538147743981,0.461702864203697,0.56590487126852,0.698363035878017,0.898312402460391,0.579353009571545,0.653982449964613,0.804814515848876,1.13826920264729,0.533681672315827,0.828420737943322,1.27928734306241,0.668319552021244,0.725740757916078,0.875508236571152,1.064986393002,0.764422621138166,0.72330681963627,0.876798586663441,1.05989883235141,0.759598964863692,-0.0070679273365386,0.140198090154203,0.748906619870609,0.53969727292723,-0.13325313567676,0.163481780272965,0.415384335331092,0.507329255780646,-0.157924236603187,0.102506806881229,0.607795081095137,0.382367578890667,Turbo,8.2,-76.52,10,0.251,42.54,0,1.050909042,1.25090909,Caribe,1694.346605
12030010,0.590916867867982,0.603426546038049,0.970196078431373,1.09586569181288,0.483544407926081,0.695427611247379,1.31843137254902,1.26937613029089,0.511740533303268,0.606647407778722,1.25333333333333,0.860381708812918,-0.251715792861027,0.494093478513765,0.372670807453416,1.95776254979732,0.0445336730184813,0.520564989954323,0.505590062111801,1.66228150091592,0.673283807936943,0.677386728111734,0.960248447204969,1.03292356311391,0.077446863122646,0.459270475624409,0.316519651209278,1.30260615434539,-0.966734096271987,0.204008630161763,0.406951812486342,2.69786177054217,-0.288172865086922,0.369010340508852,0.6237787496599,2.05815828246724,-0.132456518372986,0.0259033275802998,0.430882092883284,0.901520323998187,-0.202095904686859,0.112486590674375,0.556838482021474,1.67894210453844,-0.304479329434584,-0.0936301762338854,0.761248588737121,1.66980379378795,0.0903040581197819,0.143293915335085,0.753958587088916,0.818162120821414,-0.0915916187019978,-0.0239992991298779,1.04506699147381,1.37545527520793,-0.0211448227212139,0.0441934124995099,1.02923264311815,1.3582121840995,-0.710212537785566,-0.25813744795449,2.13559322033898,0.771209431196026,-13.6812157680751,-0.0367583126772958,15.6440677966102,1.12044500054958,-0.817551742965519,0.146583474821815,2.60169491525424,0.901268184669222,0.368495448875323,0.688718801490027,0.464817543952454,1.12442568980838,0.278837380772856,0.331604650542156,0.734796019875125,0.9453188412741,0.475406852063151,0.552005644499589,0.875418439397487,0.757145181106271,0.220963351102579,0.458705333021291,0.517337657704728,1.28449120751927,0.455496925082104,0.480362500120935,0.86380587829109,1.08894733569038,0.386004155985811,0.399341908521651,0.969358006197125,0.876461253753863,0.541064242208706,0.734295019509736,0.696897762075339,0.780564527737197,0.654950970261064,0.780448762823321,0.997001736281969,0.733828819004296,0.659992429046254,0.779726164206742,0.989140652641037,0.741220827449872,0.257431336632338,0.62661104760093,0.439148538454122,0.687854924556205,-0.0842143796979471,0.200099325528045,0.395056315270643,0.588025643481073,-0.0302429263487793,0.232828493048619,0.554440687774321,0.476239305118623,San Juan De Urabá,8.7552,-76.5331,4,3.297,42.719,10.166,0.767272711,0.920000017,Caribe,2199.953121
12030020,0.446345985399214,0.67850833395323,1.29153924566769,0.656225735719563,0.522369727084991,0.553661191000273,0.839959225280326,0.942560504766336,0.307485199186755,0.595259609069937,1.20489296636086,0.476759292838336,0.147728241128082,0.343304826617065,0.457391304347826,1.02635153940167,-0.422064877422292,0.718698462363438,0.161739130434783,2.11375790685281,0.364898679585518,0.504789030174155,0.709565217391304,0.728398417516752,0.327056411622817,0.520157125986199,0.538059357508717,1.09599339670455,0.0480962610216401,0.532073661977937,0.414603696477493,1.58692149244037,0.454913424697766,0.626728851588351,0.715315058151347,1.27702438200057,0.388307142433277,0.547524881763311,0.612197219261384,0.862002091949788,0.137937378083551,0.325318956685389,0.478301083333462,0.874350908294847,0.461762907345326,0.544533920949536,0.713613724015923,0.984744847699073,-0.23152158520492,-0.0708823484010127,0.459227467811159,0.721752845227771,0.395705222577174,0.742380539256541,0.648068669527897,1.41826872952551,0.449581878162711,0.576310032627815,0.669527896995708,1.11931097824998,-1.3761383407173,0.259365686082755,3.23456790123457,0.677198943546931,-13.9956765058483,0.23496786843165,15.9753086419753,0.841346971989785,-1.37475304264145,0.130863368165172,3.20987654320988,1.02234261641802,0.293976551629247,0.48698224691361,0.996470305993401,0.514954191928494,0.461437358418997,0.593510396991119,1.00747032320051,0.646786019778845,0.287271536248022,0.542858819127394,1.19247197176228,0.488181336918443,0.386285715019521,0.59476137896202,1.04633875089457,0.541437459255701,0.265451740519876,0.48245692979488,1.11999692502125,0.492741629962222,0.240370214188385,0.492425840721714,1.3000446698673,0.521064638589541,0.29598378866842,0.687511612289266,1.14402351394152,0.385795587124648,0.362818564258281,0.694440789358811,1.11917541394972,0.453711640654749,0.367994854583238,0.69812009750234,1.11255933541849,0.456281852140825,-0.0604291052138817,0.254903823055857,0.451279063780987,0.48207441804554,0.0131669255989078,0.527960521554621,0.289332052929609,0.504047062184644,0.0608737941130642,0.570377067520323,0.451762942357832,0.370064848497076,Arboletes,8.62,-76.38,50,3.225,36.28,6.749,0.538181841,0.792727292,Caribe,1339.296748
12040020,0.314707214171867,0.33468767669724,1.09906542056075,0.868958948345606,0.449395784548176,0.501252331650965,0.820560747663551,1.14905475541108,0.467236406944632,0.537999707643108,1.07943925233645,0.746855414563855,0.036995249382526,0.487110631282508,0.343283582089552,1.48274858012765,-0.921608704063376,0.579970826803444,0.169154228855721,2.68102671298454,0.288135687512317,0.391348159070568,0.665008291873964,1.15515892308718,0.186785303606863,0.439032154675494,0.426206334918923,0.868113500104871,0.0364672063539874,0.292246838036758,0.356050142550252,1.11317900535334,0.366918914090982,0.521194092239735,0.607224456655631,1.13139230030769,-0.272598523703015,-0.16280044599946,0.527366876745665,1.2098095710815,0.100454168948545,0.336281095830671,0.44661673031588,1.24985370768518,-0.129263002132982,-0.0490315683650617,0.626476671952919,0.812255439587278,0.187784326741258,0.354743100699253,0.529862174578867,1.1493594955141,0.560338436271953,0.639205427623603,0.74885145482389,0.992653203456756,0.119360744243046,0.225893166467217,0.721286370597244,1.31401086261968,-0.478510935127648,-0.0579575179267893,2.03125,0.943044639811348,-6.96883681238444,-0.0245867045865212,8.8984375,1.25935937575426,-0.181470068619154,0.215623272731866,1.875,1.12247315119274,0.3550760220098,0.409103283733376,0.758352682097629,0.908487258577756,0.375466855877485,0.399708524515422,0.828019190769019,1.01069550486693,0.211322323758188,0.212131123139245,1.02159354942123,0.971560089666968,0.371836830743767,0.432184591421445,0.754931986694646,0.889925943813401,0.200437773050595,0.28477901117104,0.840620690862257,0.680067307513608,0.294139595859416,0.374025348893627,1.01134871469308,0.674015563284719,0.46009682519157,0.654724523613638,0.975239612247414,0.585672585057742,0.60275532626796,0.73571121989583,1.01815628321036,0.703984593476101,0.601855859278497,0.742225583892648,1.01169465945394,0.696793235346515,0.116824127474056,0.384955173967036,0.509140464977504,0.599030673667495,0.073215825507476,0.4884422456097,0.356315490450713,0.572322759339198,0.107410179966053,0.424665930078103,0.5223648686234,0.512586442443177,Canalete,8.7869,-76.2356,40,3.345,48.166,4.157,1.650909066,2.341818094,Caribe,1527.99407
12045010,0.410271454482431,0.482255149209241,1.24615384615385,0.861694863068684,0.306632244981927,0.383490114546575,1.27019230769231,1.16634458723058,0.257900715361556,0.425380504900427,1.36057692307692,0.699154413931696,0.331196364476438,0.587474710164158,0.518821603927987,1.21351472850591,-0.336137991767544,0.399991834888137,0.387888707037643,2.02497546305834,0.597771989842085,0.70069076799564,0.973813420621931,0.732575956853105,0.121662346460946,0.416059723444671,0.442010369087644,0.654835750931142,0.00158124333509835,0.218221267486545,0.453382699648193,1.29473980729797,0.255454167975672,0.313315432824486,0.729721047704067,1.0988032850344,0.0830832326210023,0.276142539603752,0.531215265756456,0.68853955585074,0.067366802357496,0.191190948840281,0.559511894848121,0.853020990183279,-0.155395923860066,-0.122336606498234,0.762010205182401,1.13660578373246,0.179829733218261,0.219455134785394,0.840934371523915,1.19526163406427,-0.051603351879927,-0.00500941617999088,1.11012235817575,1.28930736130362,-0.102339251355334,-0.0352558616866054,1.03670745272525,1.37689479810232,0.0136364072007529,0.532028314205397,1.84251968503937,0.7900566295032,-12.2694031254725,0.237615124951937,14.244094488189,1.29964945606234,-0.238692402086201,0.413163817191219,2.06299212598425,0.754989996881796,0.231928862131072,0.41236462823215,0.640760854703572,0.66005121097256,0.124668416427028,0.236526033653151,0.81884075902302,0.612064163398607,0.340882251425941,0.525960604765702,0.993274385355421,0.542094306260677,0.282361458432429,0.416932499588812,0.606764326258481,1.14283931953259,0.151411525906943,0.167701129907799,0.845010223999716,0.942041751732743,0.300592324782594,0.342922304045725,0.98885012683494,0.760634843887336,0.387458299753882,0.591200057252929,0.951544205704967,0.546412106257636,0.414192182082603,0.585658291486876,1.13067341325267,0.607041723349076,0.420595052679195,0.589363785655848,1.12174165723794,0.609786005707268,0.0690883924766297,0.381593927779104,0.58474349794427,0.441670000481338,0.0453529553289219,0.423252638280618,0.440237625877082,0.48484997800133,0.0491460219636458,0.389096682288798,0.640885162934561,0.365999244672004,Arboletes,8.8469,-76.4319,4,6.594,66.372,0,0.75272727,0.778181791,Caribe,1464.170676
13030010,0.0693879674404097,0.423537361700078,1.64527629233512,1.34256107242247,-0.338236646185581,0.586586556854571,1.04812834224599,2.27186882534848,0.476015872771985,0.619973040247999,1.31372549019608,1.17808759712508,-0.100733976701671,0.514106114433638,0.766272189349112,1.95963208051995,-1.29162829112031,0.527541691709876,0.275147928994083,3.12201150957036,0.419307281903504,0.587691430568673,0.792899408284024,1.35258335374019,-0.370219858402646,-0.21655093588664,0.45242729669689,1.31252266374078,-0.0422139289990093,0.285831122047932,0.339812200544563,1.37459946211177,-0.285529497424829,-0.167374449151477,0.510515251224644,1.22411529384213,-0.0956480100354247,-0.0275482382646507,0.640037109546102,0.877460629062029,-0.151914698939242,0.0815640577487268,0.501976061736262,0.514865945815409,-0.335659751956437,-0.248576197910799,0.673341474296585,0.655996135788831,-0.144409934033221,-0.0104585477779488,0.677230046948357,0.570503576565021,0.164910404687436,0.218159968941528,0.706572769953052,0.998878081658688,0.0805521080591666,0.122634277546042,0.735915492957747,0.923363271223666,-0.850041385579808,0.0899724164360673,2.6,0.814250368746409,-15.9489250943826,0.186033902859617,17.9238095238095,1.43381130634573,-0.619581374910411,-0.0846080844524109,2.14285714285714,0.625104435718989,0.228089384230037,0.24276456341004,0.867203419080754,1.06932214946851,0.218455259788498,0.234138635720122,0.856893515541949,0.938444449789745,0.355669354656605,0.368741928836089,1.01934331931197,0.872324379315982,-0.311561037910694,-0.204641049338734,0.847962438298793,1.49590006880964,-0.0275122919624429,-0.00844852220026479,0.837268428033308,0.888952606103234,-0.337245671603553,-0.319285102743054,0.952779047375899,1.21326740382899,0.484494871166107,0.544101158454704,1.21473734350099,0.891419811025005,0.554964949508992,0.603799606552767,1.07994351144778,0.813746196347053,0.549083041009891,0.596307421997324,1.07655765769299,0.814265427507415,-0.143366636574447,-0.0277192258263276,0.62074138948605,0.672519672576312,-0.238276911137645,0.00245317611339311,0.367886748785871,0.627625349345807,-0.22167591678766,-0.0442607196810655,0.543132754243448,0.560359334518547,Tierralta,8.1867,-76.0531,100,4.492,24.931,7.442,1.185454488,1.679999948,Caribe,1712.170638
13040030,0.343338401105464,0.674299021981296,1.49647887323944,0.719585919028151,0.641639506827897,0.684889370345937,0.846830985915493,1.07527806632714,0.453787939864212,0.741564995989295,1.17781690140845,0.552853365311483,0.271354065599729,0.397322761385616,0.636080870917574,1.18779752730553,-0.1638043188634,0.406669256392142,0.219284603421462,1.62680347066689,0.540201133890163,0.685897606179477,0.715396578538103,0.821799057341745,-0.203260677600084,-0.0453760668241433,0.475325197955362,1.28238535597534,-0.388100915944801,-0.0468057330730371,0.374658052994757,1.66330186142352,0.00510052658745008,0.152285238164139,0.535228301830986,1.23492959231061,-0.0744777332983939,0.0205139051602082,0.626140669601539,0.764758442354324,-0.226258038001387,-0.0638035086618249,0.492203034755045,0.662104878978973,-0.1129112995616,-0.00346205978610632,0.630201010739457,0.69196726991504,-0.16127030861764,-0.079690220041417,0.609292502639916,0.826318078285492,0.172808974367207,0.243970961076754,0.817317845828934,1.28158891267172,0.235425498555993,0.273625327829758,0.761351636747624,0.999018875702065,-1.25932824561753,-0.267063955756126,2.82857142857143,1.39425827078335,-10.5781146032131,0.301272925683376,12.552380952381,1.32712776069758,-0.59315661453122,-0.152918095143633,2.06666666666667,0.733260264420211,0.317188431938469,0.32482424515542,0.911707462581077,1.05073229134215,0.24191832709178,0.272465430069978,0.909551882094213,0.807125921069304,0.21438121432648,0.230481869638815,1.00753123119242,0.841943035568537,0.0549728119017329,0.0805626140400456,0.902527129842418,1.19547459969849,0.0217841858244067,0.0699996715086111,0.948170238557162,0.701136747093414,0.26725071174684,0.268889878093995,0.958025436773973,0.974748363932528,0.36727303071822,0.625539789937701,1.19876960108024,0.530304764317322,0.460919914006975,0.759225847433415,1.04232013693966,0.519537563820543,0.461834008877074,0.758741376518115,1.03942247111315,0.52055993141136,0.286369994545571,0.598492597343158,0.577299199234305,0.588437582706238,0.0843715538547965,0.627679728478796,0.339429663818014,0.486775002790127,0.14349264106662,0.595410155580334,0.514271787980825,0.422089957045078,Valencia,8.2622,-76.1692,80,3.811,18.755,3.62,0.549090922,0.814545453,Caribe,1565.117744
13060010,0.451560278697311,0.480921473423495,1.15129533678756,1.09194200463375,0.387513645703145,0.46495293957328,0.825906735751295,1.2419828768153,0.571239736562081,0.699259722475482,1.17305699481865,0.748123193759,-0.122781753710032,0.31690014957647,0.370065789473684,1.63023515549683,-0.725812701010929,0.523880422454726,0.149671052631579,2.42431748852426,0.414958562289208,0.531152800169715,0.651315789473684,0.97041776919075,0.161725134909913,0.505140714414451,0.407227221060589,0.673749376307092,-0.262335724383493,-0.052604363268216,0.312828453463714,1.11537244521306,0.140986700849866,0.305594512975021,0.51483905790528,0.857438686972369,-0.140524696573159,-0.027918174309968,0.52491367350292,0.864081668668022,-0.5059489676723,-0.371772377997604,0.43859085906002,0.733649455294162,0.0878749316945495,0.202537864058525,0.599165814682439,0.81196213718591,-0.000254779059670751,0.104702025587965,0.570240295748614,0.880594151536958,0.291864791878635,0.383756263548445,0.66913123844732,1.11056668980263,0.00333203848672092,0.0744552013186153,0.637707948243993,0.926119553498284,-1.51563162555115,-0.0424416620851687,3.28947368421053,1.0053015025907,-13.2720911135654,-0.268675233937818,15.2105263157895,1.37945979096512,-0.952339441083293,0.224501271105884,2.78947368421053,0.910473756858445,0.295149735907719,0.573870647845045,0.905707520107412,0.446523172789807,0.0272796942904094,0.208366715059916,0.942964744261472,0.437640226440785,0.179136354557393,0.388224464977356,1.12578776065036,0.467341330280216,0.333151634290373,0.496802599458787,0.843333091910027,0.591423692747984,0.0146659250545735,0.141668213899091,0.889355982819649,0.528929213727304,0.532508544380319,0.60150364734978,1.05473826029529,0.761771872228059,0.409042177318615,0.795873953753008,1.00018630148555,0.445415767692904,0.456468620317252,0.777141133680549,1.01373604889018,0.504448178932287,0.445360485710188,0.766120617506991,1.0123277687513,0.497234198285184,0.0204315770435046,0.469051015764548,0.361735281970528,0.480129226526846,-0.227942827077399,0.240241843691871,0.244530430300133,0.400102625650349,-0.148281826773331,0.289663701223772,0.378849510546594,0.34567166820427,Montería,8.5578,-75.8611,75,3.882,12.137,5.244,2.647272825,3.75999999,Caribe,1423.751929
13060020,0.481223052554473,0.646820921534504,1.37355212355212,1.06966254894031,0.358389970643957,0.715115419352356,0.951737451737452,1.57286554435983,0.698800355271287,0.843703045151316,1.20945945945946,0.850269499657945,-0.00330710454505945,0.336656427052255,0.564059900166389,1.61364214296003,-0.616433543883673,0.565768908911671,0.212978369384359,2.34346481690726,0.56344319681501,0.680027255355414,0.805324459234609,1.22427821766594,-0.0625956104210745,0.103584001022518,0.468773704497412,0.791801990811785,-0.136495488471154,0.0837137906155706,0.344226529296261,1.14833318215549,0.186609797962688,0.387699972541676,0.548907256856813,0.711542664803979,0.0772336328796484,0.239862890695324,0.621913928165515,0.638419765983825,-0.0253942913255991,0.107008936839646,0.50352474991723,0.9133239372484,0.113529100788996,0.186171257273913,0.664173896151922,0.89639372299391,-0.134192650510842,0.0174684842756013,0.690929451287794,0.525131402386027,0.285882635697006,0.346515070885079,0.788353863381859,0.804738712814504,0.00765040145568918,0.0602934076559509,0.759238521836506,0.790851352696893,-0.150412766949702,0.555179039855819,2.05982905982906,0.951562290319127,-8.43073938018328,0.121040874487792,10.3760683760684,1.50558670859612,-0.136876730114976,0.333985269062307,1.88034188034188,0.72813376199492,0.517984970081811,0.692438685810314,0.76444135988479,0.713195791265157,0.481236414233461,0.665379480007804,0.743757884812157,0.697535549325925,0.417243957950609,0.569867399892406,0.909851275390898,0.617294162154397,0.205252525027909,0.302212574835354,0.797193995028665,0.678152236912893,0.39023484561622,0.539720803533875,0.785791444668318,0.662255570550916,0.388077179670696,0.437488197053893,0.92545534270465,0.770929915408389,0.486694186017559,0.845591742073839,1.12869474077664,0.527688013862852,0.581636246668604,0.847516956896898,1.06210156081977,0.615395595694357,0.579583452859767,0.849235110803274,1.0602603286382,0.61220016234244,0.257206872002074,0.424913216635533,0.632420498031982,0.706909344513683,0.126284987100927,0.411600243316281,0.398612763839689,0.764421897700083,0.229361889599873,0.481647237154223,0.597439236823925,0.596096122323239,Montería,8.4758,-75.7653,55,1.565,33.795,0,1.516363621,2.327272654,Caribe,1490.147877
