date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,month,day,nat_region,flag_ind,pcp_ideam,p_na,p_sd,p_sd_q,p_def,p_rev,p_prel,lat,long,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,kge_chirp_v2,r_chirp_v2,B_chirp_v2,G_chirp_v2,kge_chirp_v3,r_chirp_v3,B_chirp_v3,G_chirp_v3,kge_chirps_v2,r_chirps_v2,B_chirps_v2,G_chirps_v2,kge_chirps_v3,r_chirps_v3,B_chirps_v3,G_chirps_v3,rmse_chirpv2,rmse_chirpv3,rmse_chirpsv2,rmse_chirpsv3
1/1/1990,11010010,13.2,Definitivo,VUELTA LA [11010010],Pluviométrica,Convencional,Activa,Chocó,Cértegui,5.4589,-76.5447,98,1/14/1943 19:00,"",0,Caribe,Atrato - Darién,Río Andágueda,1990,1,1,Pacifico,Definitivo,13.2,1.374,3.894,2.748,76.634,0,23.366,5.4589,-76.5447,2.23272728919983,2.90181827545166,4,4,0.562528488824011,0.662378638345144,0.74200599513459,1.10407801255996,0.506088597349633,0.54439987170644,0.972263119824524,0.811300073542474,0.760992954404697,0.779491994628161,0.930040401189004,0.939948006316755,0.733465744005591,0.858438026385911,1.039884157917,0.777716462165484,699.226766669391,505.384799012636,392.715891763292,307.777157974008
1/1/1990,11020010,"","",CARMEN DE ATRATO [11020010],Pluviométrica,Convencional,Activa,Chocó,El Carmen (Choco),5.9085,-76.1421,1850,10/15/1958,"",Ariporo,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,0,0.084,1.613,0.215,66.766,0,33.234,5.9085,-76.1421,1.16727268695831,2.42181825637817,2,3,0.582844802510188,0.622938926780288,0.968888089613532,0.824285871691353,0.461333318593534,0.544790151047066,0.860763015705085,0.747891195556046,0.727725651676843,0.805064915541969,0.968620137871107,0.812519500067576,0.6605022478426,0.811938531360718,0.929973677229349,0.726160773714969,284.093340224766,317.192923623509,210.938687200372,218.561999544824
1/1/1990,11020050,"","",PINON EL [11020050],Pluviométrica,Convencional,Activa,Chocó,El Carmen (Choco),5.7577,-76.2509,715,10/15/1958,"",Canal Principal,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,15,2.987,7.514,6.296,54.342,0,45.658,5.7577,-76.2509,0.5672727227211,0.570909082889557,1,1,0.489258443918567,0.551904144286486,0.857751846340382,0.800419179325049,0.38740173464895,0.482814464368236,1.11764869012464,0.693479948198561,0.516071476858136,0.654298997931912,0.961256672385564,0.663582718570009,0.501567820460119,0.76165820723414,1.25504699090145,0.644220770906805,641.382522889197,681.588989610202,540.041469370444,617.351411641974
1/1/1990,11025010,"","",MANSA LA [11025010],Climática Ordinaria,Convencional,Activa,Antioquia,Ciudad Bolívar,5.8783,-76.0843,2018,7/15/1973,"",Moniquira,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,0,1.362,4.336,4.336,0,0,100,5.8783,-76.0843,1.16727268695831,2.42181825637817,2,3,0.588577948850393,0.81871985832902,1.32974622579127,1.16635215954208,0.724877050248827,0.781968286970743,1.14311685882417,1.08759209047407,0.616745728527157,0.872268372615822,1.33378938726892,1.13839477199162,0.741239351570123,0.876386200270293,1.22001275653835,1.05719343190113,231.601473964884,148.270255914043,220.704404133397,156.046305594682
1/1/1990,11035020,10.6,Preliminar,SAN ISIDRO [11035020],Pluviométrica,Convencional,Activa,Chocó,Rio Quito (Paimadó),5.6262,-76.7497,53,3/15/1983,"",La Chorrera,Caribe,Atrato - Darién,Río Quito,1990,1,1,Pacifico,Preliminar,10.6,3.584,8.768,8.768,0,0,100,5.6262,-76.7497,3.32727265357971,4.55636358261108,5,5,0.571414987604952,0.6691501728605,1.06882196104411,0.736396050087506,0.563629829108727,0.60671158751036,1.17743935060934,0.934743371981126,0.634322036249968,0.821344045258998,1.29704461670797,0.883522883394339,0.698998365384655,0.817375763309122,1.21557556442069,0.896185028830679,283.327487671209,427.926186505148,517.253974517181,403.291415203918
1/1/1990,11040010,38,Preliminar,TUTUNENDO [11040010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,5.7436,-76.5378,54,1/15/1966,"",Sotaquira,Caribe,Atrato - Darién,Río Bebaramá y otros Directos Atrato (md),1990,1,1,Pacifico,Preliminar,38,0.585,2.556,2.556,0,0,100,5.7436,-76.5378,3.32727265357971,4.55636358261108,5,5,0.450266075882431,0.59039093753454,0.633599096452423,0.986651548727027,0.439758296071742,0.499897775961647,1.11747805037925,0.776466020454559,0.683377255672533,0.752207777686973,0.818283802474081,0.923657349120238,0.57323236386241,0.730604814864458,1.18451055986712,0.725204252620647,1032.62724721485,754.896000962319,645.13985983608,669.940149326776
1/1/1990,11045010,8.3,Preliminar,AEROPUERTO EL CARANO [11045010],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Quibdó,5.6906,-76.6438,75,2/14/1947 19:00,"",0,Caribe,Atrato - Darién,Río Cabi y otros Directos Atrato (md),1990,1,1,Pacifico,Preliminar,8.3,0.012,1.672,1.672,0,0,100,5.6906,-76.6438,3.32727265357971,4.55636358261108,5,5,0.612404988998751,0.72774831871532,0.801099596716473,1.19117412001726,0.67418045044358,0.690450133666521,1.08546616912158,1.05507080044592,0.750055967307209,0.814960433754144,1.05667723133077,1.15817733671724,0.812370293945083,0.877897607094215,1.14035119736089,1.0244428648137,501.900925833606,429.813313320924,347.735164698716,370.362401445918
1/1/1990,11050010,0,Preliminar,TAGACHI [11050010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,6.2218,-76.727,20,1/15/1966,"",Magdalena,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),1990,1,1,Pacifico,Preliminar,0,1.314,3.608,3.608,0,0,100,6.2218,-76.727,0.585454523563385,0.803636372089386,1,1,0.551929335360038,0.712753158426326,0.685733224410986,0.860382786599467,0.614633764010543,0.627583814155652,1.03612549611135,0.907759721961938,0.66966089257238,0.740285500268067,0.838290308636092,0.875411556538906,0.72508438078989,0.761424930886803,1.07868056790091,0.888331283171598,676.600269607635,505.285246024033,484.548521097132,425.886785814958
1/1/1990,11050060,0,Preliminar,ALTO DEL BUEY [11050060],Pluviométrica,Convencional,Activa,Chocó,Medio Atrato (Beté),6.1083,-76.9156,100,2/15/1977,"",Casanare,Caribe,Atrato - Darién,Directos Atrato entre ríos Quito y Bojayá (mi),1990,1,1,Pacifico,Preliminar,0,3.118,7.478,7.478,0,0,100,6.1083,-76.9156,1.08000004291534,1.57818186283112,2,2,0.297870111915298,0.471799106035192,0.994746699928602,0.537439087043692,0.243067482934858,0.410352211762714,1.07372469883235,0.531142889571324,0.405381988380333,0.664792812291109,1.18479014709029,0.544962284432188,0.476420251715688,0.775343778878893,1.11547979717875,0.541382783174679,495.808373409651,527.734446186818,480.991232610996,395.545895666201
1/1/1990,11060010,137,Definitivo,BUCHADO [11060010],Pluviométrica,Convencional,Activa,Antioquia,Vigia Del Fuerte,6.42,-76.7793,18,1/15/1969,"",Cauca,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),1990,1,1,Pacifico,Definitivo,137,2.031,5.292,4.062,97.408,0,2.592,6.42,-76.7793,0.574545443058014,0.789090931415558,1,1,0.625569706999119,0.679678701762867,0.961847228089845,0.809903508164998,0.577018493006577,0.616162767537684,1.06819796319417,0.835892193816795,0.682808491656661,0.77720105021861,1.13005432241709,0.815454736820306,0.697291273182317,0.782206889589109,1.11718463508048,0.825453457066068,337.981895719856,385.670892048849,326.069143064239,317.10562564127
