date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,month,day,nat_region,flag_ind,pcp_ideam,p_na,p_sd,p_sd_q,p_def,p_rev,p_prel,lat,long,PODv2_i5,PODv3_era5_i5,PODv3_imerg_i5,FARv2_i5,FARv3_era5_i5,FARv3_imerg_i5,ETSv2_i5,ETSv3_era5_i5,ETSv3_imerg_i5,fBIASv2_i5,fBIASv3_era5_i5,fBIASv3_imerg_i5,PODv2_i4,PODv3_era5_i4,PODv3_imerg_i4,FARv2_i4,FARv3_era5_i4,FARv3_imerg_i4,ETSv2_i4,ETSv3_era5_i4,ETSv3_imerg_i4,fBIASv2_i4,fBIASv3_era5_i4,fBIASv3_imerg_i4,PODv2_i3,PODv3_era5_i3,PODv3_imerg_i3,FARv2_i3,FARv3_era5_i3,FARv3_imerg_i3,ETSv2_i3,ETSv3_era5_i3,ETSv3_imerg_i3,fBIASv2_i3,fBIASv3_era5_i3,fBIASv3_imerg_i3,PODv2_i2,PODv3_era5_i2,PODv3_imerg_i2,FARv2_i2,FARv3_era5_i2,FARv3_imerg_i2,ETSv2_i2,ETSv3_era5_i2,ETSv3_imerg_i2,fBIASv2_i2,fBIASv3_era5_i2,fBIASv3_imerg_i2,PODv2_i1,PODv3_era5_i1,PODv3_imerg_i1,FARv2_i1,FARv3_era5_i1,FARv3_imerg_i1,ETSv2_i1,ETSv3_era5_i1,ETSv3_imerg_i1,fBIASv2_i1,fBIASv3_era5_i1,fBIASv3_imerg_i1,id
1/1/1990,11010010,13.2,Definitivo,VUELTA LA [11010010],Pluviométrica,Convencional,Activa,Chocó,Cértegui,5.4589,-76.5447,98,1/14/1943 19:00,"",0,Caribe,Atrato - Darién,Río Andágueda,1990,1,1,Pacifico,Definitivo,13.2,1.374,3.894,2.748,76.634,0,23.366,5.4589,-76.5447,0.235785953177258,0.215719063545151,0.264214046822743,0.736940298507463,0.736196319018405,0.696737044145873,-0.0151684946999132,-0.0137577067087075,0.128612597176906,0.896321070234114,0.817725752508361,0.87123745819398,0.25752508361204,0.267558528428094,0.264214046822743,0.847826086956522,0.850187265917603,0.85451197053407,0.00676942395136493,0.00505835830959791,0.0786959336106018,1.69230769230769,1.78595317725753,1.81605351170569,0.184466019417476,0.395631067961165,0.288834951456311,0.809045226130653,0.79021879021879,0.825,-0.00403684388479626,0.0108466559579921,0.0858385294064797,0.966019417475728,1.88592233009709,1.6504854368932,0,0.111111111111111,0.137777777777778,,0.894957983193277,0.87843137254902,0,-0.00165759352317141,0.0611143429642557,0,1.05777777777778,1.13333333333333,0.332123411978221,0.0362976406533575,0.0562613430127042,0.716279069767442,0.574468085106383,0.63953488372093,0.0148914732653654,0.0134010835856866,0.0491488241209856,1.17059891107078,0.0852994555353902,0.156079854809437,1
1/1/1990,11020010,"","",CARMEN DE ATRATO [11020010],Pluviométrica,Convencional,Activa,Chocó,El Carmen (Choco),5.9085,-76.1421,1850,10/15/1958,"",Ariporo,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,0,0.084,1.613,0.215,66.766,0,33.234,5.9085,-76.1421,0.03,0.04,0.03,0.963855421686747,0.833333333333333,0.911764705882353,-0.00531347624690294,0.0240785064624222,0.022539892894774,0.83,0.24,0.34,0.20066889632107,0.11371237458194,0.157190635451505,0.830028328611898,0.810055865921788,0.821292775665399,0.0183668844888935,0.0205974798244372,0.080800987917383,1.18060200668896,0.59866220735786,0.879598662207358,0.342728297632469,0.692220969560316,0.490417136414882,0.605194805194805,0.552804078659869,0.561933534743202,-0.0192832299847914,0.0342013957453153,0.185605322016402,0.868094701240135,1.54791431792559,1.11950394588501,0.0180722891566265,0.22289156626506,0.283132530120482,0.88,0.84453781512605,0.857791225416036,-0.00508253647679499,-0.00141441494589108,0.0742217086719412,0.150602409638554,1.43373493975904,1.99096385542169,0.441955193482688,0.0509164969450102,0.105906313645621,0.745603751465416,0.56140350877193,0.670886075949367,0.0198312581076802,0.0230116648992577,0.0811059937306982,1.73727087576375,0.116089613034623,0.321792260692464,1
1/1/1990,11020050,"","",PINON EL [11020050],Pluviométrica,Convencional,Activa,Chocó,El Carmen (Choco),5.7577,-76.2509,715,10/15/1958,"",Canal Principal,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,15,2.987,7.514,6.296,54.342,0,45.658,5.7577,-76.2509,0.241050119331742,0.28400954653938,0.310262529832936,0.753056234718827,0.707616707616708,0.739478957915832,0.0282703133588648,0.0586229859152315,0.130390923775291,0.976133651551313,0.971360381861575,1.1909307875895,0.231046931407942,0.339350180505415,0.270758122743682,0.859340659340659,0.87140902872777,0.853801169590643,0.00512840915872605,-0.00468010225552874,0.0810051506165132,1.64259927797834,2.63898916967509,1.85198555956679,0.195230998509687,0.405365126676602,0.362146050670641,0.678921568627451,0.662111801242236,0.659663865546219,-0.00153855993632567,0.0117231222385861,0.150430187935016,0.608047690014903,1.19970193740686,1.06408345752608,0,0.0487179487179487,0.125641025641026,1,0.813725490196078,0.821818181818182,-0.000482088555959356,-0.000479064865382769,0.0697145393514023,0.00256410256410256,0.261538461538462,0.705128205128205,0.412140575079872,0.0223642172523962,0.0415335463258786,0.838143036386449,0.72,0.811594202898551,0.00986352527973978,0.00983988956883124,0.0340960477525549,2.54632587859425,0.0798722044728434,0.220447284345048,1
1/1/1990,11025010,"","",MANSA LA [11025010],Climática Ordinaria,Convencional,Activa,Antioquia,Ciudad Bolívar,5.8783,-76.0843,2018,7/15/1973,"",Moniquira,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,0,1.362,4.336,4.336,0,0,100,5.8783,-76.0843,0,0,0,1,1,1,-0.00509696668324217,-0.00284252416145537,0,2.92857142857143,0.714285714285714,1.64285714285714,0.199134199134199,0.0735930735930736,0.164502164502165,0.865102639296188,0.853448275862069,0.821596244131455,0.0158378140887503,0.0125547257275303,0.0847297855832469,1.47619047619048,0.502164502164502,0.922077922077922,0.454281567489115,0.705370101596517,0.525399129172714,0.645526613816535,0.633207547169811,0.614483493077742,0.0180401334587556,0.0391015992748126,0.178802124025054,1.28156748911466,1.92307692307692,1.36284470246734,0.0375782881002088,0.246346555323591,0.260960334029228,0.818181818181818,0.788908765652952,0.798387096774194,-0.00939044883576352,-0.0153278883660731,0.0932800966480401,0.206680584551148,1.16701461377871,1.29436325678497,0.387596899224806,0.0511627906976744,0.192248062015504,0.639769452449568,0.3125,0.52851711026616,0.0372839737456594,0.0278410631950095,0.140796781498678,1.07596899224806,0.0744186046511628,0.407751937984496,1
1/1/1990,11035020,10.6,Preliminar,SAN ISIDRO [11035020],Pluviométrica,Convencional,Activa,Chocó,Rio Quito (Paimadó),5.6262,-76.7497,53,3/15/1983,"",La Chorrera,Caribe,Atrato - Darién,Río Quito,1990,1,1,Pacifico,Preliminar,10.6,3.584,8.768,8.768,0,0,100,5.6262,-76.7497,0.258145363408521,0.233082706766917,0.228070175438597,0.780851063829787,0.752659574468085,0.780193236714976,0.0102705870830706,0.0266136860704853,0.102022104412421,1.17794486215539,0.942355889724311,1.03759398496241,0.287096774193548,0.264516129032258,0.258064516129032,0.847079037800687,0.834343434343434,0.823399558498896,-0.00489167405479453,0.00519599116395133,0.0924482350826549,1.87741935483871,1.59677419354839,1.46129032258065,0.223140495867769,0.446280991735537,0.328512396694215,0.754545454545455,0.722365038560411,0.753105590062112,-0.00163300112540752,0.0269583954755275,0.116218515169259,0.909090909090909,1.60743801652893,1.33057851239669,0,0.119341563786008,0.156378600823045,1,0.877637130801688,0.865248226950355,-0.000510717716019933,-0.00123067942746653,0.0675117971601657,0.00411522633744856,0.975308641975309,1.16049382716049,0.271844660194175,0.054368932038835,0.124271844660194,0.694323144104803,0.569230769230769,0.59493670886076,0.0268262083490186,0.0202716494949098,0.0974086772429283,0.889320388349515,0.12621359223301,0.306796116504854,1
1/1/1990,11040010,38,Preliminar,TUTUNENDO [11040010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,5.7436,-76.5378,54,1/15/1966,"",Sotaquira,Caribe,Atrato - Darién,Río Bebaramá y otros Directos Atrato (md),1990,1,1,Pacifico,Preliminar,38,0.585,2.556,2.556,0,0,100,5.7436,-76.5378,0.225969645868465,0.306913996627319,0.300168634064081,0.733067729083665,0.716951788491446,0.725308641975309,-0.0116607723831387,-0.00212279402027043,0.121488447426385,0.846543001686341,1.08431703204047,1.09274873524452,0.225419664268585,0.258992805755396,0.244604316546763,0.799145299145299,0.795454545454545,0.782515991471215,-0.000138372107504048,0.00251754563051455,0.103733545899132,1.12230215827338,1.26618705035971,1.12470023980815,0.183712121212121,0.335227272727273,0.308712121212121,0.755050505050505,0.731411229135053,0.726510067114094,-0.00525194042931792,0.0109606889903068,0.127066624612467,0.75,1.24810606060606,1.12878787878788,0,0.0892857142857143,0.125,1,0.974874371859297,0.971428571428571,-0.000931935430188051,-0.00152555601983617,0.0210561458848992,0.0357142857142857,3.55357142857143,4.375,0.366666666666667,0.0375,0.0875,0.750708215297451,0.6,0.637931034482759,0.0148895697834679,0.0152750024759253,0.0718768245399974,1.47083333333333,0.09375,0.241666666666667,1
1/1/1990,11045010,8.3,Preliminar,AEROPUERTO EL CARANO [11045010],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Quibdó,5.6906,-76.6438,75,2/14/1947 19:00,"",0,Caribe,Atrato - Darién,Río Cabi y otros Directos Atrato (md),1990,1,1,Pacifico,Preliminar,8.3,0.012,1.672,1.672,0,0,100,5.6906,-76.6438,0.266159695817491,0.311787072243346,0.326996197718631,0.734848484848485,0.681553398058252,0.684981684981685,0.00664875722067992,0.0435949027498323,0.147951693324425,1.00380228136882,0.979087452471483,1.03802281368821,0.283625730994152,0.233918128654971,0.266081871345029,0.834188034188034,0.848484848484848,0.801310043668122,-0.000165592523166394,-0.0109038832643086,0.102745721571231,1.71052631578947,1.54385964912281,1.33918128654971,0.223938223938224,0.368725868725869,0.337837837837838,0.74617067833698,0.747688243064729,0.73644578313253,0.00145745015376947,0.00072464004293519,0.124756156100949,0.882239382239382,1.46138996138996,1.28185328185328,0,0.0864197530864198,0.160493827160494,,0.869158878504673,0.8,0,-0.0118785566371537,0.0864745011086474,0,0.660493827160494,0.802469135802469,0.291428571428571,0.0742857142857143,0.137142857142857,0.791836734693878,0.434782608695652,0.636363636363636,0.0286332834116757,0.0502077469508109,0.104250966538396,1.4,0.131428571428571,0.377142857142857,1
1/1/1990,11050010,0,Preliminar,TAGACHI [11050010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,6.2218,-76.727,20,1/15/1966,"",Magdalena,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),1990,1,1,Pacifico,Preliminar,0,1.314,3.608,3.608,0,0,100,6.2218,-76.727,0.133603238866397,0.259109311740891,0.238866396761134,0.76173285198556,0.705069124423963,0.727482678983834,-0.00107342829789087,0.0338143671121998,0.118735293423014,0.560728744939271,0.878542510121458,0.876518218623482,0.25,0.213235294117647,0.161764705882353,0.863453815261044,0.860240963855422,0.900900900900901,0.00312632179046288,0.00520958917600872,0.0520461848098584,1.83088235294118,1.52573529411765,1.63235294117647,0.298412698412698,0.387301587301587,0.295238095238095,0.832142857142857,0.83883751651255,0.858877086494689,0.0115606936416185,0.00694879145735252,0.0741752909348564,1.77777777777778,2.4031746031746,2.09206349206349,0,0.236842105263158,0.157894736842105,1,0.976,0.982035928143713,-0.00551724137931034,0.00517699734154191,0.0137618353385988,0.421052631578947,9.86842105263158,8.78947368421053,0.32475884244373,0.045016077170418,0.0911039657020364,0.567760342368046,0.408450704225352,0.532967032967033,-0.0155388630445426,0.010452457593403,0.0757593811514282,0.751339764201501,0.0760986066452304,0.195069667738478,1
1/1/1990,11050060,0,Preliminar,ALTO DEL BUEY [11050060],Pluviométrica,Convencional,Activa,Chocó,Medio Atrato (Beté),6.1083,-76.9156,100,2/15/1977,"",Casanare,Caribe,Atrato - Darién,Directos Atrato entre ríos Quito y Bojayá (mi),1990,1,1,Pacifico,Preliminar,0,3.118,7.478,7.478,0,0,100,6.1083,-76.9156,0.154838709677419,0.135483870967742,0.129032258064516,0.819548872180451,0.772972972972973,0.836065573770492,0.00878595999211236,0.0273929609380394,0.0684370210503269,0.858064516129032,0.596774193548387,0.787096774193548,0.225806451612903,0.220430107526882,0.18010752688172,0.818965517241379,0.798525798525799,0.813370473537604,-0.0114610510622438,0.00272357908917528,0.0832869686629135,1.24731182795699,1.09408602150538,0.96505376344086,0.306701030927835,0.494845360824742,0.358247422680412,0.762948207171315,0.794652406417112,0.794985250737463,0.0234704928414162,-0.000486107774615554,0.101486674252171,1.29381443298969,2.40979381443299,1.74742268041237,0,0.195121951219512,0.219512195121951,1,0.975155279503106,0.973988439306358,-0.00494905092895295,0.00286292271175795,0.019524510301431,0.292682926829268,7.85365853658537,8.4390243902439,0.342377260981912,0.0297157622739018,0.15374677002584,0.586583463338534,0.361111111111111,0.538759689922481,0.00202857594088596,0.0106421201527035,0.11454336885162,0.828165374677003,0.0465116279069768,0.333333333333333,1
1/1/1990,11060010,137,Definitivo,BUCHADO [11060010],Pluviométrica,Convencional,Activa,Antioquia,Vigia Del Fuerte,6.42,-76.7793,18,1/15/1969,"",Cauca,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),1990,1,1,Pacifico,Definitivo,137,2.031,5.292,4.062,97.408,0,2.592,6.42,-76.7793,0.16231884057971,0.173913043478261,0.16231884057971,0.78125,0.746835443037975,0.754385964912281,0.0261412633654943,0.0421063755906819,0.0974975576192775,0.742028985507246,0.686956521739131,0.660869565217391,0.252252252252252,0.216216216216216,0.333333333333333,0.938189845474614,0.935656836461126,0.917960088691796,0.00701884565276593,0.00886893247274048,0.0559093474628879,4.08108108108108,3.36036036036036,4.06306306306306,0.241610738255034,0.456375838926175,0.332214765100671,0.865671641791045,0.849557522123894,0.863448275862069,-0.00809082604723999,0.00558921356526217,0.0721556616521034,1.79865771812081,3.03355704697987,2.43288590604027,0.024390243902439,0.219512195121951,0.182926829268293,0.882352941176471,0.961864406779661,0.962216624685139,0.0137381189965025,-0.00152423000105119,0.0262610737089227,0.207317073170732,5.75609756097561,4.84146341463415,0.383169934640523,0.0383986928104575,0.123366013071895,0.412280701754386,0.364864864864865,0.416988416988417,-0.00477495783890414,0.0025111764242199,0.100543439079477,0.651960784313726,0.0604575163398693,0.211601307189542,1
1/1/1990,11070020,0.2,Preliminar,ROBLE EL [11070020],Pluviométrica,Convencional,Activa,Antioquia,Urrao,6.3322,-76.2286,250,3/15/1977,"",Penderisco,Caribe,Atrato - Darién,Río Murrí,1990,1,1,Andes,Preliminar,0.2,0.096,1.828,1.828,0,0,100,6.3322,-76.2286,,,,1,1,1,0,0,0,Inf,Inf,Inf,0.142857142857143,0.122448979591837,0.13265306122449,0.895131086142322,0.8125,0.853107344632768,0.00675406950337586,0.0413456771928884,0.0689744866279948,1.36224489795918,0.653061224489796,0.903061224489796,0.343629343629344,0.646074646074646,0.507078507078507,0.642091152815013,0.582709891936825,0.584388185654008,-0.012780316219507,0.0499460021655455,0.185859801205036,0.96010296010296,1.54826254826255,1.22007722007722,0.0447368421052632,0.326315789473684,0.286842105263158,0.839622641509434,0.80952380952381,0.828885400313972,-0.00538595019872891,0.00599606546459715,0.0863582206897388,0.278947368421053,1.71315789473684,1.67631578947368,0.495145631067961,0.0679611650485437,0.242718446601942,0.605524861878453,0.3875,0.400684931506849,0.0444139413893395,0.0292589455967105,0.184864414978375,1.25520110957004,0.110957004160888,0.40499306518724,1
1/1/1990,11070030,0,Preliminar,CLARITA LA [11070030],Pluviométrica,Convencional,Activa,Antioquia,Urrao,6.5394,-76.1586,2150,3/15/1977,"",Mogoticos,Caribe,Atrato - Darién,Río Murrí,1990,1,1,Andes,Preliminar,0,2.318,5.591,5.591,0,11.612,88.388,6.5394,-76.1586,0.106060606060606,0.0909090909090909,0.212121212121212,0.892307692307692,0.875,0.774193548387097,0.0399348768127178,0.0415755536865714,0.119473172611281,0.984848484848485,0.727272727272727,0.939393939393939,0.1419624217119,0.173277661795407,0.267223382045929,0.731225296442688,0.717687074829932,0.666666666666667,0.0128167219468964,0.0209237674491724,0.145742312620676,0.528183716075157,0.613778705636743,0.801670146137787,0.362884160756501,0.663120567375887,0.566193853427896,0.562054208273894,0.568461538461539,0.526211671612265,0.0128017872307289,0.0135900193280914,0.209454853296334,0.828605200945627,1.53664302600473,1.19503546099291,0.0268456375838926,0.154362416107383,0.241610738255034,0.949367088607595,0.930513595166163,0.919642857142857,-0.00849569060823856,-0.00352532114226844,0.0505987628176249,0.530201342281879,2.22147651006711,3.00671140939597,0.494692144373673,0.0403397027600849,0.104033970276008,0.744797371303395,0.5,0.537735849056604,0.0204495505237611,0.0209934552430408,0.0883435199609318,1.93842887473461,0.0806794055201699,0.225053078556263,1
1/1/1990,11080010,5,Preliminar,BELLAVISTA [11080010],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Bojayá (Bellavista),6.5592,-76.8854,15,7/14/1966 19:00,"",0,Caribe,Atrato - Darién,Directos Atrato entre ríos Quito y Bojayá (mi),1990,1,1,Pacifico,Preliminar,5,0.585,3.022,3.022,0,0,100,6.5592,-76.8854,0.135313531353135,0.108910891089109,0.148514851485149,0.84981684981685,0.845070422535211,0.819277108433735,0.00298350298350299,0.00478666074938186,0.0790326359641353,0.900990099009901,0.702970297029703,0.821782178217822,0.241379310344828,0.197492163009404,0.206896551724138,0.840909090909091,0.831099195710456,0.83375314861461,0.00495560103785596,0.0107489707810373,0.0838944484083918,1.51724137931034,1.1692789968652,1.24451410658307,0.325910931174089,0.412955465587045,0.336032388663968,0.739059967585089,0.784126984126984,0.770083102493075,0.0191113787991104,-0.0188184747583244,0.10953230294764,1.24898785425101,1.91295546558704,1.46153846153846,0.00552486187845304,0.215469613259669,0.151933701657459,0.714285714285714,0.835443037974684,0.833333333333333,0.00215779319929415,-0.00589014393889064,0.07373254018163,0.0193370165745856,1.30939226519337,0.911602209944751,0.372357723577236,0.0617886178861789,0.252032520325203,0.678370786516854,0.568181818181818,0.607594936708861,0.0222644032954994,0.0189979255826123,0.15228347094527,1.15772357723577,0.143089430894309,0.642276422764228,1
