date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,month,day,nat_region,flag_ind,pcp_ideam,p_na,p_sd,p_sd_q,p_def,p_rev,p_prel,lat,long,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,kge_chirp_v2,r_chirp_v2,B_chirp_v2,G_chirp_v2,kge_chirp_v3,r_chirp_v3,B_chirp_v3,G_chirp_v3,kge_chirps_v2,r_chirps_v2,B_chirps_v2,G_chirps_v2,kge_chirps_v3,r_chirps_v3,B_chirps_v3,G_chirps_v3,rmse_chirpv2,rmse_chirpv3,rmse_chirpsv2,rmse_chirpsv3,kge_chirp_v3_scale,r_chirp_v3_scale,B_chirp_v3_scale,G_chirp_v3_scale,kge_chirps_v3_scale,r_chirps_v3_scale,B_chirps_v3_scale,G_chirps_v3_scale
1/1/1990,11010010,13.2,Definitivo,VUELTA LA [11010010],Pluviométrica,Convencional,Activa,Chocó,Cértegui,5.4589,-76.5447,98,1/14/1943 19:00,"",0,Caribe,Atrato - Darién,Río Andágueda,1990,1,1,Pacifico,Definitivo,13.2,1.374,3.894,2.748,76.634,0,23.366,5.4589,-76.5447,2.23272728919983,2.90181827545166,4,4,0.79347825050354,0.938405811786652,1,1,0.198179935792128,0.32195628586108,0.710804033376029,0.68450383525082,0.266974131299365,0.307804410171101,0.959765532133074,0.762148413498651,0.445143623708708,0.535743316478015,0.865061345296378,0.727744807977795,0.573952932650179,0.702570357349062,0.998703064929486,0.694958971236096,83.7473272151138,82.0110220474727,68.872920917841,55.9323224403262,0.265127802973996,0.308477965666765,0.932536924187287,0.76066100318724,0.572512579929714,0.703010148688867,0.970215770590084,0.69396826600008
1/1/1990,11020010,"","",CARMEN DE ATRATO [11020010],Pluviométrica,Convencional,Activa,Chocó,El Carmen (Choco),5.9085,-76.1421,1850,10/15/1958,"",Ariporo,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,0,0.084,1.613,0.215,66.766,0,33.234,5.9085,-76.1421,1.16727268695831,2.42181825637817,2,3,0.590579688549042,0.800724625587463,1,1,0.189496731014247,0.275178615068075,0.88870063165609,0.654801564910552,0.185015267140675,0.226439733878131,0.825252910255128,0.812202012532226,0.401935713809146,0.482958005368538,0.898874992562205,0.716941350467432,0.456265241714819,0.532333228905946,0.847225575401053,0.768493512465922,35.9103221290025,38.5400388197648,31.7042976622456,30.909049587499,0.176872073631497,0.225038533124846,0.795286179990025,0.81273932627659,0.44542570195939,0.529898896429715,0.817005718451928,0.769629217586214
1/1/1990,11020050,"","",PINON EL [11020050],Pluviométrica,Convencional,Activa,Chocó,El Carmen (Choco),5.7577,-76.2509,715,10/15/1958,"",Canal Principal,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,15,2.987,7.514,6.296,54.342,0,45.658,5.7577,-76.2509,0.5672727227211,0.570909082889557,1,1,0.56521737575531,0.568840563297272,1,1,0.0724339921225693,0.193457235894773,1.14112913546139,0.564167422324702,-0.0230610758024838,0.166656527804479,1.48402410377873,0.656614954995925,0.120753492989348,0.28725471056866,1.24492982247886,0.547144664882544,0.116525917934952,0.442787758417045,1.53054387999715,0.565760247203978,62.7397441804056,79.5296039732343,61.5786695009883,66.2805538481665,-0.00400640071320413,0.166382266362813,1.43574799939623,0.648952983404123,0.14390445706698,0.441306237175686,1.47979416300833,0.563470024907655
1/1/1990,11025010,"","",MANSA LA [11025010],Climática Ordinaria,Convencional,Activa,Antioquia,Ciudad Bolívar,5.8783,-76.0843,2018,7/15/1973,"",Moniquira,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,0,1.362,4.336,4.336,0,0,100,5.8783,-76.0843,1.16727268695831,2.42181825637817,2,3,0.572463750839233,0.826086938381195,1,1,0.184851342232635,0.296024659824517,1.261638423646,0.683090880603307,0.272886805235727,0.302703747761599,1.14429406740283,0.852858038864044,0.441567501681374,0.580292625562962,1.28653934153388,0.768509652955294,0.567402394112986,0.646640750625224,1.17817564393096,0.825267720754695,25.8098975497747,26.208744391453,21.9284663647779,19.1319924481147,0.259441544335313,0.290251570082941,1.12899009813009,0.832531952088988,0.549218996469954,0.624878112015199,1.16230757509669,0.809885999030832
1/1/1990,11035020,10.6,Preliminar,SAN ISIDRO [11035020],Pluviométrica,Convencional,Activa,Chocó,Rio Quito (Paimadó),5.6262,-76.7497,53,3/15/1983,"",La Chorrera,Caribe,Atrato - Darién,Río Quito,1990,1,1,Pacifico,Preliminar,10.6,3.584,8.768,8.768,0,0,100,5.6262,-76.7497,3.32727265357971,4.55636358261108,5,5,0.568840563297272,0.789855062961578,1,1,0.213968603299498,0.325691047864523,1.05490729994784,0.599827559567959,0.284374427643358,0.370099733850769,1.17296469444245,0.70771789484758,0.3739684239119,0.526771270793951,1.27851863776159,0.699338275577343,0.492961650418541,0.641540516179123,1.18790625519076,0.694572552534413,58.7094659279677,62.744648485039,59.3418541103601,49.0555076827267,0.222737008545111,0.337235992115903,1.20449112965675,0.649193777662773,0.413836203785327,0.592756493054031,1.21868860414764,0.639561355485984
1/1/1990,11040010,38,Preliminar,TUTUNENDO [11040010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,5.7436,-76.5378,54,1/15/1966,"",Sotaquira,Caribe,Atrato - Darién,Río Bebaramá y otros Directos Atrato (md),1990,1,1,Pacifico,Preliminar,38,0.585,2.556,2.556,0,0,100,5.7436,-76.5378,3.32727265357971,4.55636358261108,5,5,0.880434811115265,0.989130437374115,1,1,0.148473198263058,0.266014060301043,0.748548928504072,0.649094182088509,0.139178402897433,0.262501555223085,1.3581422579102,0.737618619012655,0.262854565950318,0.323327068941373,0.891587242466977,0.728441885930641,0.197127034930321,0.349090651890249,1.34658489804985,0.682508382745474,76.2456378663527,95.7688918671896,73.0327120404416,87.4731789948836,0.149760553005051,0.260025759677645,1.32328209246059,0.733853556138864,0.207387363283343,0.345290471662126,1.31200064485458,0.680240992313185
1/1/1990,11045010,8.3,Preliminar,AEROPUERTO EL CARANO [11045010],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Quibdó,5.6906,-76.6438,75,2/14/1947 19:00,"",0,Caribe,Atrato - Darién,Río Cabi y otros Directos Atrato (md),1990,1,1,Pacifico,Preliminar,8.3,0.012,1.672,1.672,0,0,100,5.6906,-76.6438,3.32727265357971,4.55636358261108,5,5,0.945652186870575,0.996376812458038,1,1,0.256142798636593,0.347249762221278,0.825780750388697,0.688731119183274,0.312872362814825,0.347209840915601,1.10616683241495,0.813618665952776,0.59457768179314,0.641119913347093,1.00033914662538,0.811393996692064,0.616085161189635,0.697758643250795,1.10039037874836,0.785611246601063,62.0131372782729,67.9686745419565,48.453171010199,46.4821495425494,0.316288775808771,0.346742685900309,1.07354139234854,0.812096877961637,0.618491810408936,0.689840463146045,1.07042308143166,0.789310299195095
1/1/1990,11050010,0,Preliminar,TAGACHI [11050010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,6.2218,-76.727,20,1/15/1966,"",Magdalena,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),1990,1,1,Pacifico,Preliminar,0,1.314,3.608,3.608,0,0,100,6.2218,-76.727,0.585454523563385,0.803636372089386,1,1,0.583333313465118,0.800724625587463,1,1,0.149480022554737,0.282908707157621,0.819704883314848,0.57969299237031,0.173483909373325,0.271720634137941,1.23503016250181,0.687751963915337,0.225322274776812,0.302467003103283,0.918769343094492,0.672929859852726,0.308442666216563,0.450906316613871,1.17776963594995,0.619020172044068,67.6690975075042,78.2241337062573,68.0005466002589,64.7795808649895,0.173576299148857,0.263528795786094,1.20285751020367,0.684666637911265,0.30605974769067,0.441210210001968,1.14707099462556,0.615712130156388
1/1/1990,11050060,0,Preliminar,ALTO DEL BUEY [11050060],Pluviométrica,Convencional,Activa,Chocó,Medio Atrato (Beté),6.1083,-76.9156,100,2/15/1977,"",Casanare,Caribe,Atrato - Darién,Directos Atrato entre ríos Quito y Bojayá (mi),1990,1,1,Pacifico,Preliminar,0,3.118,7.478,7.478,0,0,100,6.1083,-76.9156,1.08000004291534,1.57818186283112,2,2,0.52173912525177,0.789855062961578,1,1,0.180554231481922,0.286120020856938,1.14387911049266,0.624279965287013,0.204235106769088,0.282845872971007,1.2251370693439,0.738762515340295,0.215578060102779,0.333957801798697,1.31631666327405,0.732326059276462,0.341652117473807,0.452724368686498,1.18086382041705,0.681881160159795,52.7063332331588,58.367934071573,59.6712983863928,48.8217691186229,0.175556457987523,0.268362642961923,1.23076799677126,0.698072751447318,0.296858308958421,0.423675416268557,1.18930394874333,0.644440965720497
1/1/1990,11060010,137,Definitivo,BUCHADO [11060010],Pluviométrica,Convencional,Activa,Antioquia,Vigia Del Fuerte,6.42,-76.7793,18,1/15/1969,"",Cauca,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),1990,1,1,Pacifico,Definitivo,137,2.031,5.292,4.062,97.408,0,2.592,6.42,-76.7793,0.574545443058014,0.789090931415558,1,1,0.572463750839233,0.786231875419617,1,1,0.100171473798378,0.209877688932024,1.07662419799425,0.576293919797554,0.13117379116126,0.205941718366523,1.19646691448642,0.707201130387133,0.18264925947469,0.277355047310007,1.19712992705498,0.672912401261914,0.290974208129638,0.40746291640939,1.16926222152509,0.649332524360013,52.7631116921258,59.1723167306533,55.6427511629439,49.5804133413712,0.135397523205173,0.208796795337731,1.17534080836051,0.698685326053663,0.293694866885743,0.409072543029595,1.14647238504506,0.641925256292419
1/1/1990,11070020,0.2,Preliminar,ROBLE EL [11070020],Pluviométrica,Convencional,Activa,Antioquia,Urrao,6.3322,-76.2286,250,3/15/1977,"",Penderisco,Caribe,Atrato - Darién,Río Murrí,1990,1,1,Andes,Preliminar,0.2,0.096,1.828,1.828,0,0,100,6.3322,-76.2286,1.77090907096863,2.33818173408508,3,3,0.594202876091003,0.829710125923157,1,1,0.0818439651035157,0.34983609707824,1.52002088098534,0.612862185916163,0.233056348189503,0.300454595878876,1.27178793168295,0.841980656826655,0.367602205642943,0.646768608901517,1.458171082534,0.744590889395223,0.582590502508112,0.679084032079202,1.1946158043897,0.817330027613627,25.7229649762492,25.6869726759476,21.0775015212238,16.7214200822346,0.24733926080067,0.297429140371168,1.21988320013213,0.84333553743066,0.5997343051309,0.673935997012911,1.14826740022902,0.82136162093658
