date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,month,day,nat_region,flag_ind,pcp_ideam,p_na,p_sd,p_sd_q,p_def,p_rev,p_prel,lat,long,PODv2_i5,PODv3_era5_i5,PODv3_imerg_i5,FARv2_i5,FARv3_era5_i5,FARv3_imerg_i5,ETSv2_i5,ETSv3_era5_i5,ETSv3_imerg_i5,fBIASv2_i5,fBIASv3_era5_i5,fBIASv3_imerg_i5,PODv2_i4,PODv3_era5_i4,PODv3_imerg_i4,FARv2_i4,FARv3_era5_i4,FARv3_imerg_i4,ETSv2_i4,ETSv3_era5_i4,ETSv3_imerg_i4,fBIASv2_i4,fBIASv3_era5_i4,fBIASv3_imerg_i4,PODv2_i3,PODv3_era5_i3,PODv3_imerg_i3,FARv2_i3,FARv3_era5_i3,FARv3_imerg_i3,ETSv2_i3,ETSv3_era5_i3,ETSv3_imerg_i3,fBIASv2_i3,fBIASv3_era5_i3,fBIASv3_imerg_i3,PODv2_i2,PODv3_era5_i2,PODv3_imerg_i2,FARv2_i2,FARv3_era5_i2,FARv3_imerg_i2,ETSv2_i2,ETSv3_era5_i2,ETSv3_imerg_i2,fBIASv2_i2,fBIASv3_era5_i2,fBIASv3_imerg_i2,PODv2_i1,PODv3_era5_i1,PODv3_imerg_i1,FARv2_i1,FARv3_era5_i1,FARv3_imerg_i1,ETSv2_i1,ETSv3_era5_i1,ETSv3_imerg_i1,fBIASv2_i1,fBIASv3_era5_i1,fBIASv3_imerg_i1,id
1/1/1990,11010010,13.2,Definitivo,VUELTA LA [11010010],Pluviométrica,Convencional,Activa,Chocó,Cértegui,5.4589,-76.5447,98,1/14/1943 19:00,"",0,Caribe,Atrato - Darién,Río Andágueda,1990,1,1,Pacifico,Definitivo,13.2,1.374,3.894,2.748,76.634,0,23.366,5.4589,-76.5447,0.207291666666667,0.228125,0.248958333333333,0.769675925925926,0.738351254480287,0.732960893854749,-0.000861130889777366,0.0180849922689111,0.119769689254094,0.9,0.871875,0.932291666666667,0.241860465116279,0.250387596899225,0.255038759689922,0.829880043620502,0.833762223365929,0.825925925925926,0.0104655362524341,0.00785011072597728,0.0914813755979951,1.42170542635659,1.5062015503876,1.46511627906977,0.185773074661964,0.393298059964727,0.317460317460317,0.802005012531328,0.787010506208214,0.799851742031134,-0.00440053352647837,0.00683615559438263,0.0988690932739569,0.938271604938272,1.84656084656085,1.58612580834803,0.00197628458498024,0.146245059288538,0.142292490118577,0.6,0.877584780810587,0.882544861337684,0.00136955087417445,0.000167509889634682,0.059194120559419,0.00494071146245059,1.19466403162055,1.21146245059289,0.432038834951456,0.0675566343042071,0.127831715210356,0.657911595131326,0.474842767295598,0.535976505139501,0.0379712431623482,0.0285264218845717,0.103174373830716,1.26294498381877,0.128640776699029,0.275485436893204,1
1/1/1990,11020010,"","",CARMEN DE ATRATO [11020010],Pluviométrica,Convencional,Activa,Chocó,El Carmen (Choco),5.9085,-76.1421,1850,10/15/1958,"",Ariporo,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,0,0.084,1.613,0.215,66.766,0,33.234,5.9085,-76.1421,0.039647577092511,0.0220264317180617,0.026431718061674,0.951086956521739,0.875,0.928571428571429,0.0101281747187452,0.0150148160804957,0.0194789888438518,0.81057268722467,0.176211453744493,0.370044052863436,0.185263157894737,0.101052631578947,0.138947368421053,0.830931796349664,0.775700934579439,0.819918144611187,0.0342425433296212,0.0385330714881131,0.0782520039555284,1.09578947368421,0.450526315789474,0.771578947368421,0.367024636765635,0.657296272899558,0.458938723941883,0.599862258953168,0.558829764680941,0.557821059038345,0.0173223501764337,0.074794460148678,0.199522319178652,0.917245735944409,1.48989260897031,1.03790271636134,0.0381150381150381,0.276507276507277,0.331254331254331,0.830246913580247,0.841854934601665,0.833565459610028,-0.000441687593508654,-0.0111661304619883,0.0855771379705921,0.224532224532225,1.74844074844075,1.99029799029799,0.548906439854192,0.148541919805589,0.258505467800729,0.540904471544716,0.281938325991189,0.398161244695898,0.0677013456897512,0.0689397728195785,0.190636929310858,1.19562575941677,0.206865127582017,0.429526123936817,1
1/1/1990,11020050,"","",PINON EL [11020050],Pluviométrica,Convencional,Activa,Chocó,El Carmen (Choco),5.7577,-76.2509,715,10/15/1958,"",Canal Principal,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,15,2.987,7.514,6.296,54.342,0,45.658,5.7577,-76.2509,0.178785286569718,0.217279726261762,0.246364414029085,0.795298726738492,0.728922091782284,0.773406766325728,0.0338499184065605,0.0693994643124034,0.115305664610208,0.873396065012832,0.801539777587682,1.08725406330197,0.212637913741224,0.336008024072217,0.239719157472417,0.874778499704666,0.851900972590628,0.86064139941691,0.00186338155143282,0.0216902250401663,0.0778298427088741,1.69809428284855,2.26880641925777,1.72016048144433,0.240660637042863,0.508847817538341,0.391663389697208,0.67394778902504,0.675282308657466,0.667112299465241,0.00759382120867648,0.0116898483321832,0.15080399933866,0.73810460086512,1.56704679512387,1.17656311443177,0.00381887615930169,0.103109656301146,0.187670485542826,0.666666666666667,0.768948655256724,0.768972464741437,0.00122773908590064,0.00194801678141708,0.0963825261846431,0.0114566284779051,0.446262956901255,0.812329514457174,0.466849744998038,0.0243232640251079,0.116908591604551,0.661161731207289,0.491803278688525,0.546423135464231,0.0233662300053338,0.00922740067316787,0.0949756466462695,1.37779521380934,0.047861906630051,0.257748136524127,1
1/1/1990,11025010,"","",MANSA LA [11025010],Climática Ordinaria,Convencional,Activa,Antioquia,Ciudad Bolívar,5.8783,-76.0843,2018,7/15/1973,"",Moniquira,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,0,1.362,4.336,4.336,0,0,100,5.8783,-76.0843,0,0,0,1,1,1,-0.00263652821964038,-0.0015048871209252,0,6,0.96,2.92,0.142465753424658,0.063013698630137,0.115068493150685,0.890063424947146,0.863095238095238,0.870170015455951,0.0129472407119415,0.0160628261866686,0.0601172890438547,1.2958904109589,0.46027397260274,0.886301369863014,0.383355467020806,0.637450199203187,0.449313855688358,0.687025659559089,0.659896079357582,0.65523097826087,0.0291647273389992,0.0686427313983666,0.16965639399956,1.2248782647189,1.87428065515715,1.30323151837096,0.0443107221006565,0.306345733041576,0.304704595185996,0.7975,0.798561151079137,0.790758827948911,-0.00424290248386745,-0.018577108186427,0.0999846469835085,0.218818380743982,1.52078774617068,1.4562363238512,0.565770862800566,0.166336633663366,0.332956152758133,0.485331960885229,0.241290322580645,0.354360943499726,0.0841359322644294,0.0743717333721673,0.233222631156019,1.0992927864215,0.219236209335219,0.515700141442716,1
1/1/1990,11035020,10.6,Preliminar,SAN ISIDRO [11035020],Pluviométrica,Convencional,Activa,Chocó,Rio Quito (Paimadó),5.6262,-76.7497,53,3/15/1983,"",La Chorrera,Caribe,Atrato - Darién,Río Quito,1990,1,1,Pacifico,Preliminar,10.6,3.584,8.768,8.768,0,0,100,5.6262,-76.7497,0.240157480314961,0.195275590551181,0.210236220472441,0.812538414259373,0.786941580756014,0.801191362620998,0.0194167149627968,0.0310935294330562,0.0964521026898271,1.28110236220472,0.916535433070866,1.05748031496063,0.227091633466135,0.237450199203187,0.21593625498008,0.837606837606838,0.82177033492823,0.827936507936508,0.00333383390899535,0.0144823318824502,0.0867550054611599,1.39840637450199,1.33227091633466,1.25498007968128,0.1985670419652,0.458546571136131,0.333162743091095,0.742534837425349,0.732377538829152,0.742687747035573,0.00661501452513032,0.0205731284185433,0.122444781702698,0.771238485158649,1.71340839303992,1.29477993858751,0.00185528756957328,0.160482374768089,0.182745825602968,0.666666666666667,0.872135994087214,0.858375269590223,0.0010978939130362,-0.00497670136047769,0.0726494010084819,0.00556586270871985,1.25510204081633,1.29035250463822,0.458553127354936,0.0904295403165034,0.220045214770158,0.602417510617445,0.427207637231504,0.477170993733214,0.0563425301695158,0.037214823205625,0.161676890072494,1.15335342878674,0.157874905802562,0.42087415222306,1
1/1/1990,11040010,38,Preliminar,TUTUNENDO [11040010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,5.7436,-76.5378,54,1/15/1966,"",Sotaquira,Caribe,Atrato - Darién,Río Bebaramá y otros Directos Atrato (md),1990,1,1,Pacifico,Preliminar,38,0.585,2.556,2.556,0,0,100,5.7436,-76.5378,0.22736520854527,0.322482197355036,0.325025432349949,0.716010165184244,0.710634413509813,0.723615916955017,0.026474481980824,0.0373020754970959,0.132934643700872,0.800610376398779,1.11444557477111,1.17599186164802,0.22979797979798,0.263888888888889,0.224116161616162,0.805034815211569,0.789208270297529,0.795271049596309,0.00204481673647587,0.0134775882329428,0.0970762469829087,1.17866161616162,1.25189393939394,1.09469696969697,0.200184077312471,0.368614818223654,0.30924988495168,0.734594264795607,0.71914446002805,0.72162386081193,0.00113726890866954,0.0143659909597084,0.127848943058443,0.754256787850897,1.31247123791993,1.11090658076392,0.00268817204301075,0.123655913978495,0.123655913978495,0.916666666666667,0.952479338842975,0.960310612597066,0.00120006249071116,0.00188529314321307,0.0267415969987428,0.032258064516129,2.60215053763441,3.11559139784946,0.425574828559903,0.0536506655909641,0.116175877369907,0.666033554922444,0.482490272373541,0.544303797468355,0.0291378110361372,0.0220861074123391,0.0949467379777995,1.27430415490117,0.103670835014119,0.254941508672852,1
1/1/1990,11045010,8.3,Preliminar,AEROPUERTO EL CARANO [11045010],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Quibdó,5.6906,-76.6438,75,2/14/1947 19:00,"",0,Caribe,Atrato - Darién,Río Cabi y otros Directos Atrato (md),1990,1,1,Pacifico,Preliminar,8.3,0.012,1.672,1.672,0,0,100,5.6906,-76.6438,0.228696741854637,0.244360902255639,0.245614035087719,0.7775746496039,0.738605898123324,0.763855421686747,0.0187580519116947,0.0422104869272127,0.112458010807653,1.0281954887218,0.93483709273183,1.04010025062657,0.232824427480916,0.240458015267176,0.237404580152672,0.834688346883469,0.830736163353036,0.81855309218203,0.00484518830432612,0.00775269292499995,0.0930597761251135,1.40839694656489,1.4206106870229,1.30839694656489,0.203511931562359,0.410175596578118,0.326879783881135,0.728038507821901,0.726097414311485,0.724164133738602,0.00171278406806542,0.00445908884508193,0.126978187833324,0.74831157136425,1.4975236380009,1.18505177847816,0.0020297699594046,0.149526387009472,0.163058186738836,0.769230769230769,0.82390438247012,0.819069069069069,0.000453565147552093,-0.00155761838402518,0.0798915619021225,0.0087956698240866,0.849120433017591,0.901217861975643,0.492325184764071,0.108584422967595,0.238772029562251,0.720555017747661,0.414110429447853,0.544468546637744,0.0618403759300614,0.0666329772544713,0.168517908951031,1.76179647527004,0.18533257532689,0.524161455372371,1
1/1/1990,11050010,0,Preliminar,TAGACHI [11050010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,6.2218,-76.727,20,1/15/1966,"",Magdalena,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),1990,1,1,Pacifico,Preliminar,0,1.314,3.608,3.608,0,0,100,6.2218,-76.727,0.145508982035928,0.211976047904192,0.223353293413174,0.771186440677966,0.744034707158351,0.749496306245803,0.0118003567050816,0.0299806594932301,0.112313391893178,0.635928143712575,0.82814371257485,0.891616766467066,0.239316239316239,0.201329534662868,0.173789173789174,0.856899488926746,0.861074705111402,0.880704041720991,0.0111183206913474,0.00743151102150855,0.0627831093319337,1.67236467236467,1.44919278252612,1.45679012345679,0.244157937147462,0.391619661563255,0.314262691377921,0.835950189496481,0.842412451361868,0.84036021285305,0.0094223038290548,0.00577925793605243,0.0861789822841337,1.48831587429492,2.48509266720387,1.96857373086221,0.00546448087431694,0.202185792349727,0.202185792349727,0.975,0.978158205430933,0.975250836120401,0.000487329434697856,-0.000436512933944516,0.0185145585860517,0.218579234972678,9.2568306010929,8.16939890710383,0.458815363257751,0.0860712633040259,0.183479870430356,0.432455638236978,0.280464216634429,0.362027353177796,0.0356446385879415,0.0237532006264879,0.144641639225078,0.808422026839426,0.119620546043498,0.287598334104581,1
1/1/1990,11050060,0,Preliminar,ALTO DEL BUEY [11050060],Pluviométrica,Convencional,Activa,Chocó,Medio Atrato (Beté),6.1083,-76.9156,100,2/15/1977,"",Casanare,Caribe,Atrato - Darién,Directos Atrato entre ríos Quito y Bojayá (mi),1990,1,1,Pacifico,Preliminar,0,3.118,7.478,7.478,0,0,100,6.1083,-76.9156,0.187388987566607,0.128774422735346,0.156305506216696,0.820272572402044,0.785185185185185,0.816666666666667,0.0242449421237267,0.0323490181448432,0.0820518220371331,1.04262877442274,0.599467140319716,0.852575488454707,0.23578811369509,0.212532299741602,0.19702842377261,0.785167745732784,0.783552631578947,0.77802037845706,0.0148889034638469,0.0149147673860122,0.0986013139345441,1.09754521963824,0.981912144702842,0.887596899224806,0.245831091984938,0.537385691231845,0.328671328671329,0.739897552646557,0.744043043812452,0.759448818897638,0.0185075611433202,0.0251233704022761,0.116289469399972,0.945131791285637,2.09951586874664,1.3663259817106,0.00258397932816537,0.183462532299742,0.180878552971576,0.958333333333333,0.95448717948718,0.951456310679612,-0.000378258986995675,-0.00225004459224465,0.0328961417539408,0.062015503875969,4.03100775193798,3.72609819121447,0.469800353803387,0.0801111953500126,0.269143290371494,0.451622418879056,0.178756476683938,0.383680555555556,0.0500977474324012,0.0331374213965494,0.190429680864797,0.856709628506444,0.0975486479656305,0.43669446550417,1
1/1/1990,11060010,137,Definitivo,BUCHADO [11060010],Pluviométrica,Convencional,Activa,Antioquia,Vigia Del Fuerte,6.42,-76.7793,18,1/15/1969,"",Cauca,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),1990,1,1,Pacifico,Definitivo,137,2.031,5.292,4.062,97.408,0,2.592,6.42,-76.7793,0.15748031496063,0.139982502187227,0.142607174103237,0.8,0.777158774373259,0.789677419354839,0.0316489545777728,0.0376464614180795,0.0848737456193807,0.78740157480315,0.628171478565179,0.678040244969379,0.226277372262774,0.175182481751825,0.21654501216545,0.944543828264758,0.944657955418909,0.938620689655172,0.00484074518600374,0.00446280031558754,0.0417461401320418,4.08029197080292,3.1654501216545,3.52798053527981,0.26865671641791,0.431177446102819,0.342454394693201,0.843099273607748,0.84746259900264,0.845086271567892,0.00809293759896194,0.00568917233029035,0.0839687571437675,1.712271973466,2.82669983416252,2.2106135986733,0.0191846522781775,0.273381294964029,0.191846522781775,0.866666666666667,0.946654188114179,0.953970080552359,0.0106444841388842,0.00245392526166266,0.0306620357168792,0.143884892086331,5.12470023980815,4.16786570743405,0.444084587540484,0.0963993141550772,0.208992188988379,0.339285714285714,0.239097744360902,0.314803247970019,0.0192764947914562,0.0164271109804886,0.159505824990092,0.672128024385597,0.126690798247285,0.305010478186321,1
