date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,month,day,nat_region,flag_ind,pcp_ideam,p_na,p_sd,p_sd_q,p_def,p_rev,p_prel,lat,long,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,kge_chirp_v2,r_chirp_v2,B_chirp_v2,G_chirp_v2,kge_chirp_v3,r_chirp_v3,B_chirp_v3,G_chirp_v3,kge_chirps_v2,r_chirps_v2,B_chirps_v2,G_chirps_v2,kge_chirps_v3,r_chirps_v3,B_chirps_v3,G_chirps_v3,rmse_chirpv2,rmse_chirpv3,rmse_chirpsv2,rmse_chirpsv3
1/1/1990,11010010,13.2,Definitivo,VUELTA LA [11010010],Pluviométrica,Convencional,Activa,Chocó,Cértegui,5.4589,-76.5447,98,1/14/1943 19:00,"",0,Caribe,Atrato - Darién,Río Andágueda,1990,1,1,Pacifico,Definitivo,13.2,1.374,3.894,2.748,76.634,0,23.366,5.4589,-76.5447,2.23272728919983,2.90181827545166,4,4,0.201259450370194,0.327202678985789,0.671437842208185,0.721832534385828,0.336273138249103,0.347156857653369,1.02033501553248,0.882035320354078,0.62320835864977,0.642112476318589,0.926572432579969,1.09217837993459,0.693145319228372,0.762216669873563,1.0782431416009,0.822526357399582,661.79228459666,408.305979029066,341.563902228813,279.760788321226
1/1/1990,11020010,"","",CARMEN DE ATRATO [11020010],Pluviométrica,Convencional,Activa,Chocó,El Carmen (Choco),5.9085,-76.1421,1850,10/15/1958,"",Ariporo,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,0,0.084,1.613,0.215,66.766,0,33.234,5.9085,-76.1421,1.16727268695831,2.42181825637817,2,3,-0.291315772775569,-0.207293172067523,0.929493667554016,0.547265553792158,-0.198457732523086,-0.162879393522423,0.901706122017023,0.727326630716593,0.217858883351134,0.350956472453705,0.949503451924525,0.566482613571891,0.338915411870163,0.459347913792143,0.97551359856455,0.620357312085917,208.366894029292,222.901879187349,163.674304471804,152.806766987021
1/1/1990,11020050,"","",PINON EL [11020050],Pluviométrica,Convencional,Activa,Chocó,El Carmen (Choco),5.7577,-76.2509,715,10/15/1958,"",Canal Principal,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,15,2.987,7.514,6.296,54.342,0,45.658,5.7577,-76.2509,0.5672727227211,0.570909082889557,1,1,0.0262622785499685,0.30828988959059,0.746952125150945,0.363078461373398,-0.0139774407637556,0.163053808275604,1.07554253351234,0.432580712200948,0.153847138421998,0.461422818580717,0.918787045536792,0.35245560705195,0.257010730287799,0.71151342659796,1.2252487036964,0.353415455367736,598.763252056141,561.272657312068,491.887558649289,491.763609788128
1/1/1990,11025010,"","",MANSA LA [11025010],Climática Ordinaria,Convencional,Activa,Antioquia,Ciudad Bolívar,5.8783,-76.0843,2018,7/15/1973,"",Moniquira,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,0,1.362,4.336,4.336,0,0,100,5.8783,-76.0843,1.16727268695831,2.42181825637817,2,3,0.111562393831371,0.141030952533477,1.20086764020036,0.894426581615261,0.114587036097678,0.148855194759077,1.08934400938392,1.22699402006417,0.423853335658771,0.48192022971995,1.23450446585998,0.907555498001121,0.645041216369364,0.698451186864259,1.1843284393524,1.03297086318065,131.752380312471,125.905495296513,124.049708211789,99.4247769790884
1/1/1990,11035020,10.6,Preliminar,SAN ISIDRO [11035020],Pluviométrica,Convencional,Activa,Chocó,Rio Quito (Paimadó),5.6262,-76.7497,53,3/15/1983,"",La Chorrera,Caribe,Atrato - Darién,Río Quito,1990,1,1,Pacifico,Preliminar,10.6,3.584,8.768,8.768,0,0,100,5.6262,-76.7497,3.32727265357971,4.55636358261108,5,5,-0.155290385206025,-0.0645981154358557,1.10440023185575,0.563620213176211,-0.144946845743707,-0.12361296585977,1.18771898878648,0.885288345059197,0.46982280707917,0.582443856666408,1.30495252471655,0.882787881484931,0.368610872931781,0.513439457691436,1.19878230019723,0.65014765174911,306.47343751981,426.61375311961,459.944064228935,331.281740071926
1/1/1990,11040010,38,Preliminar,TUTUNENDO [11040010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,5.7436,-76.5378,54,1/15/1966,"",Sotaquira,Caribe,Atrato - Darién,Río Bebaramá y otros Directos Atrato (md),1990,1,1,Pacifico,Preliminar,38,0.585,2.556,2.556,0,0,100,5.7436,-76.5378,3.32727265357971,4.55636358261108,5,5,0.245875043783648,0.64904543734764,0.531067703562732,0.524986478192593,0.357693405880891,0.560554850299334,1.06570294374433,0.536180159505031,0.584667924016323,0.812522739126329,0.737256896029409,0.738620828465397,0.496144664433593,0.817048639239735,1.13857321733144,0.551450713730234,1131.88835892331,663.948223402334,719.610345280477,548.657820232909
1/1/1990,11045010,8.3,Preliminar,AEROPUERTO EL CARANO [11045010],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Quibdó,5.6906,-76.6438,75,2/14/1947 19:00,"",0,Caribe,Atrato - Darién,Río Cabi y otros Directos Atrato (md),1990,1,1,Pacifico,Preliminar,8.3,0.012,1.672,1.672,0,0,100,5.6906,-76.6438,3.32727265357971,4.55636358261108,5,5,0.385145158672535,0.507529141474347,0.715292563879817,0.76663203899271,0.576412230987608,0.602879081075588,1.04784624961479,0.860600178596508,0.652688299069734,0.687719321762551,0.991191678009376,1.15175180086689,0.815532899727778,0.892192129763939,1.09558263071225,0.884806532719379,540.366836492243,323.991240492604,317.449738024522,224.081920507055
1/1/1990,11050010,0,Preliminar,TAGACHI [11050010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,6.2218,-76.727,20,1/15/1966,"",Magdalena,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),1990,1,1,Pacifico,Preliminar,0,1.314,3.608,3.608,0,0,100,6.2218,-76.727,0.585454523563385,0.803636372089386,1,1,0.402353241285449,0.565318426898671,0.664563187086609,0.763958218209849,0.433380362419867,0.449875255398378,0.999613072552409,0.864278117624341,0.528693511317825,0.549260840470735,0.862318352075656,1.00278929482311,0.57063511324691,0.594199272651031,1.05469569833218,0.870816579068769,576.806788234296,456.567928975723,450.436764436745,408.302192788224
1/1/1990,11050060,0,Preliminar,ALTO DEL BUEY [11050060],Pluviométrica,Convencional,Activa,Chocó,Medio Atrato (Beté),6.1083,-76.9156,100,2/15/1977,"",Casanare,Caribe,Atrato - Darién,Directos Atrato entre ríos Quito y Bojayá (mi),1990,1,1,Pacifico,Preliminar,0,3.118,7.478,7.478,0,0,100,6.1083,-76.9156,1.08000004291534,1.57818186283112,2,2,0.308735615453159,0.601245666412079,0.939695425219522,0.438568981041907,0.391013661552678,0.544209830524487,1.08215433068357,0.604563092548389,0.404739010298709,0.592006652098418,1.18593398434585,0.608457374742551,0.520299272424911,0.769984226059809,1.11720805913862,0.595688483162151,376.861000431715,392.744989910178,421.106049654206,319.000860407055
1/1/1990,11060010,137,Definitivo,BUCHADO [11060010],Pluviométrica,Convencional,Activa,Antioquia,Vigia Del Fuerte,6.42,-76.7793,18,1/15/1969,"",Cauca,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),1990,1,1,Pacifico,Definitivo,137,2.031,5.292,4.062,97.408,0,2.592,6.42,-76.7793,0.574545443058014,0.789090931415558,1,1,0.597215108197909,0.788747180399616,0.894576914307238,0.673665986636505,0.700996547621055,0.774555458433013,1.01591623298452,0.804233565850114,0.737839712672345,0.793984637852699,1.12825484547448,0.90082146692277,0.758174385854832,0.833849565563282,1.07842635390222,0.84276461019611,258.42924650555,239.545118840428,267.56296146672,220.535078506065
