date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,month,day,nat_region,flag_ind,pcp_ideam,p_na,p_sd,p_sd_q,p_def,p_rev,p_prel,lat,long,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,kge_chirp_v2,r_chirp_v2,B_chirp_v2,G_chirp_v2,kge_chirp_v3,r_chirp_v3,B_chirp_v3,G_chirp_v3,kge_chirps_v2,r_chirps_v2,B_chirps_v2,G_chirps_v2,kge_chirps_v3,r_chirps_v3,B_chirps_v3,G_chirps_v3,rmse_chirpv2,rmse_chirpv3,rmse_chirpsv2,rmse_chirpsv3,kge_chirp_v3_scale,r_chirp_v3_scale,B_chirp_v3_scale,G_chirp_v3_scale,kge_chirps_v3_scale,r_chirps_v3_scale,B_chirps_v3_scale,G_chirps_v3_scale
1/1/1990,24010830,0,Definitivo,SAN PEDRO IGUAQUE [24010830],Pluviográfica,Convencional,Activa,Boyacá,Chíquiza,5.64,-73.4504,2985,8/15/1980,"",La Chorrera,Magdalena Cauca,Sogamoso,Río Suárez,1990,1,1,Andes,Definitivo,0,0.848,3.679,1.696,99.128,0,0.872,5.64,-73.4504,5.50545454025269,6.95272731781006,8,9,0.782608687877655,0.949275374412537,1,1,0.225030862483047,0.398022977013416,1.09388554939314,0.521057068623903,0.31863684046034,0.363814075891141,1.06278601690428,0.764243470451144,0.553052866908838,0.765987740573846,1.06731631413813,0.625208703319391,0.60233689710414,0.702259971203601,1.07573795714799,0.747511226974084,15.150597693339,16.7490146308667,10.5592290897057,11.6772731015327,0.310936558657604,0.356481084576752,1.02422596568793,0.754836923103011,0.589359704300957,0.686175204898548,1.03980901790169,0.738170489583332
1/1/1990,24010870,0,Definitivo,PALERMO [24010870],Pluviométrica,Convencional,Activa,Boyacá,Paipa,5.8995,-73.1962,2200,12/15/1970,"",Magdalena,Magdalena Cauca,Sogamoso,Río Suárez,1990,1,1,Andes,Definitivo,0,2.294,5.997,4.934,71.939,0,28.061,5.8995,-73.1962,4.57090902328491,7.48000001907349,9,9,0.568840563297272,0.818840563297272,1,1,0.277723053450426,0.454929209585657,0.665464295229165,0.664339929113486,0.458565393809012,0.476786958962634,0.923428461947358,0.883654196337492,0.619315952775943,0.783582235180723,0.805532685598092,0.75450833311327,0.709613356680185,0.778547319781731,0.991853416894538,0.812338746070479,20.8401199721374,20.6699974278706,14.7622339219976,13.7354665184809,0.448635299287775,0.475684536385661,0.873184610982427,0.885920269483644,0.703657082174138,0.777464998297712,0.937886556102297,0.814421935428577
1/1/1990,24011060,4.6,Definitivo,SUSA [24011060],Pluviométrica,Convencional,Activa,Cundinamarca,Susa,5.4624,-73.8016,2600,7/15/1984,"",Gachaneca,Magdalena Cauca,Sogamoso,Río Suárez,1990,1,1,Andes,Definitivo,4.6,0.478,2.975,1.398,27.237,9.796,62.967,5.4624,-73.8016,2.84363627433777,6.72727251052856,6,11,0.83695650100708,0.847826063632965,1,1,0.194462087829965,0.366277912958913,1.02075598811799,0.5031531087983,0.277636946723071,0.339582558271008,0.937568268443099,0.714063884242463,0.557347014584391,0.763291268133467,0.988047046185296,0.626144722318123,0.614354157937815,0.730633168364123,0.968385182984675,0.725838133834429,18.8233213453358,19.9347743872326,13.2272595680975,13.6595841661085,0.26829898863034,0.338159155339479,0.885303147291182,0.709831603448751,0.60384201593822,0.730712071670092,0.910963241523605,0.723417976665699
1/1/1990,24011070,"","",SANTUARIO EL [24011070],Pluviométrica,Convencional,Activa,Santander,El Guacamayo,6.3236,-73.4672,1800,9/15/1984,"",Penderisco,Magdalena Cauca,Sogamoso,Río Suárez,1990,1,1,Andes,Preliminar,0,0.884,3.166,3.166,0,0,100,6.3236,-73.4672,3.39272737503052,4.46545457839966,5,5,0.826086938381195,0.920289874076843,1,1,0.369272199948533,0.489272541914202,0.77085546368117,0.709366549085946,0.414746124185699,0.452674744389395,1.09696577288896,0.816820299665891,0.5843415287259,0.70160982221215,0.862071244900837,0.745616578648583,0.556991044790533,0.661510287555423,1.16960912695879,0.769968712960068,38.8061250880692,42.1919899876542,30.9812705760735,34.3546638406518,0.404427695618991,0.441360062054383,1.06176793180483,0.802991086297153,0.547645750755492,0.641649085412701,1.13620375568532,0.759880184571904
1/1/1990,24011080,"","",CUCUNUBA1,Pluviométrica,Convencional,Activa,Cundinamarca,Cucunubá,5.25,-73.77,3,5/14/1987 19:00,"",0,Magdalena Cauca,Sogamoso,Río Suárez,1990,1,1,Andes,Preliminar,0,1.589,4.874,3.644,19.197,11.528,69.275,5.25,-73.77,4.28363656997681,8.14545440673828,11,17,0.710144937038422,0.768115937709808,1,1,0.122524899603902,0.364362617579956,1.20973204441426,0.432602309282853,0.253461832551304,0.326764134210335,1.13396935043244,0.706529528543658,0.486466193892536,0.766104474447687,1.13220543093863,0.562356792384304,0.581618180911698,0.716487551855841,1.14400154346452,0.728103707692107,14.0452290571357,15.6127226803578,9.72948008834241,10.4975932167715,0.255274868565554,0.317709484750255,1.07101732720897,0.710083264666586,0.585349271212565,0.701064576604213,1.08612379684574,0.725854908597643
1/1/1990,24015090,8.3,Definitivo,INSTITUCION AGRICOLA SANTA SOFIA [24015090],Climática Ordinaria,Convencional,Activa,Boyacá,Santa Sofía,5.7107,-73.6023,2300,4/15/1986,"",Chulo,Magdalena Cauca,Sogamoso,Río Suárez,1990,1,1,Andes,Definitivo,8.3,2.975,7.693,5.949,60.996,0,39.004,5.7107,-73.6023,3.96000003814697,7.22909069061279,8,10,0.873188376426697,1.65942025184631,2,2,0.265963794444543,0.387260804571405,1.05893932856817,0.600142544148914,0.364171460851798,0.409879975572646,1.04985376514257,0.768589347552224,0.594296989608192,0.772815824274457,1.06415950279265,0.670051759904252,0.632739655683302,0.758060401715891,1.09635928617874,0.741040004524122,18.7371928445505,19.5121675046267,12.5397486860331,12.9315934291563,0.328987157579385,0.386257945659616,1.04805323418722,0.73303593479349,0.576833394648634,0.710591663547475,1.09859317214685,0.707438592629851
1/1/1990,24015120,13.1,Definitivo,ISLA DEL SANTUARIO [24015120],Climática Principal,Convencional,Activa,Cundinamarca,Fúquene,5.4673,-73.7348,2580,5/15/1942,"",Gachaneca,Magdalena Cauca,Sogamoso,Río Suárez,1990,1,1,Andes,Definitivo,13.1,3.285,8.302,6.988,56.302,0,43.698,5.4673,-73.7348,4.49818181991577,9.04363632202148,8,14,0.702898561954498,0.70652174949646,1,1,0.209793692093927,0.377689226681201,0.840576121987719,0.539848571027502,0.348756893917109,0.375532234743649,0.970164120357912,0.817606431960405,0.59497994907396,0.784872646111156,0.820847110007238,0.707312956781212,0.698419020121709,0.755413678819493,1.01321800890834,0.824062786323544,18.9716434925848,20.5493771715749,13.5368854193022,13.3403825622333,0.334541145947542,0.372385710482165,0.939257992900578,0.787288461518027,0.677114422049104,0.748987859338904,0.975397898250812,0.798399557840414
1/1/1990,24015220,"","",VILLA CARMEN [24015220],Climática Principal,Convencional,Activa,Boyacá,Samacá,5.5094,-73.4958,2600,2/15/1968,"",Cusiana,Magdalena Cauca,Sogamoso,Río Suárez,1990,1,1,Andes,Preliminar,0,0.908,3.476,2.294,43.245,0.012,56.744,5.5094,-73.4958,5.50545454025269,6.95272731781006,8,9,0.884057998657227,0.93478262424469,1,2,0.115331624022468,0.368133517502744,1.26709302278709,0.441390833471446,0.317802649872655,0.373125603155857,1.0459058268448,0.734831430663892,0.443020263097198,0.776111264431086,1.2144147007785,0.537261847806199,0.613988978011868,0.745522034992679,1.05744961602206,0.715491623952874,14.6999121112879,15.3231729585739,10.0290422323059,10.1412261949702,0.32090333992262,0.375708343436038,0.995202996918029,0.732775019816056,0.616981313727348,0.745669962408625,1.00558539070002,0.713663922246032
1/1/1990,24015250,"","",LAJA LA [24015250],Climática Ordinaria,Convencional,Activa,Santander,Guadalupe (Santander),6.2372,-73.4154,1400,11/15/1973,"",Casanare,Magdalena Cauca,Sogamoso,Río Suárez,1990,1,1,Andes,Preliminar,0,3.154,7.825,7.825,0,0,100,6.2372,-73.4154,3.26545453071594,5.67636346817017,6,7,0.851449251174927,0.91304349899292,1,1,0.350281255406884,0.431628532801006,0.859546315293276,0.718289004825828,0.386154070990682,0.410999427318154,1.04905148773164,0.834231783827288,0.616092286776821,0.725154111902679,0.981250138502792,0.7326176655759,0.593846958655855,0.702121393163245,1.13212447222026,0.75757113946023,30.990053572218,33.820384259999,22.7353299512302,24.7190767585017,0.377215346354249,0.401203484411779,1.00542443037005,0.82890343869258,0.590213022952662,0.682862015673103,1.08888870404909,0.756181084107196
1/1/1990,24015260,0,Definitivo,CHIMA [24015260],Climática Ordinaria,Convencional,Activa,Santander,Chima (Santander),6.355,-73.3683,190,12/15/1973,"",Cauca,Magdalena Cauca,Sogamoso,Río Suárez,1990,1,1,Andes,Definitivo,0,2.927,7.454,5.854,97.049,0,2.951,6.355,-73.3683,3.39272737503052,4.46545457839966,5,5,0.905797123908997,1.69202899932861,2,2,0.337958299288597,0.463837845075023,0.925501044165907,0.618844831221349,0.372218606946456,0.425546698290469,0.892342960824166,0.770821371993025,0.595572044072625,0.771676057654162,0.962895485200223,0.668257021372384,0.6282973693062,0.733527279649975,0.958571342561433,0.744189911620385,34.9686737829956,37.054176709607,25.3584669351993,26.5833974365011,0.299312068998705,0.365514395193875,0.919024243829159,0.71393266377085,0.558606366857396,0.687576777628371,0.970929525413861,0.68955680550366
1/1/1990,24015280,0.9,Preliminar,GAMBITA [24015280],Climática Ordinaria,Convencional,Activa,Santander,Gámbita,5.9447,-73.3436,1900,5/15/1974,"",Tate,Magdalena Cauca,Sogamoso,Río Suárez,1990,1,1,Andes,Preliminar,0.9,4.014,9.509,9.509,0,0,100,5.9447,-73.3436,2.0763635635376,3.33454537391663,4,4,0.724637687206268,0.876811623573303,1,1,0.340869523190274,0.431283048876825,0.74525325349224,0.785248725013593,0.402370639725361,0.412956997906454,1.07543043491958,0.917225514540322,0.646336088565862,0.706165508798157,0.924216223185045,0.818351236715719,0.609286026958639,0.686097581329243,1.15217536006191,0.824030286490994,24.4798431420151,27.265783671541,18.0745420980012,20.117019351982,0.406799080554206,0.413963620933497,1.02470676907835,0.91146600198982,0.613784839349151,0.676429237722764,1.10506053570106,0.817171129320077
1/1/1990,24015300,"","",VILLA DE LEIVA  - AUT [24015300],Climática Principal,Automática con Telemetría,Activa,Boyacá,Villa De Leiva,5.6558,-73.5439,2215,12/14/1979 19:00,"",0,Magdalena Cauca,Sogamoso,Río Suárez,1990,1,1,Andes,Preliminar,0,0.98,3.763,1.959,40.843,0,59.157,5.6558,-73.5439,3.96000003814697,7.22909069061279,8,10,0.851449251174927,0.862318813800812,1,1,0.210531612902021,0.374504021866331,0.996832608207922,0.518330940172691,0.332434483828127,0.38109143562486,0.953424818440942,0.754181652866057,0.545160197655511,0.772098441302582,1.00833053637399,0.60646381677947,0.606630958725798,0.714480549052321,0.983411314891619,0.72992100916603,18.9434929781749,19.892337522978,13.2374910837091,14.131579375549,0.32528402198781,0.380465719859379,0.908576840394795,0.748881038940925,0.599401152810367,0.714185378901159,0.934412864253364,0.727075529934853
1/1/1990,24015360,10,Definitivo,SABOYA LA GRANJA [24015360],Climática Ordinaria,Convencional,Activa,Boyacá,Saboyá,5.6962,-73.759,2550,5/25/2009,"",Sonson,Magdalena Cauca,Sogamoso,Río Suárez,1990,1,1,Andes,Definitivo,10,3.19,7.753,6.582,70.84,21.598,7.562,5.6962,-73.759,2.96727275848389,6.71272706985474,6,10,0.336956530809402,0.336956530809402,1,1,0.209495360737494,0.413145286372306,1.04767119242107,0.472528117145894,0.316699447203958,0.407442574891736,0.947965141621935,0.663744565971024,0.467246620158188,0.713408107947778,1.06656323201633,0.555859721161949,0.566566164150825,0.719716106746882,1.0118265656221,0.66959727363808,23.9235761935404,24.5914373369706,18.6370721057607,18.1860335476412,0.284575857298073,0.386714658034033,0.948817376575921,0.635180685338751,0.533629428025346,0.698722363985034,1.00326347564643,0.644018755876233
1/1/1990,24020040,"","",ENCINO [24020040],Pluviográfica,Convencional,Activa,Santander,Encino,6.1383,-73.0981,1814,11/15/1954,"",Barroso,Magdalena Cauca,Sogamoso,Río Fonce,1990,1,1,Andes,Preliminar,0,2.509,6.69,6.69,0,0,100,6.1383,-73.0981,0.767272710800171,0.854545474052429,1,1,0.764492750167847,0.855072438716888,1,1,0.246759515627977,0.409203094785588,0.678544573153527,0.660888436297103,0.416008670566007,0.430364619842078,1.0745229549055,0.89508224307309,0.520039714598113,0.677404319706863,0.767579493887475,0.731160622382683,0.589916662347427,0.670975758053572,1.14256434076882,0.801035679648323,33.9715687781786,36.1496215487247,27.2685571851847,27.4557983198868,0.378690471749642,0.402822011360116,1.07624562238527,0.846407731816384,0.533545509137078,0.623251476365754,1.14663798088742,0.767325023806028
1/1/1990,24020080,5,Preliminar,VALLE DE SAN JOSE [24020080],Pluviométrica,Convencional,Activa,Santander,Valle De San José,6.4411,-73.1428,1300,4/15/1958,"",Nevado,Magdalena Cauca,Sogamoso,Río Fonce,1990,1,1,Andes,Preliminar,5,0,1.553,1.553,0,0,100,6.4411,-73.1428,3.3199999332428,5.09090900421143,4,6,0.811594188213348,0.81521737575531,1,1,0.199546000841897,0.429604688193251,1.40149894800953,0.607349534847695,0.381101143585625,0.419629811772114,1.01206608642165,0.785382552792614,0.478756057988217,0.685813525779471,1.21985488681413,0.646947687665407,0.609241343037926,0.709328394804366,1.07225040678756,0.749037403896856,27.4702214722406,24.8374930262962,19.5279265992197,18.0878086347847,0.374131587077563,0.411422020588427,0.970492442742488,0.789247689192893,0.609851786146487,0.700508792383744,1.02710684654065,0.75143237498768
1/1/1990,24020120,10.7,Definitivo,COROMORO [24020120],Pluviométrica,Convencional,Activa,Santander,Coromoro,6.2994,-73.0447,1520,11/15/1973,"",Penderisco,Magdalena Cauca,Sogamoso,Río Fonce,1990,1,1,Andes,Definitivo,10.7,0.024,1.768,0.048,77.804,0.024,22.172,6.2994,-73.0447,3.3199999332428,5.09090900421143,4,6,0.902173936367035,0.963768124580383,1,1,0.404671678434802,0.516741015141982,0.914616540953664,0.662974438754393,0.455138669099095,0.482226496132714,0.959028848262508,0.835361507145495,0.620636587360889,0.774997992375819,0.912512450164918,0.707362640734075,0.660064814196544,0.753178588603509,1.00665501494901,0.766353189194668,26.8314943260714,28.9132833323689,20.2161545604955,20.3850039628723,0.449016151524307,0.480995349378704,0.912232534480737,0.83716804395059,0.657889755609273,0.752175486052909,0.957534757477205,0.7680104899323
1/1/1990,24020130,"","",CURITI 2 [24020130],Pluviométrica,Convencional,Activa,Santander,Curití,6.5983,-73.0561,1626,11/15/1973,"",Atrato,Magdalena Cauca,Sogamoso,Río Fonce,1990,1,1,Andes,Preliminar,0,0.012,1.649,0.024,55.704,0,44.296,6.5983,-73.0561,3.20363640785217,4.55999994277954,4,5,0,0,0,0,-0.0185698767697167,0.425809334052177,1.71619169735824,0.558571494309445,0.417490508921371,0.465999354542769,1.08012224312645,0.781502759732919,0.386809160146204,0.700777946391804,1.37964263546006,0.622719417335003,0.610303321328145,0.727666289451873,1.11017777737101,0.743955650637339,24.0672342041744,18.5188953912265,15.661214601479,13.4477337389944,0.421940999342096,0.465371590169656,1.03056592334705,0.782306646923168,0.621530379753257,0.726939258737084,1.05924250101921,0.744720915263999
1/1/1990,24025040,"","",ESCUELA AGRICOLA MOGOTES [24025040],Climática Principal,Convencional,Activa,Santander,Mogotes,6.47,-72.9689,1673,11/15/1973,"",Nevado,Magdalena Cauca,Sogamoso,Río Fonce,1990,1,1,Andes,Preliminar,0,2.294,6.26,4.886,60.041,0,39.959,6.47,-72.9689,1.86181819438934,2.35272717475891,3,3,0.826086938381195,0.826086938381195,1,1,0.41654781821023,0.505942330742308,0.967362268221734,0.691360653274295,0.49499007671898,0.519146377027226,0.943465720113713,0.856407900342678,0.636920138046373,0.751831767239003,0.88846567587349,0.759584507682656,0.686823243621862,0.758063339929235,1.00255635442449,0.801153832570525,30.2294810804754,31.12283848172,23.2779331457531,22.4921091633312,0.464246908493227,0.497473747415008,0.914978147428082,0.834863616646154,0.651448152191839,0.733501455750255,0.971952597197728,0.777109309931309
1/1/1990,24025050,5.3,Preliminar,CHARALA [24025050],Climática Ordinaria,Convencional,Activa,Santander,Charalá,6.2742,-73.1506,1350,11/15/1973,"",San Lope,Magdalena Cauca,Sogamoso,Río Fonce,1990,1,1,Andes,Preliminar,5.3,4.169,9.963,9.963,0,0,100,6.2742,-73.1506,3.3199999332428,5.09090900421143,4,6,0.70652174949646,0.822463750839233,1,1,0.339418910068239,0.461760648310103,1.22472215610608,0.689894003245812,0.404194860740677,0.440063274567904,1.11884249914196,0.834678834150323,0.533002048732396,0.718810205189039,1.26116525098752,0.733894574540586,0.615151639346959,0.740028030579018,1.18858512579508,0.787965837324351,26.9977613382153,27.7969665363194,21.3237050333957,19.8315571533752,0.324946100155906,0.370710371664222,1.12965204422096,0.792918666236997,0.517741193980551,0.643401652261505,1.20545319308514,0.748603580326607
