date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,month,day,nat_region,flag_ind,pcp_ideam,p_na,p_sd,p_sd_q,p_def,p_rev,p_prel,lat,long,PODv2_i5,PODv3_era5_i5,PODv3_imerg_i5,FARv2_i5,FARv3_era5_i5,FARv3_imerg_i5,ETSv2_i5,ETSv3_era5_i5,ETSv3_imerg_i5,fBIASv2_i5,fBIASv3_era5_i5,fBIASv3_imerg_i5,PODv2_i4,PODv3_era5_i4,PODv3_imerg_i4,FARv2_i4,FARv3_era5_i4,FARv3_imerg_i4,ETSv2_i4,ETSv3_era5_i4,ETSv3_imerg_i4,fBIASv2_i4,fBIASv3_era5_i4,fBIASv3_imerg_i4,PODv2_i3,PODv3_era5_i3,PODv3_imerg_i3,FARv2_i3,FARv3_era5_i3,FARv3_imerg_i3,ETSv2_i3,ETSv3_era5_i3,ETSv3_imerg_i3,fBIASv2_i3,fBIASv3_era5_i3,fBIASv3_imerg_i3,PODv2_i2,PODv3_era5_i2,PODv3_imerg_i2,FARv2_i2,FARv3_era5_i2,FARv3_imerg_i2,ETSv2_i2,ETSv3_era5_i2,ETSv3_imerg_i2,fBIASv2_i2,fBIASv3_era5_i2,fBIASv3_imerg_i2,PODv2_i1,PODv3_era5_i1,PODv3_imerg_i1,FARv2_i1,FARv3_era5_i1,FARv3_imerg_i1,ETSv2_i1,ETSv3_era5_i1,ETSv3_imerg_i1,fBIASv2_i1,fBIASv3_era5_i1,fBIASv3_imerg_i1,id
1/1/1990,11010010,13.2,Definitivo,VUELTA LA [11010010],Pluviométrica,Convencional,Activa,Chocó,Cértegui,5.4589,-76.5447,98,1/14/1943 19:00,"",0,Caribe,Atrato - Darién,Río Andágueda,1990,1,1,Pacifico,Definitivo,13.2,1.374,3.894,2.748,76.634,0,23.366,5.4589,-76.5447,0.197297297297297,0.210810810810811,0.218918918918919,0.792613636363636,0.739130434782609,0.76453488372093,0.0172535237374973,0.0457258443356019,0.109024463809321,0.951351351351351,0.808108108108108,0.92972972972973,0.159863945578231,0.238095238095238,0.193877551020408,0.849358974358974,0.825436408977556,0.837606837606838,0.00526191858801589,0.0230143963225925,0.0818540903250369,1.06122448979592,1.36394557823129,1.19387755102041,0.129198966408269,0.418604651162791,0.31266149870801,0.800796812749004,0.794416243654822,0.810641627543036,0.00572277088124247,0.0170365656478898,0.0964263613172645,0.648578811369509,2.03617571059432,1.65116279069767,0,0.195571955719557,0.18450184501845,,0.875586854460094,0.878640776699029,0,-0.00466478094490749,0.0642852326861927,0,1.5719557195572,1.52029520295203,0.63150867823765,0.125500667556742,0.222963951935915,0.59083044982699,0.401273885350319,0.486153846153846,0.0541658650137059,0.0492826677254503,0.159847861053153,1.543391188251,0.209612817089453,0.433911882510013,1
1/1/1990,11020010,"","",CARMEN DE ATRATO [11020010],Pluviométrica,Convencional,Activa,Chocó,El Carmen (Choco),5.9085,-76.1421,1850,10/15/1958,"",Ariporo,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,0,0.084,1.613,0.215,66.766,0,33.234,5.9085,-76.1421,0.105263157894737,0.0263157894736842,0.0526315789473684,0.916666666666667,0.8,0.9,0.0384679394213167,0.0216756022918153,0.0353820712464687,1.26315789473684,0.131578947368421,0.526315789473684,0.157142857142857,0.121428571428571,0.107142857142857,0.865030674846626,0.763888888888889,0.871794871794872,0.0407304624857583,0.0638468365665018,0.0586920402356879,1.16428571428571,0.514285714285714,0.835714285714286,0.210338680926916,0.483065953654189,0.331550802139037,0.690288713910761,0.645751633986928,0.66120218579235,0.0207265078733443,0.075552119074083,0.156344563243898,0.679144385026738,1.36363636363636,0.978609625668449,0.0262172284644195,0.352059925093633,0.352059925093633,0.854166666666667,0.883229813664596,0.875496688741722,0.00271895408130663,-0.0110172010386906,0.0668856159188478,0.179775280898876,3.01498127340824,2.82771535580524,0.750936329588015,0.293071161048689,0.397940074906367,0.440725244072524,0.266978922716628,0.328593996840442,0.0661068010237238,0.0967840547811201,0.257602951797321,1.34269662921348,0.399812734082397,0.592696629213483,1
1/1/1990,11020050,"","",PINON EL [11020050],Pluviométrica,Convencional,Activa,Chocó,El Carmen (Choco),5.7577,-76.2509,715,10/15/1958,"",Canal Principal,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,15,2.987,7.514,6.296,54.342,0,45.658,5.7577,-76.2509,0.129707112970711,0.188284518828452,0.213389121338912,0.80379746835443,0.709677419354839,0.779220779220779,0.0358909038531602,0.0810792371002214,0.109431793488264,0.661087866108787,0.648535564853557,0.96652719665272,0.224137931034483,0.32183908045977,0.206896551724138,0.87171052631579,0.872727272727273,0.890909090909091,0.0315828488475693,0.0354199901192106,0.0652805381440147,1.74712643678161,2.52873563218391,1.89655172413793,0.246913580246914,0.514991181657848,0.372134038800705,0.685393258426966,0.716779825412221,0.70653685674548,0.0216451635962516,0.00506439177468438,0.136483450629456,0.784832451499118,1.81834215167549,1.26807760141093,0.0072463768115942,0.164251207729469,0.207729468599034,0.727272727272727,0.812154696132597,0.821576763485477,0.00182353339988451,-0.00872674852053616,0.083150234134993,0.0265700483091787,0.874396135265701,1.16425120772947,0.627329192546584,0.0434782608695652,0.184782608695652,0.639285714285714,0.44,0.568840579710145,0.0497815060476005,0.0187637535959333,0.13108201206056,1.73913043478261,0.077639751552795,0.428571428571429,1
1/1/1990,11025010,"","",MANSA LA [11025010],Climática Ordinaria,Convencional,Activa,Antioquia,Ciudad Bolívar,5.8783,-76.0843,2018,7/15/1973,"",Moniquira,Caribe,Atrato - Darién,Alto Atrato,1990,1,1,Andes,Preliminar,0,1.362,4.336,4.336,0,0,100,5.8783,-76.0843,0,0,0,1,1,1,-0.00220592007387267,-0.000922225637872733,0,8.6,0.6,3.4,0.0813008130081301,0.0650406504065041,0.0975609756097561,0.929078014184397,0.849056603773585,0.883495145631068,0.00601945362498423,0.0291059485151822,0.0533881092632423,1.14634146341463,0.430894308943089,0.83739837398374,0.213793103448276,0.457471264367816,0.32183908045977,0.744505494505495,0.70906432748538,0.702127659574468,0.0241831394666646,0.0682210762958353,0.146950820771643,0.836781609195402,1.57241379310345,1.08045977011494,0.012531328320802,0.360902255639098,0.320802005012531,0.9,0.819774718397998,0.799373040752351,-0.0110628232551296,-0.0141071984990874,0.101131634119484,0.12531328320802,2.00250626566416,1.59899749373434,0.761416589002796,0.346691519105312,0.518173345759553,0.431454418928323,0.25,0.311028500619579,0.0634112204035612,0.118092942799946,0.304040526387038,1.33923578751165,0.462255358807083,0.752096924510718,1
1/1/1990,11035020,10.6,Preliminar,SAN ISIDRO [11035020],Pluviométrica,Convencional,Activa,Chocó,Rio Quito (Paimadó),5.6262,-76.7497,53,3/15/1983,"",La Chorrera,Caribe,Atrato - Darién,Río Quito,1990,1,1,Pacifico,Preliminar,10.6,3.584,8.768,8.768,0,0,100,5.6262,-76.7497,0.202380952380952,0.158730158730159,0.178571428571429,0.855113636363636,0.821428571428571,0.841549295774648,0.0136677859747639,0.0293456142229838,0.0797566627804289,1.3968253968254,0.888888888888889,1.12698412698413,0.157534246575342,0.23972602739726,0.202054794520548,0.855799373040752,0.818652849740933,0.830945558739255,-0.000482406519379532,0.0254254362295377,0.0853062418968406,1.09246575342466,1.32191780821918,1.19520547945205,0.171779141104294,0.464212678936605,0.331288343558282,0.739130434782609,0.72814371257485,0.738709677419355,0.00896749112281132,0.0271303905570273,0.124986578615002,0.658486707566462,1.70756646216769,1.2678936605317,0,0.204,0.268,,0.883826879271071,0.829516539440204,0,-0.00598715773386591,0.0957959237316017,0,1.756,1.572,0.58686730506156,0.103967168262654,0.272229822161423,0.579823702252693,0.415384615384615,0.459239130434783,0.0613370757872995,0.0390548870763681,0.188317825784998,1.39671682626539,0.177838577291382,0.503419972640219,1
1/1/1990,11040010,38,Preliminar,TUTUNENDO [11040010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,5.7436,-76.5378,54,1/15/1966,"",Sotaquira,Caribe,Atrato - Darién,Río Bebaramá y otros Directos Atrato (md),1990,1,1,Pacifico,Preliminar,38,0.585,2.556,2.556,0,0,100,5.7436,-76.5378,0.255220417633411,0.301624129930394,0.31554524361949,0.635761589403974,0.67741935483871,0.687356321839081,0.0830695284660645,0.0730428600815099,0.152793033599933,0.700696055684455,0.935034802784223,1.0092807424594,0.175675675675676,0.260135135135135,0.192567567567568,0.835443037974684,0.814009661835749,0.838526912181303,0.0123464755803185,0.0299955809967534,0.0810403667740532,1.06756756756757,1.39864864864865,1.19256756756757,0.140724946695096,0.38592750533049,0.313432835820896,0.758241758241758,0.756393001345895,0.744347826086957,0.00572514074204888,0.0126991721332478,0.123573936312184,0.582089552238806,1.58422174840085,1.22601279317697,0,0.205479452054795,0.232876712328767,1,0.958563535911602,0.955026455026455,-0.000481679676416831,0.00516571280602862,0.0321768383852114,0.0136986301369863,4.95890410958904,5.17808219178082,0.607692307692308,0.0948717948717949,0.207692307692308,0.590319792566984,0.417322834645669,0.474025974025974,0.032820310162097,0.0326952393925201,0.152663252282301,1.48333333333333,0.162820512820513,0.394871794871795,1
1/1/1990,11045010,8.3,Preliminar,AEROPUERTO EL CARANO [11045010],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Quibdó,5.6906,-76.6438,75,2/14/1947 19:00,"",0,Caribe,Atrato - Darién,Río Cabi y otros Directos Atrato (md),1990,1,1,Pacifico,Preliminar,8.3,0.012,1.672,1.672,0,0,100,5.6906,-76.6438,0.261290322580645,0.212903225806452,0.209677419354839,0.75748502994012,0.750943396226415,0.786184210526316,0.0594535292229776,0.0552503093805,0.102633962544146,1.07741935483871,0.854838709677419,0.980645161290323,0.159322033898305,0.230508474576271,0.189830508474576,0.83623693379791,0.811111111111111,0.838150289017341,0.0115051159112253,0.0302144062858222,0.0808690660219844,0.972881355932203,1.22033898305085,1.1728813559322,0.14922480620155,0.414728682170543,0.282945736434109,0.74247491638796,0.73838630806846,0.748709122203098,0.00256945027461967,0.00875591096074738,0.114996837061166,0.579457364341085,1.58527131782946,1.12596899224806,0,0.198830409356725,0.175438596491228,1,0.845804988662131,0.846938775510204,-0.000971353589747959,-0.00874287501341106,0.0732372453602415,0.00584795321637427,1.28947368421053,1.14619883040936,0.689419795221843,0.180887372013652,0.389078498293515,0.641526175687666,0.357575757575758,0.464788732394366,0.0827879641038146,0.0983774384345036,0.245177858698936,1.92320819112628,0.281569965870307,0.726962457337884,1
1/1/1990,11050010,0,Preliminar,TAGACHI [11050010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,6.2218,-76.727,20,1/15/1966,"",Magdalena,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),1990,1,1,Pacifico,Preliminar,0,1.314,3.608,3.608,0,0,100,6.2218,-76.727,0.155063291139241,0.14873417721519,0.164556962025316,0.786956521739131,0.780373831775701,0.792828685258964,0.0301053619720533,0.0318580332357996,0.0898327785229039,0.727848101265823,0.677215189873418,0.794303797468355,0.121387283236994,0.15606936416185,0.132947976878613,0.916,0.89811320754717,0.911196911196911,0.000305336934873282,0.0125065811040361,0.0495504600027108,1.44508670520231,1.53179190751445,1.4971098265896,0.1375,0.358333333333333,0.2625,0.8715953307393,0.882191780821918,0.876470588235294,0.00740939256992385,0.00175529306025017,0.0707174430319125,1.07083333333333,3.04166666666667,2.125,0,0.323529411764706,0.323529411764706,1,0.98066783831283,0.976545842217484,-0.00402926061990282,0.00284663947373219,0.0173825895935283,0.323529411764706,16.7352941176471,13.7941176470588,0.685779816513762,0.182721712538226,0.327981651376147,0.321995464852608,0.184300341296928,0.262886597938144,0.068365553602812,0.0458366872372775,0.230104036198156,1.01146788990826,0.224006116207951,0.444954128440367,1
1/1/1990,11050060,0,Preliminar,ALTO DEL BUEY [11050060],Pluviométrica,Convencional,Activa,Chocó,Medio Atrato (Beté),6.1083,-76.9156,100,2/15/1977,"",Casanare,Caribe,Atrato - Darién,Directos Atrato entre ríos Quito y Bojayá (mi),1990,1,1,Pacifico,Preliminar,0,3.118,7.478,7.478,0,0,100,6.1083,-76.9156,0.198412698412698,0.150793650793651,0.166666666666667,0.793388429752066,0.712121212121212,0.788944723618091,0.0482140477142476,0.0655730844875926,0.0935647611909791,0.96031746031746,0.523809523809524,0.78968253968254,0.204545454545455,0.21969696969697,0.181818181818182,0.847457627118644,0.811074918566775,0.833333333333333,0.0153728515669581,0.0382072220104921,0.0828458648404433,1.34090909090909,1.16287878787879,1.09090909090909,0.174061433447099,0.539249146757679,0.273037542662116,0.855932203389831,0.828633405639913,0.85480943738657,-0.000173573757094374,0.0269753524806405,0.0785219399538106,1.20819112627986,3.14675767918089,1.88054607508532,0,0.1875,0.203125,1,0.975257731958763,0.965789473684211,-0.000485267579576301,-0.00630742066152379,0.0246554558098369,0.015625,7.578125,5.9375,0.600691443388073,0.136560069144339,0.369922212618842,0.355885078776645,0.141304347826087,0.300653594771242,0.0864159308276772,0.0492789461034944,0.246679461885449,0.932584269662921,0.159031979256698,0.52895419187554,1
1/1/1990,11060010,137,Definitivo,BUCHADO [11060010],Pluviométrica,Convencional,Activa,Antioquia,Vigia Del Fuerte,6.42,-76.7793,18,1/15/1969,"",Cauca,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),1990,1,1,Pacifico,Definitivo,137,2.031,5.292,4.062,97.408,0,2.592,6.42,-76.7793,0.185929648241206,0.120603015075377,0.160804020100503,0.814070351758794,0.771428571428571,0.764705882352941,0.0514882203780213,0.0509989914683676,0.0992687790826501,1,0.527638190954774,0.683417085427136,0.144736842105263,0.131578947368421,0.157894736842105,0.954166666666667,0.952830188679245,0.945701357466063,0.00695410292072323,0.00778210116731517,0.0377158970743743,3.15789473684211,2.78947368421053,2.90789473684211,0.133333333333333,0.383333333333333,0.270833333333333,0.873517786561265,0.863905325443787,0.85838779956427,0.00518346746692129,0.0167509481668774,0.0813319878910192,1.05416666666667,2.81666666666667,1.9125,0,0.214285714285714,0.128571428571429,1,0.976415094339623,0.981210855949896,-0.00468170487018909,-0.010196905766526,0.0128033726757491,0.157142857142857,9.08571428571429,6.84285714285714,0.687285223367698,0.23573883161512,0.402061855670103,0.25205684367988,0.165450121654501,0.214765100671141,0.0553484823237417,0.0405414292632473,0.264999868824934,0.918900343642612,0.282474226804124,0.512027491408935,1
