date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,month,day,nat_region,flag_ind,pcp_ideam,p_na,p_sd,p_sd_q,p_def,p_rev,p_prel,lat,long,PODv2_i5,PODv3_i5,PODv2s_i5,PODv3s_i5,FARv2_i5,FARv3_i5,FARv2s_i5,FARv3s_i5,ETSv2_i5,ETSv3_i5,ETSv2s_i5,ETSv3s_i5,fBIASv2_i5,fBIASv3_i5,fBIASv2s_i5,fBIASv3s_i5,PODv2_i4,PODv3_i4,PODv2s_i4,PODv3s_i4,FARv2_i4,FARv3_i4,FARv2s_i4,FARv3s_i4,ETSv2_i4,ETSv3_i4,ETSv2s_i4,ETSv3s_i4,fBIASv2_i4,fBIASv3_i4,fBIASv2s_i4,fBIASv3s_i4,PODv2_i3,PODv3_i3,PODv2s_i3,PODv3s_i3,FARv2_i3,FARv3_i3,FARv2s_i3,FARv3s_i3,ETSv2_i3,ETSv3_i3,ETSv2s_i3,ETSv3s_i3,fBIASv2_i3,fBIASv3_i3,fBIASv2s_i3,fBIASv3s_i3,PODv2_i2,PODv3_i2,PODv2s_i2,PODv3s_i2,FARv2_i2,FARv3_i2,FARv2s_i2,FARv3s_i2,ETSv2_i2,ETSv3_i2,ETSv2s_i2,ETSv3s_i2,fBIASv2_i2,fBIASv3_i2,fBIASv2s_i2,fBIASv3s_i2,PODv2_i1,PODv3_i1,PODv2s_i1,PODv3s_i1,FARv2_i1,FARv3_i1,FARv2s_i1,FARv3s_i1,ETSv2_i1,ETSv3_i1,ETSv2s_i1,ETSv3s_i1,fBIASv2_i1,fBIASv3_i1,fBIASv2s_i1,fBIASv3s_i1,id
1/1/1990,13070070,"","",BOCA DE LA CEIBA [13070070],Pluviométrica,Convencional,Activa,Córdoba,Montería,8.8299,-75.8561,20,1/15/1970,"",Cno Bugre,Caribe,Sinú,Bajo Sinú,1990,1,1,Caribe,Preliminar,"",1.887,5.412,3.823,53.924,1.744,44.332,8.8299,-75.8561,0.35958904109589,0.424657534246575,0.0753424657534247,0.181506849315068,0.4,0.403846153846154,0.627118644067797,0.698863636363636,0.223899104987126,0.257346241457859,0.036399062919355,0.0572086410588694,0.599315068493151,0.712328767123288,0.202054794520548,0.602739726027397,0.459183673469388,0.547619047619048,0.517006802721089,0.486394557823129,0.694570135746606,0.683693516699411,0.730496453900709,0.758037225042301,0.10818344450762,0.128045135992539,0.0856117689271618,0.0597669379468018,1.50340136054422,1.7312925170068,1.91836734693878,2.01020408163265,0.442136498516321,0.388724035608309,0.385756676557864,0.281899109792285,0.716190476190476,0.715835140997831,0.762340036563071,0.75130890052356,0.0695544842962215,0.0648749730034398,0.0290721000483893,0.0316003581653972,1.55786350148368,1.36795252225519,1.62314540059347,1.13353115727003,0.166666666666667,0.15,0.216666666666667,0.133333333333333,0.971671388101983,0.910891089108911,0.962750716332378,0.923076923076923,-0.00714962209140374,0.0360021493820527,0.000926223465587961,0.0277989337395278,5.88333333333333,1.68333333333333,5.81666666666667,1.73333333333333,0.227340267459138,0.475482912332838,0.188707280832095,0.49925705794948,0.0496894409937888,0.151193633952255,0.072992700729927,0.166253101736973,0.142257620541053,0.289165468785825,0.113694316872456,0.298879400055124,0.239227340267459,0.560178306092125,0.203566121842496,0.598811292719168,1
1/1/1990,13070090,"","",SAN CARLOS [13070090],Pluviométrica,Convencional,Activa,Córdoba,San Carlos (Córdoba),8.7906,-75.7014,60,1/15/1964,"",Canalete,Caribe,Sinú,Bajo Sinú,1990,1,1,Caribe,Preliminar,0,2.676,6.809,5.722,12.484,4.205,83.311,8.7906,-75.7014,0.328519855595668,0.490974729241877,0.101083032490975,0.310469314079422,0.482954545454546,0.543624161073826,0.594202898550725,0.688405797101449,0.185110400929692,0.221386696625587,0.0537049626104691,0.0946534653465347,0.635379061371841,1.07581227436823,0.249097472924188,0.996389891696751,0.482213438735178,0.478260869565217,0.561264822134387,0.474308300395257,0.748453608247423,0.762278978388998,0.773524720893142,0.795221843003413,0.0883973652510444,0.0767637412768476,0.0719522481022513,0.0484091611138079,1.91699604743083,2.01185770750988,2.47826086956522,2.31620553359684,0.429078014184397,0.319148936170213,0.354609929078014,0.24113475177305,0.759920634920635,0.770408163265306,0.794238683127572,0.7875,0.0607311763381128,0.0449425609414402,0.0294565580773374,0.028169014084507,1.78723404255319,1.39007092198582,1.72340425531915,1.13475177304965,0.225806451612903,0.112903225806452,0.161290322580645,0.0967741935483871,0.961111111111111,0.926315789473684,0.977272727272727,0.931818181818182,0.00132245977518184,0.0235124324770113,-0.0136131824369628,0.0192268076632562,5.80645161290323,1.53225806451613,7.09677419354839,1.41935483870968,0.152173913043478,0.400255754475703,0.030690537084399,0.420716112531969,0.0916030534351145,0.135359116022099,0.294117647058824,0.147668393782383,0.0780437834351406,0.215217574278259,0.0102384191308083,0.223415954656966,0.167519181585678,0.462915601023018,0.0434782608695652,0.493606138107417,1
1/1/1990,13070100,"","",SANTA ROSA [13070100],Pluviométrica,Convencional,Activa,Córdoba,San Carlos (Córdoba),8.7411,-75.6014,140,1/15/1963,"",San Juan D Uraba,Caribe,Sinú,Bajo Sinú,1990,1,1,Caribe,Preliminar,0,3.679,9.27,7.359,35.623,0,64.377,8.7411,-75.6014,0.361702127659575,0.460106382978723,0.11968085106383,0.287234042553192,0.430962343096234,0.432786885245902,0.6484375,0.653846153846154,0.192436305732484,0.236465134715539,0.0370686652359068,0.0729818968461801,0.63563829787234,0.811170212765958,0.340425531914894,0.829787234042553,0.524193548387097,0.524193548387097,0.520161290322581,0.463709677419355,0.757462686567164,0.767441860465116,0.807462686567164,0.807370184254607,0.0866775567942608,0.0780148196400945,0.0416196081457423,0.0399538471980272,2.16129032258065,2.25403225806452,2.70161290322581,2.40725806451613,0.363636363636364,0.329004329004329,0.329004329004329,0.268398268398268,0.812080536912752,0.795698924731183,0.822429906542056,0.80064308681672,0.0407163959396052,0.0507435369480668,0.0311431143114311,0.0426408533979495,1.93506493506494,1.61038961038961,1.85281385281385,1.34632034632035,0.212765957446809,0.0638297872340426,0.212765957446809,0.0425531914893617,0.974554707379135,0.97841726618705,0.975728155339806,0.986577181208054,-0.00275515456114324,-0.00527797919160919,-0.00387196553343092,-0.0117450144943216,8.36170212765958,2.95744680851064,8.76595744680851,3.17021276595745,0.0517241379310345,0.318302387267905,0.0225464190981432,0.312997347480106,0.0487804878048781,0.145907473309609,0.0555555555555556,0.177700348432056,0.027575260724213,0.167986848275375,0.0117893633743778,0.156193079139809,0.0543766578249337,0.372679045092838,0.0238726790450928,0.380636604774536,1
1/1/1990,13070110,"","",CARRIZAL [13070110],Pluviométrica,Convencional,Activa,Córdoba,San Carlos (Córdoba),8.6819,-75.7535,40,8/15/1965,"",Catatumbo,Caribe,Sinú,Bajo Sinú,1990,1,1,Caribe,Preliminar,0,1.302,4.456,3.118,11.301,2.998,85.701,8.6819,-75.7535,0.406779661016949,0.564971751412429,0.149717514124294,0.27683615819209,0.336405529953917,0.285714285714286,0.490384615384615,0.591666666666667,0.25646127045474,0.374573907654168,0.0803831736776343,0.105005866249511,0.612994350282486,0.790960451977401,0.293785310734463,0.677966101694915,0.5,0.574074074074074,0.555555555555556,0.5,0.716386554621849,0.695481335952849,0.76038338658147,0.779050736497545,0.107597000326052,0.133104293492456,0.0744404307754634,0.0547362402677115,1.76296296296296,1.88518518518519,2.31851851851852,2.26296296296296,0.460176991150443,0.393805309734513,0.420353982300885,0.29646017699115,0.788617886178862,0.793023255813954,0.802494802494803,0.808022922636103,0.067394588291416,0.0596408528675223,0.0537310199543307,0.0420764611594834,2.17699115044248,1.90265486725664,2.1283185840708,1.54424778761062,0.416666666666667,0.25,0.416666666666667,0.25,0.987714987714988,0.978723404255319,0.988179669030733,0.980519480519481,0.0049889819303658,0.0132788559754852,0.00453179897143439,0.0116383169203223,33.9166666666667,11.75,35.25,12.8333333333333,0.0806045340050378,0.340050377833753,0.026448362720403,0.340050377833753,0,0.0878378378378378,0.0454545454545455,0.105960264900662,0.0436439122564966,0.188883031019792,0.0133235621052891,0.183793884765812,0.0806045340050378,0.3727959697733,0.0277078085642317,0.380352644836272,1
1/1/1990,13070170,"","",BUENOS AIRES 1 [13070170],Pluviométrica,Convencional,Activa,Córdoba,San Carlos (Córdoba),8.7728,-75.7497,9,8/15/1978,"",San Juan D Uraba,Caribe,Sinú,Bajo Sinú,1990,1,1,Caribe,Preliminar,0,1.852,5.567,4.026,13.26,4.946,81.794,8.7728,-75.7497,0.355555555555556,0.555555555555556,0.1,0.319444444444444,0.272727272727273,0.328859060402685,0.478260869565217,0.583333333333333,0.242709313264346,0.343874391862008,0.0555555555555556,0.119305856832972,0.488888888888889,0.827777777777778,0.191666666666667,0.766666666666667,0.550420168067227,0.567226890756303,0.512605042016807,0.483193277310924,0.729896907216495,0.734774066797642,0.805422647527911,0.803754266211604,0.117358559500163,0.114775923705356,0.0488409906935188,0.0492656354505353,2.03781512605042,2.13865546218487,2.63445378151261,2.46218487394958,0.422131147540984,0.295081967213115,0.319672131147541,0.237704918032787,0.795634920634921,0.816326530612245,0.839506172839506,0.81875,0.0503542317361164,0.0281319184670586,0.0110120608285265,0.0236465856688636,2.0655737704918,1.60655737704918,1.99180327868852,1.31147540983607,0.193548387096774,0.0967741935483871,0.17741935483871,0.0806451612903226,0.966666666666667,0.936842105263158,0.975,0.943181818181818,-0.0037280701754386,0.0165706937083787,-0.0115345068056644,0.012034227661678,5.80645161290323,1.53225806451613,7.09677419354839,1.41935483870968,0.170212765957447,0.440159574468085,0.0398936170212766,0.460106382978723,0.0229007633587786,0.0856353591160221,0.117647058823529,0.103626943005181,0.0985059491147523,0.269333791476967,0.0196613088404133,0.276813410621965,0.174202127659574,0.481382978723404,0.0452127659574468,0.513297872340426,1
1/1/1990,13070180,0,Definitivo,CARRILLO [13070180],Pluviométrica,Convencional,Activa,Córdoba,San Pelayo,8.9844,-75.8318,20,3/15/1979,"",Cno Tapoa,Caribe,Sinú,Bajo Sinú,1990,1,1,Caribe,Definitivo,0,1.947,5.806,3.894,98.053,0,1.947,8.9844,-75.8318,0.298507462686567,0.421641791044776,0.041044776119403,0.156716417910448,0.463087248322148,0.405263157894737,0.666666666666667,0.734177215189873,0.178615818118655,0.26173712528824,0.0198813736221775,0.0458386683738796,0.555970149253731,0.708955223880597,0.123134328358209,0.58955223880597,0.478813559322034,0.538135593220339,0.508474576271186,0.508474576271186,0.757510729613734,0.732631578947368,0.765166340508806,0.781420765027322,0.0891510131637332,0.114867298866438,0.0851287326362404,0.0711718721055166,1.97457627118644,2.01271186440678,2.16525423728814,2.32627118644068,0.411214953271028,0.386292834890966,0.442367601246106,0.29595015576324,0.739130434782609,0.740585774058577,0.756849315068493,0.776995305164319,0.0568197682535251,0.0538241863532574,0.0443170666428763,0.0218183900586023,1.57632398753894,1.48909657320872,1.81931464174455,1.32710280373832,0.142857142857143,0.0510204081632653,0.183673469387755,0.0408163265306122,0.962666666666667,0.942528735632184,0.955223880597015,0.954545454545455,-0.0187543028724525,-0.000849582461302557,-0.0126358072525422,-0.00683134768827194,3.8265306122449,0.887755102040816,4.10204081632653,0.897959183673469,0.210095497953615,0.51568894952251,0.163710777626194,0.518417462482947,0.0375,0.112676056338028,0.0476190476190476,0.126436781609195,0.124485767787554,0.319760508338787,0.0940070318341633,0.314809349814872,0.218281036834925,0.581173260572988,0.171896316507503,0.593451568894952,1
1/1/1990,13070280,"","",SABANAL [13070280],Pluviométrica,Convencional,Activa,Córdoba,Montería,8.7886,-75.7514,10,6/15/1978,"",Canalete,Caribe,Sinú,Bajo Sinú,1990,1,1,Caribe,Preliminar,0,3.321,8.446,7.108,15.339,10.584,74.077,8.7886,-75.7514,0.3875,0.553125,0.10625,0.34375,0.303370786516854,0.342007434944238,0.46875,0.565217391304348,0.263848189137671,0.347257259406366,0.0640721133209329,0.147571773544406,0.55625,0.840625,0.2,0.790625,0.543726235741445,0.570342205323194,0.612167300380228,0.539923954372624,0.701461377870564,0.709864603481625,0.742811501597444,0.757264957264957,0.127985246550966,0.123914785370805,0.0979681630849337,0.0800733983990639,1.8212927756654,1.96577946768061,2.38022813688213,2.22433460076046,0.479411764705882,0.370588235294118,0.376470588235294,0.270588235294118,0.675298804780876,0.693430656934307,0.742971887550201,0.726190476190476,0.104061467228103,0.0769787547751491,0.0423751043281269,0.0446870778928411,1.47647058823529,1.20882352941176,1.46470588235294,0.988235294117647,0.191780821917808,0.0684931506849315,0.178082191780822,0.123287671232877,0.959420289855072,0.947368421052632,0.961194029850746,0.918918918918919,-0.00310791983710213,0.00511420456057766,-0.00464850356935831,0.0241429621188724,4.72602739726027,1.3013698630137,4.58904109589041,1.52054794520548,0.21969696969697,0.503030303030303,0.189393939393939,0.5,0.0460526315789474,0.0879120879120879,0.0601503759398496,0.110512129380054,0.139210859641995,0.341777518681435,0.117062767323758,0.329280913890454,0.23030303030303,0.551515151515152,0.201515151515152,0.562121212121212,1
1/1/1990,13070430,"","",VENECIA [13070430],Pluviométrica,Convencional,Activa,Córdoba,San Andrés De Sotavento,9.1953,-75.5411,50,8/15/1987,"",Animito,Caribe,Sinú,Bajo Sinú,1990,1,1,Caribe,Preliminar,"",2.58,6.953,5.591,22.9,7.956,69.143,9.1953,-75.5411,0.282868525896414,0.382470119521912,0.051792828685259,0.183266932270916,0.489208633093525,0.538461538461538,0.551724137931035,0.697368421052632,0.167594628832024,0.194505574582817,0.0327658879718906,0.0687545204686822,0.553784860557769,0.828685258964143,0.115537848605578,0.605577689243028,0.434944237918216,0.460966542750929,0.349442379182156,0.405204460966543,0.71875,0.73728813559322,0.776722090261283,0.807079646017699,0.0987662663628992,0.0875920892640012,0.0485449116257137,0.0271968262899158,1.54646840148699,1.7546468401487,1.56505576208178,2.1003717472119,0.45360824742268,0.373711340206186,0.458762886597938,0.275773195876289,0.688495575221239,0.698544698544699,0.733133433283358,0.758465011286682,0.0676688911954376,0.0528412076861375,0.0301395205426655,0.00516814986466224,1.45618556701031,1.23969072164948,1.71907216494845,1.14175257731959,0.215686274509804,0.0980392156862745,0.235294117647059,0.0392156862745098,0.963210702341137,0.951456310679612,0.962145110410095,0.977777777777778,0.00543272267845862,0.0125346286197001,0.00646180731780058,-0.00566504428309264,5.86274509803922,2.01960784313725,6.2156862745098,1.76470588235294,0.289813486370158,0.433285509325682,0.252510760401722,0.444763271162123,0.147679324894515,0.229591836734694,0.207207207207207,0.236453201970443,0.161721599651577,0.220269346671223,0.127103564834699,0.223618895271523,0.340028694404591,0.562410329985653,0.318507890961263,0.582496413199426,1
1/1/1990,13075010,"","",CHIMA [13075010],Climática Ordinaria,Convencional,Activa,Córdoba,Chima (Córdoba),9.1508,-75.6221,20,10/15/1973,"",Lago Cuesta Abaj,Caribe,Sinú,Bajo Sinú,1990,1,1,Caribe,Preliminar,0,2.162,6.307,6.307,0,1.111,98.889,9.1508,-75.6221,0.348684210526316,0.447368421052632,0.0394736842105263,0.236842105263158,0.579365079365079,0.630434782608696,0.727272727272727,0.746478873239437,0.194133224689346,0.20353982300885,0.0239827696606322,0.0937524650942652,0.828947368421053,1.21052631578947,0.144736842105263,0.93421052631579,0.505263157894737,0.519298245614035,0.396491228070175,0.512280701754386,0.652173913043478,0.689075630252101,0.713197969543147,0.73502722323049,0.150387596899225,0.124425220701606,0.0907120675485997,0.0859786628517509,1.45263157894737,1.67017543859649,1.38245614035088,1.93333333333333,0.493188010899183,0.381471389645777,0.506811989100818,0.329700272479564,0.662942271880819,0.70954356846473,0.710280373831776,0.716627634660422,0.102635549170223,0.0550997282417946,0.0642275081302328,0.0455919371796625,1.46321525885559,1.3133514986376,1.74931880108992,1.16348773841962,0.232044198895028,0.0441988950276243,0.248618784530387,0.0607734806629834,0.867088607594937,0.913978494623656,0.88,0.894230769230769,0.0177456325292553,-0.00846191430452978,0.00853738913920762,-0.00139795824519452,1.74585635359116,0.513812154696133,2.07182320441989,0.574585635359116,0.360655737704918,0.523099850968703,0.284649776453055,0.536512667660209,0.0798479087452472,0.166270783847981,0.143497757847534,0.166666666666667,0.231339719581342,0.316285643205361,0.164275259108853,0.325652606598791,0.391952309985097,0.6274217585693,0.332339791356185,0.64381520119225,1
1/1/1990,13075020,"","",SALADO EL [13075020],Climática Ordinaria,Convencional,Activa,Córdoba,Ciénaga De Oro,8.9139,-75.5822,40,10/15/1964,"",San Jorge,Caribe,Sinú,Bajo Sinú,1990,1,1,Caribe,Preliminar,0,0.836,3.369,2.15,30.522,0,69.478,8.9139,-75.5822,0.407114624505929,0.569169960474308,0.0988142292490119,0.272727272727273,0.401162790697674,0.354260089686099,0.642857142857143,0.658415841584159,0.259440165320308,0.36898046711109,0.0497921299429566,0.107391474384044,0.679841897233202,0.881422924901186,0.276679841897233,0.798418972332016,0.624183006535948,0.673202614379085,0.53921568627451,0.529411764705882,0.6232741617357,0.609848484848485,0.711538461538462,0.721170395869191,0.184199156465384,0.204426229508197,0.097651775486827,0.0884676979392148,1.65686274509804,1.72549019607843,1.86928104575163,1.89869281045752,0.496551724137931,0.43448275862069,0.427586206896552,0.310344827586207,0.57396449704142,0.56651376146789,0.652336448598131,0.651162790697675,0.1397060845809,0.131233160092452,0.070657360927721,0.056962201609983,1.16551724137931,1.00229885057471,1.22988505747126,0.889655172413793,0.227777777777778,0.0666666666666667,0.233333333333333,0.0833333333333333,0.884507042253521,0.872340425531915,0.906873614190687,0.85,0.00529858227123013,0.00707995164911069,-0.0130037441120818,0.0162532078699743,1.97222222222222,0.522222222222222,2.50555555555556,0.555555555555556,0.219917012448133,0.643153526970954,0.0477178423236515,0.659751037344398,0.0782608695652174,0.173333333333333,0.178571428571429,0.176165803108808,0.158521036974076,0.458720530919262,0.0310122878876536,0.469895743072075,0.238589211618257,0.778008298755187,0.0580912863070539,0.800829875518672,1
1/1/1990,13075030,"","",TURIPANA [13075030],Agrometeorológica,Convencional,Activa,Córdoba,Cereté,8.8395,-75.8019,20,5/15/1960,"",Magdalena,Caribe,Sinú,Bajo Sinú,1990,1,1,Caribe,Preliminar,"",1.529,4.778,3.452,24.812,0,75.188,8.8395,-75.8019,0.473251028806584,0.576131687242798,0.123456790123457,0.275720164609054,0.385026737967914,0.360730593607306,0.605263157894737,0.639784946236559,0.304492449585152,0.372119621261836,0.0678350676785854,0.118630857662456,0.769547325102881,0.901234567901234,0.312757201646091,0.765432098765432,0.54180602006689,0.608695652173913,0.555183946488294,0.555183946488294,0.643171806167401,0.647286821705426,0.718166383701188,0.721943048576214,0.157216916780355,0.164556962025316,0.0968935411825749,0.0935511953391817,1.51839464882943,1.7257525083612,1.96989966555184,1.99665551839465,0.497422680412371,0.38659793814433,0.389175257731959,0.298969072164948,0.625242718446602,0.662162162162162,0.707930367504836,0.689008042895442,0.122741152120007,0.0795386158475426,0.0471933955963009,0.0513019332983899,1.32731958762887,1.14432989690722,1.33247422680412,0.961340206185567,0.182857142857143,0.0571428571428571,0.177142857142857,0.08,0.89873417721519,0.880952380952381,0.910404624277457,0.857142857142857,-0.00327466926975443,0.00467755077405921,-0.0122707720172062,0.0146543810139064,1.80571428571429,0.48,1.97714285714286,0.56,0.310344827586207,0.629764065335753,0.206896551724138,0.638838475499093,0.0706521739130435,0.11704834605598,0.109375,0.124378109452736,0.218342541436464,0.463792386629003,0.136694439563895,0.467086438325359,0.333938294010889,0.713248638838476,0.232304900181488,0.729582577132486,1
1/1/1990,13080010,"","",SAN ANTONIO [13080010],Pluviométrica,Convencional,Activa,Córdoba,San Pelayo,8.9359,-75.9533,50,9/15/1965,"",Cno Violo,Caribe,Sinú,Bajo Sinú,1990,1,1,Caribe,Preliminar,0,0.765,3.202,1.529,31.036,0,68.964,8.9359,-75.9533,0.30939226519337,0.477900552486188,0.0441988950276243,0.303867403314917,0.329341317365269,0.390845070422535,0.652173913043478,0.58955223880597,0.198410406000336,0.2699271102751,0.0155636363636364,0.111429857715704,0.461325966850829,0.784530386740332,0.12707182320442,0.740331491712707,0.460264900662252,0.516556291390729,0.450331125827815,0.45364238410596,0.694505494505495,0.690476190476191,0.746268656716418,0.760070052539405,0.104711297316698,0.114833281396074,0.0633034857691078,0.0520177297983322,1.50662251655629,1.66887417218543,1.77483443708609,1.89072847682119,0.452991452991453,0.341880341880342,0.452991452991453,0.209401709401709,0.793774319066148,0.792207792207792,0.818803418803419,0.848297213622291,0.0586079187507159,0.0528228248435502,0.0370229863254643,0.00726426405247197,2.1965811965812,1.64529914529915,2.5,1.38034188034188,0.173076923076923,0.0384615384615385,0.0961538461538462,0.0192307692307692,0.97554347826087,0.984848484848485,0.985632183908046,0.993333333333333,-0.00639777468706537,-0.0120599739243807,-0.0154333798724576,-0.0189013585351447,7.07692307692308,2.53846153846154,6.69230769230769,2.88461538461538,0.19971671388102,0.427762039660057,0.179886685552408,0.413597733711048,0.0723684210526316,0.13960113960114,0.099290780141844,0.151162790697674,0.116832709899633,0.251683335428151,0.101362221282717,0.237743781015899,0.215297450424929,0.497167138810198,0.19971671388102,0.487252124645892,1
1/1/1990,13085030,"","",SAN BERNARDO DEL VIENTO [13085030],Climática Ordinaria,Convencional,Activa,Córdoba,San Bernardo Del Viento,9.37,-75.95,22,11/15/1964,"",0,Caribe,Sinú,Bajo Sinú,1990,1,1,Caribe,Preliminar,"",3.763,9.21,7.956,23.247,0.096,76.658,9.37,-75.95,0.272727272727273,0.568181818181818,0.051948051948052,0.331168831168831,0.269565217391304,0.377224199288256,0.529411764705882,0.569620253164557,0.197131362602764,0.33929847287976,0.0302691430039442,0.145192639552415,0.373376623376623,0.912337662337662,0.11038961038961,0.76948051948052,0.51394422310757,0.581673306772908,0.410358565737052,0.49003984063745,0.6775,0.65967365967366,0.731770833333333,0.74639175257732,0.148192745853577,0.172666344760985,0.0945491251682369,0.0917323059392675,1.59362549800797,1.70916334661355,1.52988047808765,1.93227091633466,0.579310344827586,0.393103448275862,0.53448275862069,0.293103448275862,0.657841140529532,0.665689149560117,0.729965156794425,0.733542319749216,0.155622878802115,0.118709244620752,0.089535589950419,0.06223927227134,1.69310344827586,1.17586206896552,1.97931034482759,1.1,0.164835164835165,0.104395604395604,0.181318681318681,0.0989010989010989,0.835164835164835,0.795698924731183,0.8,0.814432989690722,0.0318396861417747,0.0357190241026019,0.0502455332541422,0.0293176895132694,1,0.510989010989011,0.906593406593407,0.532967032967033,0.6768,0.7136,0.7104,0.7136,0.0961538461538462,0.12890625,0.110220440881764,0.138996138996139,0.499361092751707,0.507798169589565,0.520002947660601,0.499500290192924,0.7488,0.8192,0.7984,0.8288,1
1/1/1990,13090010,"","",SABANETICA [13090010],Pluviométrica,Convencional,Activa,Sucre,San Onofre,9.8289,-75.4328,1,4/15/1974,"",Magdalena,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,1990,1,1,Caribe,Preliminar,0,0.442,2.616,1.386,10.907,3.811,85.283,9.8289,-75.4328,0.444805194805195,0.594155844155844,0.198051948051948,0.366883116883117,0.421940928270042,0.455357142857143,0.534351145038168,0.594982078853047,0.255331435057048,0.302396625086373,0.103596188654759,0.144770046866148,0.76948051948052,1.09090909090909,0.425324675324675,0.905844155844156,0.53125,0.489583333333333,0.484375,0.515625,0.778260869565217,0.805785123966942,0.804621848739496,0.809980806142035,0.097986577181208,0.0720388028440721,0.0727409596565088,0.069715691921043,2.39583333333333,2.52083333333333,2.47916666666667,2.71354166666667,0.4,0.295454545454545,0.413636363636364,0.259090909090909,0.810344827586207,0.821917808219178,0.830540037243948,0.837142857142857,0.0493255704625176,0.0350144719653698,0.033059966123588,0.0225130998488081,2.10909090909091,1.65909090909091,2.44090909090909,1.59090909090909,0.106382978723404,0,0.127659574468085,0.0425531914893617,0.988986784140969,1,0.987654320987654,0.97752808988764,-0.0163217247180759,-0.0189991106799256,-0.0151858519538282,-0.0040005327919677,9.65957446808511,1.91489361702128,10.3404255319149,1.8936170212766,0.0438695163104612,0.41169853768279,0.0292463442069741,0.443194600674916,0.0487804878048781,0.0393700787401575,0,0.0551558752997602,0.0195511334932077,0.23084135144585,0.0137619300654903,0.247245645025839,0.046119235095613,0.428571428571429,0.0292463442069741,0.469066366704162,1
1/1/1990,13090020,"","",SAN ONOFRE [13090020],Pluviométrica,Convencional,Activa,Sucre,San Onofre,9.7542,-75.5381,55,5/15/1959,"",Lago La Pelona,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,1990,1,1,Caribe,Preliminar,0,0.645,3.046,2.198,9.808,3.584,86.609,9.7542,-75.5381,0.193548387096774,0.403225806451613,0.0685483870967742,0.229838709677419,0.538461538461538,0.54337899543379,0.666666666666667,0.685082872928177,0.112421278306311,0.201084128360798,0.034123923722994,0.0866751642317874,0.419354838709677,0.883064516129032,0.205645161290323,0.729838709677419,0.41743119266055,0.481651376146789,0.293577981651376,0.440366972477064,0.765463917525773,0.778947368421053,0.808383233532934,0.818525519848771,0.0860546484505165,0.0808225443529944,0.0451125774496951,0.0453437813560132,1.77981651376147,2.17889908256881,1.53211009174312,2.42660550458716,0.449612403100775,0.286821705426357,0.5,0.24031007751938,0.792486583184258,0.831435079726651,0.802752293577982,0.843434343434343,0.0470906934058865,0.0101064212032325,0.0398008362324854,0.000573911617610882,2.16666666666667,1.7015503875969,2.53488372093023,1.53488372093023,0.306451612903226,0.032258064516129,0.241935483870968,0.0967741935483871,0.945086705202312,0.976470588235294,0.963414634146341,0.936170212765957,0.0160775421850812,-0.00833723653395785,-0.000793030085920708,0.0169351780090035,5.58064516129032,1.37096774193548,6.61290322580645,1.51612903225806,0.26551724137931,0.413793103448276,0.209195402298851,0.427586206896552,0.108108108108108,0.178082191780822,0.120772946859903,0.184210526315789,0.124592830003852,0.180934500196833,0.0931637519872814,0.185370009737098,0.297701149425287,0.503448275862069,0.237931034482759,0.524137931034483,1
1/1/1990,13090030,"","",BERRUGAS [13090030],Pluviométrica,Convencional,Activa,Sucre,San Onofre,9.9103,-75.6006,1,4/15/1974,"",Cno Rompedero,Caribe,Atrato - Darién,Río Andágueda,1990,1,1,Caribe,Preliminar,0,2.27,6.284,4.551,38.203,0,61.797,9.9103,-75.6006,0.579591836734694,0.420408163265306,0.43265306122449,0.359183673469388,0.672055427251732,0.58130081300813,0.707988980716254,0.605381165919282,0.165146360157179,0.189431489133683,0.116653667880336,0.158520477860244,1.76734693877551,1.00408163265306,1.48163265306122,0.910204081632653,0.313725490196078,0.379084967320261,0.464052287581699,0.437908496732026,0.857988165680473,0.856435643564356,0.83411214953271,0.846681922196796,0.0407306707494127,0.0447803362056788,0.0668638232983689,0.0551670551670552,2.20915032679739,2.64052287581699,2.79738562091503,2.8562091503268,0.256410256410256,0.296703296703297,0.234432234432234,0.282051282051282,0.8005698005698,0.800492610837438,0.795527156549521,0.793565683646113,0.024460778407037,0.0264915572232645,0.0263612941489095,0.030559174713095,1.28571428571429,1.48717948717949,1.14652014652015,1.36630036630037,0.141592920353982,0.0707964601769912,0.15929203539823,0.0707964601769912,0.958005249343832,0.938931297709924,0.958139534883721,0.938461538461539,-0.0221197971984529,-0.00413549531532155,-0.0228822748260864,-0.00385077576307848,3.3716814159292,1.15929203539823,3.80530973451327,1.15044247787611,0.169724770642202,0.477064220183486,0.135321100917431,0.493119266055046,0.0326797385620915,0.113006396588486,0.0327868852459016,0.127789046653144,0.0846708155912218,0.249305327956453,0.0662246926217313,0.252296005951019,0.17545871559633,0.537844036697248,0.139908256880734,0.565366972477064,1
